date,year,month,v_flow_mean_lower,v_loss_cover_lower,v_rainfall_total_lower,v_flow_mean_mean,v_loss_cover_mean,v_rainfall_total_mean,v_flow_mean_upper,v_loss_cover_upper,v_rainfall_total_upper
2020-01-01,2020,1,283.8753947401665,0.009233025681968356,263.4126437586002,645.314698146406,0.009247107139242877,572.5832245646161,1006.7540015526456,0.009261188596517398,881.753805370632
2020-02-01,2020,2,291.75863726673083,0.009280207107645365,267.94101421663,671.1392943868282,0.009310509588348698,593.3421690579871,1050.5199515069255,0.00934081206905203,918.7433238993442
2020-03-01,2020,3,407.3879849923675,0.009326294209113288,324.2386509501422,792.9883999438512,0.009375022917243351,652.4982402306432,1178.588814895335,0.009423751625373414,980.7578295111442
2020-04-01,2020,4,515.9533121993314,0.009371887623462513,360.76543067295205,901.6481669061809,0.009440327622552603,689.0786132152743,1287.3430216130305,0.009508767621642693,1017.3917957575966
2020-05-01,2020,5,532.3311071367036,0.00941863460141547,396.30286834266127,919.7475758746032,0.009507809066945015,730.9513739480017,1307.1640446125027,0.00959698353247456,1065.5998795533421
2020-06-01,2020,6,438.7480820003663,0.009467314546296639,352.8223397413038,828.342333160746,0.00957767676447501,691.6265424058629,1217.9365843211256,0.00968803898265338,1030.430745070422
2020-07-01,2020,7,500.719611629436,0.009514761722394231,337.2606034998292,894.6892149784817,0.009646654540668482,681.5761862291129,1288.6588183275273,0.009778547358942732,1025.8917689583966
2020-08-01,2020,8,451.5776523993165,0.009563510174701462,267.1239765978061,847.2911086972481,0.009717213267373948,613.1323437682431,1243.0045649951796,0.009870916360046434,959.1407109386801
2020-09-01,2020,9,479.2564816107481,0.009613508805906251,295.9341196973908,877.0877147611409,0.009789031795653231,645.4258572017206,1274.9189479115337,0.00996455478540021,994.9175947060505
2020-10-01,2020,10,519.9492469759061,0.009664953076046773,319.6160839064876,922.3402286928522,0.009862389108106785,675.8881861979316,1324.7312104097982,0.010059825140166796,1032.1602884893757
2020-11-01,2020,11,462.764887488801,0.00971751024235141,305.15138369222393,867.770377450789,0.009936766392780193,663.8439747046768,1272.7758674127772,0.010156022543208977,1022.5365657171297
2020-12-01,2020,12,345.2074309296241,0.009771504356621122,248.03575318604754,751.53838634355,0.010012393306144587,608.5360881085617,1157.869341757476,0.010253282255668052,969.0364230310759
2021-01-01,2021,1,357.0263619285282,0.009825158925197355,252.942025792379,773.5139611205759,0.010086967322633365,617.6462474156187,1190.0015603126235,0.010348775720069375,982.3504690388585
2021-02-01,2021,2,355.89989645865785,0.00987909068491443,248.2486225746319,777.7437027761816,0.010160756472713608,618.0488128757561,1199.5875090937054,0.010442422260512785,987.8490031768803
2021-03-01,2021,3,405.3750169857699,0.009933306071863858,257.7445125670525,829.4809030024144,0.010233663619297837,628.2579758372176,1253.5867890190589,0.010534021166731817,998.7714391073828
2021-04-01,2021,4,471.94327864375845,0.009988684978479047,303.62600391714284,896.2572512468923,0.010306547113968847,674.3426245228911,1320.5712238500262,0.010624409249458648,1045.0592451286393
2021-05-01,2021,5,480.55371656627415,0.010044947690716066,305.61184256267,906.2740753655717,0.010379076794632845,676.7446739785983,1331.9944341648693,0.010713205898549624,1047.8775053945265
2021-06-01,2021,6,456.18560185195787,0.010101285182676552,277.9685955337419,882.7714601957496,0.01045046296944727,650.0734295270931,1309.3573185395412,0.010799640756217987,1022.1782635204444
2021-07-01,2021,7,460.8336857346777,0.010157955158138663,260.8594411421318,887.9294695709395,0.010521092358398773,632.9834580890647,1315.0252534072015,0.010884229558658884,1005.1074750359976
2021-08-01,2021,8,437.6474700728212,0.01021533199609699,229.85936295244954,865.1710609168031,0.010591354697737945,602.4976671694994,1292.6946517607848,0.010967377399378898,975.1359713865493
2021-09-01,2021,9,454.7647081740379,0.010272837974173605,227.78398778031612,883.0947756357964,0.01066068597083391,601.6644555561061,1311.424843097555,0.011048533967494214,975.544923331896
2021-10-01,2021,10,468.965546920403,0.01033069046202304,249.4964041334473,898.4865612708527,0.010729350644570736,624.1683490475307,1328.0075756213023,0.011128010827118432,998.8402939616141
2021-11-01,2021,11,443.7831407987235,0.010388947677392566,249.34650051597214,874.8663281122053,0.01079747266514829,624.5690968714116,1305.9495154256872,0.011205997652904013,999.7916932268511
2021-12-01,2021,12,408.71203434611937,0.010447426883206531,240.48610492797093,840.0420698696635,0.010864913322956655,616.1145616694339,1271.3721053932077,0.011282399762706778,991.7430184108969
2022-01-01,2022,1,393.4295039244357,0.010505655803406094,230.20639193111634,825.483515310536,0.010931250019856644,606.6639990551894,1257.5375266966362,0.011356844236307194,983.1216061792625
2022-02-01,2022,2,380.65589701766766,0.010563834155333646,218.53838377513125,813.7522050466278,0.010996738126267457,595.6801758633228,1246.8485130755878,0.011429642097201268,972.8219679515144
2022-03-01,2022,3,402.13571770670967,0.010622077058553841,229.80260828456926,836.179828074155,0.011061547703333754,607.6097777713212,1270.2239384416002,0.011501018348113666,985.4169472580732
2022-04-01,2022,4,432.92803510713713,0.010680456060558114,243.21599860418246,867.1367880811931,0.011125814313213118,621.1149603917256,1301.3455410552492,0.011571172565868123,999.0139221792688
2022-05-01,2022,5,439.5730903325163,0.010738940823773606,244.4982164768445,874.1233998440539,0.011189584386978759,622.525587303945,1308.6737093555914,0.011640227950183912,1000.5529581310456
2022-06-01,2022,6,433.67747317382236,0.010797548063908561,238.03681699803855,868.4098003751924,0.011252944341968253,616.1000051097926,1303.1421275765624,0.011708340620027945,994.1631932215466
2022-07-01,2022,7,424.6844755866349,0.010856104385021628,223.82130655632528,859.4735371774304,0.01131577573090292,601.9838782617289,1294.2625987682259,0.011775447076784212,980.1464499671326
