date,year,month,v_flow_mean_lower,v_loss_cover_lower,v_rainfall_total_lower,v_flow_mean_mean,v_loss_cover_mean,v_rainfall_total_mean,v_flow_mean_upper,v_loss_cover_upper,v_rainfall_total_upper
2020-01-01,2020,1,-10.535821675883568,0.021847215865066955,-56.319244016844536,2.8318957036885877,0.021891625650104173,8.044237385473934,16.199613083260743,0.02193603543514139,72.4077187877924
2020-02-01,2020,2,-13.867670756674743,0.021850735919559505,-44.72164140251917,0.4462495297227633,0.0219500324067209,21.326944743744207,14.76016981612027,0.022049328893882298,87.37553089000758
2020-03-01,2020,3,-10.218476842758417,0.021851232608287387,-34.01134714747211,4.145501410159227,0.02201570814589856,33.81130674906126,18.50947966307687,0.02218018368350973,101.63396064559463
2020-04-01,2020,4,-5.612293519194747,0.021848792028776935,-34.40005068515522,9.056213844580952,0.0220866495246796,34.38132593233149,23.72472120835665,0.02232450702058227,103.1627025498182
2020-05-01,2020,5,-4.898822006877017,0.021844158447291,-41.99427112776476,9.834240574094224,0.02216144944256883,27.316295727588113,24.567303155065467,0.02247874043784666,96.62686258294099
2020-06-01,2020,6,-1.4281609012523298,0.02183380274844308,-43.354613435220685,13.336275385058912,0.022235718274669174,26.183857381788584,28.100711671370153,0.022637633800895268,95.72232819879785
2020-07-01,2020,7,-7.699669912688359,0.021824566103494494,-69.49917713023618,7.139370202196915,0.022315465629947465,0.5082004645137204,21.978410317082187,0.022806365156400436,70.51557805926362
2020-08-01,2020,8,-8.458368129471374,0.02181495320427646,-63.50889264523509,6.58879986801287,0.02239864911116447,7.197722085838905,21.635967865497115,0.02298234501805248,77.9043368169129
2020-09-01,2020,9,-8.970756069761773,0.021805206930050856,-53.45023954036397,6.4620941955215585,0.022484109645929246,17.812719068007027,21.89494446080489,0.023163012361807636,89.07567767637802
2020-10-01,2020,10,-7.655777462443101,0.02179686310346929,-45.72604189911927,8.239854590636696,0.022572858974350827,27.605449569291522,24.135486643716494,0.023348854845232365,100.93694103770231
2020-11-01,2020,11,-4.514322026790147,0.02179279387042187,-42.465197277482005,11.517990612969697,0.022667366809737292,31.368158704863163,27.55030325272954,0.023541939749052714,105.20151468720833
2020-12-01,2020,12,-7.607461732957663,0.021792936747922632,-54.99887224133148,8.468967693714148,0.022767340220488645,19.238622223954735,24.54539712038596,0.023741743693054658,93.47611668924095
2021-01-01,2021,1,-11.187293796695247,0.021796004805178078,-62.323241073705006,5.2494963303445275,0.02286908432075896,12.662548044054347,21.686286457384302,0.02394216383633984,87.6483371618137
2021-02-01,2021,2,-13.838716999295588,0.02180270391756865,-63.64015860687668,2.771410174249695,0.022973261131549395,11.755288484263474,19.38153734779498,0.02414381834553014,87.15073557540363
2021-03-01,2021,3,-11.958861861465682,0.02181263789122099,-54.49585502125855,4.672545755872534,0.023078819639440896,21.600151056528375,21.30395337321075,0.024345001387660804,97.6961571343153
2021-04-01,2021,4,-8.98686123203613,0.021827223847008543,-48.79805369796175,7.712764892979067,0.0231869440748005,27.647455347762843,24.412391017994263,0.024546664302592457,104.09296439348743
2021-05-01,2021,5,-8.326627447667246,0.02184459755850407,-52.41572666100761,8.435129847849339,0.023295877668315593,24.1395550434072,25.196887143365924,0.024747157778127117,100.69483674782201
2021-06-01,2021,6,-8.675056859303137,0.02186563973421118,-62.06758032191895,8.110253247804621,0.0234064441682734,14.606591680810197,24.89556335491238,0.02494724860233562,91.28076368353935
2021-07-01,2021,7,-11.426101802305418,0.02189119668606371,-75.37221823839143,5.400928293368224,0.023519085432254287,1.5200470171521374,22.227958389041866,0.025146974178444862,78.4123122726957
2021-08-01,2021,8,-12.080037629046288,0.021920262506306874,-73.84655592482329,4.786388572477335,0.023632909307325832,3.1636314704301185,21.65281477400096,0.02534555610834479,80.17381886568353
2021-09-01,2021,9,-11.422428980100022,0.021953321413710706,-67.31567578674668,5.5284535565970145,0.02374804787462464,9.996775966254063,22.47933609329405,0.025542774335538577,87.3092277192548
2021-10-01,2021,10,-10.028385459737585,0.02199054757125481,-61.51051889902671,6.997949931036828,0.023864369985515634,16.14129798518843,24.02428532181124,0.02573819239977646,93.79311486940357
2021-11-01,2021,11,-8.949483425154643,0.022032067400602193,-61.342621282986556,8.117425044645643,0.023981879770257588,16.495397850961126,25.184333514445928,0.025931692139912983,94.33341698490881
2021-12-01,2021,12,-10.70859458001911,0.022077953417543216,-70.00233770937312,6.367574701803505,0.02410044255246298,7.983241281428491,23.44374398362612,0.026122931687382746,85.9688202722301
2022-01-01,2022,1,-13.18679965262898,0.02212801985632606,-77.5090357845446,3.9355603120029627,0.024219928248457038,0.7270884916542855,21.057920276634906,0.026311836640588015,78.96321276785316
2022-02-01,2022,2,-14.799769960688032,0.022181658767290474,-78.6705561985745,2.3690843125225456,0.02433984689042738,-0.18723474555645225,19.537938585733123,0.026498035013564285,78.2960867074616
2022-03-01,2022,3,-13.798575690387242,0.02223832529012213,-70.50048953154327,3.3769873018081853,0.02445976861433983,8.265324798638176,20.552550294003613,0.026681211938557527,87.03113912881962
2022-04-01,2022,4,-12.039104966671822,0.02229836687301692,-65.4163153277811,5.171918430416554,0.024580022643555445,13.804608466964964,22.38294182750493,0.02686167841409397,93.02553226171104
2022-05-01,2022,5,-11.532581826204243,0.02236154713158377,-67.5908889417618,5.7183751726040555,0.024700456089424293,12.007392917456855,22.969332171412354,0.027039365047264816,91.60567477667551
2022-06-01,2022,6,-12.308941560703172,0.022427826949050975,-74.89779615118191,4.966855659935391,0.024821097968357058,5.028506207432656,22.242652880573953,0.02721436898766314,84.95480856604722
2022-07-01,2022,7,-14.056829744163874,0.022497023539571878,-82.44639699422711,3.2606090959570793,0.024941870354227673,-2.111139548434039,20.578047936078033,0.027386717168883468,78.22411789735904
