date,year,month,v_flow_mean_lower,v_loss_cover_lower,v_rainfall_total_lower,v_flow_mean_mean,v_loss_cover_mean,v_rainfall_total_mean,v_flow_mean_upper,v_loss_cover_upper,v_rainfall_total_upper
2020-01-01,2020,1,991.5278148864735,0.005800070723665902,151.5888642115835,1838.6802524853665,0.0058090420008153135,396.4590790849188,2685.8326900842594,0.0058180132779647245,641.3292939582541
2020-02-01,2020,2,1262.8519894101435,0.005820485951213176,269.93552380412206,2247.0751594930007,0.005839968419589258,530.8294430150117,3231.2983295758577,0.005859450887965341,791.7233622259014
2020-03-01,2020,3,1409.2544821892511,0.005841882235385993,316.11522096724997,2409.5717395438405,0.005873560114529588,578.2401642062109,3409.88899689843,0.005905237993673183,840.3651074451718
2020-04-01,2020,4,1701.9789968720625,0.005863084169109252,382.65087845717727,2707.2231048457616,0.005908202888642541,646.6286021962696,3712.4672128194607,0.00595332160817583,910.6063259353621
2020-05-01,2020,5,1809.2616089141586,0.0058843162678948215,355.4484966023281,2820.8679481131403,0.005943858875389568,624.4215435696583,3832.474287312122,0.006003401482884314,893.3945905369885
2020-06-01,2020,6,1750.392050421508,0.00590444608543327,290.59453749067256,2769.956773031219,0.005978960031019334,561.4655364582818,3789.5214956409304,0.006053473976605398,832.336535425891
2020-07-01,2020,7,1625.1613363924316,0.0059282560019090595,269.4499324568446,2653.999034497967,0.006018068561867089,542.3461867438559,3682.8367326035022,0.0061078811218251185,815.2424410308672
2020-08-01,2020,8,1830.63371938932,0.005953198688432153,313.92326681209073,2865.8918564094856,0.006058389506195258,587.7214881044665,3901.149993429651,0.006163580323958364,861.5197093968422
2020-09-01,2020,9,2005.7823546430877,0.005977331197070246,328.9147832629444,3044.379316767572,0.006097892157245659,605.5615787005781,4082.9762788920566,0.006218453117421072,882.2083741382119
2020-10-01,2020,10,1800.196479613657,0.006002526940348314,243.30753356178042,2851.2221493282814,0.006138441753922587,527.3762646877167,3902.2478190429056,0.00627435656749686,811.4449958136529
2020-11-01,2020,11,1618.1536598365662,0.006028025888288164,235.0508945050844,2689.3148703194274,0.006179209064959528,521.9785839750143,3760.4760808022884,0.006330392241630892,808.9062734449442
2020-12-01,2020,12,1431.5208790727904,0.006055637836049846,200.90650178055972,2504.179037167003,0.006222030361502249,488.2586828695571,3576.837195261216,0.0063884228869546525,775.6108639585545
2021-01-01,2021,1,1314.1393654918693,0.006083272968451622,189.13152735935148,2397.449752497185,0.006264166489278817,479.47247984067144,3480.7601395025004,0.006445060010106012,769.8134323219914
2021-02-01,2021,2,1434.3552838104238,0.006111700809941377,254.8607901649254,2537.1667866260796,0.0063064354134078566,550.3017343966694,3639.9782894417353,0.006501170016874336,845.7426786284134
2021-03-01,2021,3,1656.4567962971757,0.006141047778849693,313.5472720860498,2761.7137382164947,0.006348919419172212,609.8833493931115,3866.9706801358134,0.006556791059494731,906.2194267001732
2021-04-01,2021,4,1797.617706646487,0.006170798314420736,324.6473812961032,2908.342142739297,0.006391067637520707,624.5568783106428,4019.0665788321066,0.006611336960620677,924.4663753251823
2021-05-01,2021,5,1704.9958919141072,0.0062015142680196585,304.5257153522321,2828.33716162726,0.0064333987086733135,608.206041694034,3951.6784313404123,0.0066652831493269685,911.8863680358359
2021-06-01,2021,6,1569.0580630301656,0.006233232145291914,254.57551194997018,2698.5757887330437,0.006475896992295292,560.4679344945876,3828.093514435922,0.00671856183929867,866.3603570392049
2021-07-01,2021,7,1545.305871201291,0.006265901695479995,242.1786572410506,2675.902050056171,0.006518524238594184,548.2121623780895,3806.4982289110512,0.006771146781708373,854.2456675151284
2021-08-01,2021,8,1588.4113499084854,0.0062990516971717985,235.06607485414804,2721.8329451220816,0.006560784999404526,541.3255592702685,3855.254540335678,0.006822518301637254,847.585043686389
2021-09-01,2021,9,1657.070391826063,0.006332632843529198,233.78339348014606,2791.184103475909,0.0066026390060347625,540.5091941556734,3925.297815125755,0.006872645168540327,847.2349948312008
2021-10-01,2021,10,1634.7327010594413,0.006366758736578695,231.5358484345988,2770.184315923205,0.006644233037588386,538.8198086107723,3905.6359307869684,0.006921707338598077,846.1037687869457
