mc,year,month,type,loss_cover
1,2000,1,real,0.0
1,2000,2,interpolate,0.00055239075
1,2000,3,interpolate,0.0011047815
1,2000,4,interpolate,0.00165717225
1,2000,5,interpolate,0.002209563
1,2000,6,interpolate,0.0027619537499999998
1,2000,7,interpolate,0.0033143445
1,2000,8,interpolate,0.00386673525
1,2000,9,interpolate,0.004419126
1,2000,10,interpolate,0.00497151675
1,2000,11,interpolate,0.0055239074999999995
1,2000,12,interpolate,0.00607629825
1,2001,1,real,0.006628689
1,2001,2,interpolate,0.0068418339166666665
1,2001,3,interpolate,0.007054978833333334
1,2001,4,interpolate,0.00726812375
1,2001,5,interpolate,0.0074812686666666664
1,2001,6,interpolate,0.007694413583333334
1,2001,7,interpolate,0.0079075585
1,2001,8,interpolate,0.008120703416666666
1,2001,9,interpolate,0.008333848333333333
1,2001,10,interpolate,0.008546993249999999
1,2001,11,interpolate,0.008760138166666667
1,2001,12,interpolate,0.008973283083333334
1,2002,1,real,0.009186428
1,2002,2,interpolate,0.009433517916666667
1,2002,3,interpolate,0.009680607833333334
1,2002,4,interpolate,0.009927697749999999
1,2002,5,interpolate,0.010174787666666666
1,2002,6,interpolate,0.010421877583333333
1,2002,7,interpolate,0.0106689675
1,2002,8,interpolate,0.010916057416666666
1,2002,9,interpolate,0.011163147333333333
1,2002,10,interpolate,0.01141023725
1,2002,11,interpolate,0.011657327166666665
1,2002,12,interpolate,0.011904417083333332
1,2003,1,real,0.012151506999999999
1,2003,2,interpolate,0.012486731333333332
1,2003,3,interpolate,0.012821955666666666
1,2003,4,interpolate,0.01315718
1,2003,5,interpolate,0.013492404333333333
1,2003,6,interpolate,0.013827628666666666
1,2003,7,interpolate,0.014162853
1,2003,8,interpolate,0.014498077333333333
1,2003,9,interpolate,0.014833301666666666
1,2003,10,interpolate,0.015168526
1,2003,11,interpolate,0.015503750333333333
1,2003,12,interpolate,0.015838974666666665
1,2004,1,real,0.016174199
1,2004,2,interpolate,0.016626186083333334
1,2004,3,interpolate,0.01707817316666667
1,2004,4,interpolate,0.01753016025
1,2004,5,interpolate,0.017982147333333334
1,2004,6,interpolate,0.018434134416666668
1,2004,7,interpolate,0.0188861215
1,2004,8,interpolate,0.019338108583333333
1,2004,9,interpolate,0.019790095666666667
1,2004,10,interpolate,0.02024208275
1,2004,11,interpolate,0.020694069833333335
1,2004,12,interpolate,0.021146056916666666
1,2005,1,real,0.021598044
1,2005,2,interpolate,0.0218721945
1,2005,3,interpolate,0.022146345
1,2005,4,interpolate,0.0224204955
1,2005,5,interpolate,0.022694646
1,2005,6,interpolate,0.0229687965
1,2005,7,interpolate,0.023242947
1,2005,8,interpolate,0.0235170975
1,2005,9,interpolate,0.023791248
1,2005,10,interpolate,0.0240653985
1,2005,11,interpolate,0.024339549
1,2005,12,interpolate,0.0246136995
1,2006,1,real,0.02488785
1,2006,2,interpolate,0.025111764583333335
1,2006,3,interpolate,0.025335679166666666
1,2006,4,interpolate,0.025559593749999998
1,2006,5,interpolate,0.025783508333333333
1,2006,6,interpolate,0.02600742291666667
1,2006,7,interpolate,0.0262313375
1,2006,8,interpolate,0.026455252083333332
1,2006,9,interpolate,0.026679166666666667
1,2006,10,interpolate,0.026903081250000002
1,2006,11,interpolate,0.027126995833333334
1,2006,12,interpolate,0.027350910416666666
1,2007,1,real,0.027574825
1,2007,2,interpolate,0.027848021166666667
1,2007,3,interpolate,0.028121217333333334
1,2007,4,interpolate,0.0283944135
1,2007,5,interpolate,0.028667609666666666
1,2007,6,interpolate,0.028940805833333333
1,2007,7,interpolate,0.029214002
1,2007,8,interpolate,0.029487198166666666
1,2007,9,interpolate,0.029760394333333332
1,2007,10,interpolate,0.0300335905
1,2007,11,interpolate,0.030306786666666665
1,2007,12,interpolate,0.03057998283333333
1,2008,1,real,0.030853178999999998
1,2008,2,interpolate,0.03131763991666667
1,2008,3,interpolate,0.031782100833333334
1,2008,4,interpolate,0.03224656175
1,2008,5,interpolate,0.032711022666666666
1,2008,6,interpolate,0.03317548358333333
1,2008,7,interpolate,0.0336399445
1,2008,8,interpolate,0.034104405416666664
1,2008,9,interpolate,0.03456886633333334
1,2008,10,interpolate,0.03503332725
1,2008,11,interpolate,0.03549778816666667
1,2008,12,interpolate,0.035962249083333335
1,2009,1,real,0.03642671
1,2009,2,interpolate,0.03667898025
1,2009,3,interpolate,0.0369312505
1,2009,4,interpolate,0.037183520750000004
1,2009,5,interpolate,0.037435791
1,2009,6,interpolate,0.03768806125
1,2009,7,interpolate,0.0379403315
1,2009,8,interpolate,0.03819260175
1,2009,9,interpolate,0.038444872
1,2009,10,interpolate,0.03869714225
1,2009,11,interpolate,0.0389494125
1,2009,12,interpolate,0.03920168275
1,2010,1,real,0.039453953
1,2010,2,interpolate,0.04005746583333333
1,2010,3,interpolate,0.04066097866666667
1,2010,4,interpolate,0.0412644915
1,2010,5,interpolate,0.041868004333333333
1,2010,6,interpolate,0.04247151716666667
1,2010,7,interpolate,0.04307503
1,2010,8,interpolate,0.043678542833333334
1,2010,9,interpolate,0.04428205566666667
1,2010,10,interpolate,0.0448855685
1,2010,11,interpolate,0.045489081333333334
1,2010,12,interpolate,0.04609259416666667
1,2011,1,real,0.046696107
1,2011,2,interpolate,0.04741617816666667
1,2011,3,interpolate,0.04813624933333333
1,2011,4,interpolate,0.0488563205
1,2011,5,interpolate,0.049576391666666664
1,2011,6,interpolate,0.05029646283333333
1,2011,7,interpolate,0.051016534
1,2011,8,interpolate,0.051736605166666665
1,2011,9,interpolate,0.052456676333333334
1,2011,10,interpolate,0.053176747499999996
1,2011,11,interpolate,0.053896818666666665
1,2011,12,interpolate,0.05461688983333333
1,2012,1,real,0.055336961
1,2012,2,interpolate,0.055455087
1,2012,3,interpolate,0.055573212999999996
1,2012,4,interpolate,0.055691339
1,2012,5,interpolate,0.055809464999999996
1,2012,6,interpolate,0.055927591
1,2012,7,interpolate,0.056045716999999995
1,2012,8,interpolate,0.056163843
1,2012,9,interpolate,0.056281969
1,2012,10,interpolate,0.056400095
1,2012,11,interpolate,0.056518221
1,2012,12,interpolate,0.056636347
1,2013,1,real,0.056754473
1,2013,2,interpolate,0.05698561283333333
1,2013,3,interpolate,0.05721675266666666
1,2013,4,interpolate,0.0574478925
1,2013,5,interpolate,0.05767903233333333
1,2013,6,interpolate,0.05791017216666666
1,2013,7,interpolate,0.058141312
1,2013,8,interpolate,0.05837245183333333
1,2013,9,interpolate,0.05860359166666666
1,2013,10,interpolate,0.058834731499999994
1,2013,11,interpolate,0.059065871333333325
1,2013,12,interpolate,0.05929701116666666
1,2014,1,real,0.059528150999999994
1,2014,2,interpolate,0.05968417549999999
1,2014,3,interpolate,0.059840199999999996
1,2014,4,interpolate,0.059996224499999994
1,2014,5,interpolate,0.060152249
1,2014,6,interpolate,0.060308273499999995
1,2014,7,interpolate,0.060464298
1,2014,8,interpolate,0.0606203225
1,2014,9,interpolate,0.060776346999999994
1,2014,10,interpolate,0.0609323715
1,2014,11,interpolate,0.061088395999999996
1,2014,12,interpolate,0.0612444205
1,2015,1,real,0.061400445
1,2015,2,interpolate,0.06158782433333333
1,2015,3,interpolate,0.06177520366666667
1,2015,4,interpolate,0.061962583
1,2015,5,interpolate,0.06214996233333333
1,2015,6,interpolate,0.062337341666666664
1,2015,7,interpolate,0.062524721
1,2015,8,interpolate,0.06271210033333333
1,2015,9,interpolate,0.06289947966666666
1,2015,10,interpolate,0.063086859
1,2015,11,interpolate,0.06327423833333333
1,2015,12,interpolate,0.06346161766666666
1,2016,1,real,0.063648997
1,2016,2,interpolate,0.06414092741666666
1,2016,3,interpolate,0.06463285783333333
1,2016,4,interpolate,0.06512478825
1,2016,5,interpolate,0.06561671866666667
1,2016,6,interpolate,0.06610864908333333
1,2016,7,interpolate,0.0666005795
1,2016,8,interpolate,0.06709250991666667
1,2016,9,interpolate,0.06758444033333333
1,2016,10,interpolate,0.06807637075
1,2016,11,interpolate,0.06856830116666666
1,2016,12,interpolate,0.06906023158333334
1,2017,1,real,0.069552162
1,2017,2,interpolate,0.06976114891666667
1,2017,3,interpolate,0.06997013583333334
1,2017,4,interpolate,0.07017912275
1,2017,5,interpolate,0.07038810966666667
1,2017,6,interpolate,0.07059709658333334
1,2017,7,interpolate,0.0708060835
1,2017,8,interpolate,0.07101507041666666
1,2017,9,interpolate,0.07122405733333333
1,2017,10,interpolate,0.07143304425
1,2017,11,interpolate,0.07164203116666666
1,2017,12,interpolate,0.07185101808333333
1,2018,1,real,0.072060005
1,2018,2,interpolate,0.07225645
1,2018,3,interpolate,0.07245289499999999
1,2018,4,interpolate,0.07264933999999999
1,2018,5,interpolate,0.072845785
1,2018,6,interpolate,0.07304223
1,2018,7,interpolate,0.073238675
1,2018,8,interpolate,0.07343511999999999
1,2018,9,interpolate,0.073631565
1,2018,10,interpolate,0.07382801
1,2018,11,interpolate,0.07402445499999999
1,2018,12,interpolate,0.07422089999999999
1,2019,1,real,0.074417345
1,2019,2,interpolate,0.07463865927332022
1,2019,3,interpolate,0.07485997354664047
1,2019,4,interpolate,0.0750812878199607
1,2019,5,interpolate,0.07530260209328092
1,2019,6,interpolate,0.07552391636660115
1,2019,7,interpolate,0.07574523063992139
1,2019,8,interpolate,0.07596654491324162
1,2019,9,interpolate,0.07618785918656185
1,2019,10,interpolate,0.07640917345988207
1,2019,11,interpolate,0.07663048773320232
1,2019,12,calculated,0.07685180200652254
2,2000,1,real,0.0
2,2000,2,interpolate,0.00024224925
2,2000,3,interpolate,0.0004844985
2,2000,4,interpolate,0.00072674775
2,2000,5,interpolate,0.000968997
2,2000,6,interpolate,0.00121124625
2,2000,7,interpolate,0.0014534955
2,2000,8,interpolate,0.00169574475
2,2000,9,interpolate,0.001937994
2,2000,10,interpolate,0.00218024325
2,2000,11,interpolate,0.0024224925
2,2000,12,interpolate,0.00266474175
2,2001,1,real,0.002906991
2,2001,2,interpolate,0.0031023405833333333
2,2001,3,interpolate,0.0032976901666666664
2,2001,4,interpolate,0.00349303975
2,2001,5,interpolate,0.003688389333333333
2,2001,6,interpolate,0.0038837389166666665
2,2001,7,interpolate,0.0040790884999999995
2,2001,8,interpolate,0.0042744380833333335
2,2001,9,interpolate,0.0044697876666666666
2,2001,10,interpolate,0.00466513725
2,2001,11,interpolate,0.0048604868333333336
2,2001,12,interpolate,0.005055836416666666
2,2002,1,real,0.005251186
2,2002,2,interpolate,0.005336314833333333
2,2002,3,interpolate,0.005421443666666666
2,2002,4,interpolate,0.005506572499999999
2,2002,5,interpolate,0.005591701333333333
2,2002,6,interpolate,0.0056768301666666665
2,2002,7,interpolate,0.005761959
2,2002,8,interpolate,0.005847087833333333
2,2002,9,interpolate,0.005932216666666666
2,2002,10,interpolate,0.0060173455
2,2002,11,interpolate,0.006102474333333333
2,2002,12,interpolate,0.006187603166666666
2,2003,1,real,0.006272732
2,2003,2,interpolate,0.006431166166666666
2,2003,3,interpolate,0.006589600333333333
2,2003,4,interpolate,0.0067480345
2,2003,5,interpolate,0.006906468666666666
2,2003,6,interpolate,0.007064902833333333
2,2003,7,interpolate,0.007223337
2,2003,8,interpolate,0.007381771166666667
2,2003,9,interpolate,0.0075402053333333335
2,2003,10,interpolate,0.0076986395
2,2003,11,interpolate,0.007857073666666667
2,2003,12,interpolate,0.008015507833333333
2,2004,1,real,0.008173942
2,2004,2,interpolate,0.00840594425
2,2004,3,interpolate,0.0086379465
2,2004,4,interpolate,0.00886994875
2,2004,5,interpolate,0.009101951
2,2004,6,interpolate,0.00933395325
2,2004,7,interpolate,0.0095659555
2,2004,8,interpolate,0.009797957749999999
2,2004,9,interpolate,0.01002996
2,2004,10,interpolate,0.01026196225
2,2004,11,interpolate,0.0104939645
2,2004,12,interpolate,0.01072596675
2,2005,1,real,0.010957969
2,2005,2,interpolate,0.0112239965
2,2005,3,interpolate,0.011490024
2,2005,4,interpolate,0.0117560515
2,2005,5,interpolate,0.012022079
2,2005,6,interpolate,0.0122881065
2,2005,7,interpolate,0.012554134
2,2005,8,interpolate,0.0128201615
2,2005,9,interpolate,0.013086189
2,2005,10,interpolate,0.0133522165
2,2005,11,interpolate,0.013618244
2,2005,12,interpolate,0.0138842715
2,2006,1,real,0.014150299
2,2006,2,interpolate,0.01426209625
2,2006,3,interpolate,0.0143738935
2,2006,4,interpolate,0.01448569075
2,2006,5,interpolate,0.014597488
2,2006,6,interpolate,0.01470928525
2,2006,7,interpolate,0.0148210825
2,2006,8,interpolate,0.014932879750000001
2,2006,9,interpolate,0.015044677000000001
2,2006,10,interpolate,0.015156474250000001
2,2006,11,interpolate,0.015268271500000001
2,2006,12,interpolate,0.015380068750000002
2,2007,1,real,0.015491866000000002
2,2007,2,interpolate,0.015785087500000003
2,2007,3,interpolate,0.016078309000000002
2,2007,4,interpolate,0.016371530500000002
2,2007,5,interpolate,0.016664752
2,2007,6,interpolate,0.0169579735
2,2007,7,interpolate,0.017251195
2,2007,8,interpolate,0.0175444165
2,2007,9,interpolate,0.017837638
2,2007,10,interpolate,0.0181308595
2,2007,11,interpolate,0.018424081
2,2007,12,interpolate,0.018717302499999998
2,2008,1,real,0.019010523999999997
2,2008,2,interpolate,0.019248437999999996
2,2008,3,interpolate,0.019486352
2,2008,4,interpolate,0.019724265999999997
2,2008,5,interpolate,0.01996218
2,2008,6,interpolate,0.020200094
2,2008,7,interpolate,0.020438008
2,2008,8,interpolate,0.020675922
2,2008,9,interpolate,0.020913835999999998
2,2008,10,interpolate,0.02115175
2,2008,11,interpolate,0.021389664
2,2008,12,interpolate,0.021627578
2,2009,1,real,0.021865492
2,2009,2,interpolate,0.021991740083333332
2,2009,3,interpolate,0.022117988166666665
2,2009,4,interpolate,0.02224423625
2,2009,5,interpolate,0.022370484333333333
2,2009,6,interpolate,0.022496732416666665
2,2009,7,interpolate,0.0226229805
2,2009,8,interpolate,0.022749228583333333
2,2009,9,interpolate,0.022875476666666665
2,2009,10,interpolate,0.023001724749999997
2,2009,11,interpolate,0.02312797283333333
2,2009,12,interpolate,0.023254220916666665
2,2010,1,real,0.023380468999999997
2,2010,2,interpolate,0.023665413999999996
2,2010,3,interpolate,0.023950358999999997
2,2010,4,interpolate,0.024235304
2,2010,5,interpolate,0.024520248999999997
2,2010,6,interpolate,0.024805193999999996
2,2010,7,interpolate,0.025090138999999997
2,2010,8,interpolate,0.025375084
2,2010,9,interpolate,0.025660028999999997
2,2010,10,interpolate,0.025944973999999996
2,2010,11,interpolate,0.026229918999999997
2,2010,12,interpolate,0.026514864
2,2011,1,real,0.026799808999999997
2,2011,2,interpolate,0.02716200058333333
2,2011,3,interpolate,0.027524192166666663
2,2011,4,interpolate,0.027886383749999997
2,2011,5,interpolate,0.02824857533333333
2,2011,6,interpolate,0.028610766916666665
2,2011,7,interpolate,0.0289729585
2,2011,8,interpolate,0.02933515008333333
2,2011,9,interpolate,0.029697341666666665
2,2011,10,interpolate,0.03005953325
2,2011,11,interpolate,0.03042172483333333
2,2011,12,interpolate,0.030783916416666664
2,2012,1,real,0.031146108
2,2012,2,interpolate,0.031337122333333335
2,2012,3,interpolate,0.031528136666666665
2,2012,4,interpolate,0.031719151
2,2012,5,interpolate,0.03191016533333333
2,2012,6,interpolate,0.03210117966666667
2,2012,7,interpolate,0.032292193999999996
2,2012,8,interpolate,0.03248320833333333
2,2012,9,interpolate,0.03267422266666667
2,2012,10,interpolate,0.032865237
2,2012,11,interpolate,0.033056251333333335
2,2012,12,interpolate,0.033247265666666664
2,2013,1,real,0.03343828
2,2013,2,interpolate,0.033693009583333336
2,2013,3,interpolate,0.03394773916666667
2,2013,4,interpolate,0.03420246875
2,2013,5,interpolate,0.034457198333333335
2,2013,6,interpolate,0.03471192791666667
2,2013,7,interpolate,0.0349666575
2,2013,8,interpolate,0.03522138708333333
2,2013,9,interpolate,0.03547611666666667
2,2013,10,interpolate,0.035730846250000003
2,2013,11,interpolate,0.03598557583333334
2,2013,12,interpolate,0.03624030541666667
2,2014,1,real,0.036495035
2,2014,2,interpolate,0.03661721058333334
2,2014,3,interpolate,0.036739386166666665
2,2014,4,interpolate,0.03686156175
2,2014,5,interpolate,0.036983737333333336
2,2014,6,interpolate,0.03710591291666667
2,2014,7,interpolate,0.037228088500000006
2,2014,8,interpolate,0.037350264083333334
2,2014,9,interpolate,0.03747243966666667
2,2014,10,interpolate,0.037594615250000005
2,2014,11,interpolate,0.03771679083333333
2,2014,12,interpolate,0.03783896641666667
2,2015,1,real,0.037961142
2,2015,2,interpolate,0.03829127883333334
2,2015,3,interpolate,0.03862141566666667
2,2015,4,interpolate,0.0389515525
2,2015,5,interpolate,0.039281689333333335
2,2015,6,interpolate,0.03961182616666667
2,2015,7,interpolate,0.039941963
2,2015,8,interpolate,0.04027209983333333
2,2015,9,interpolate,0.040602236666666666
2,2015,10,interpolate,0.0409323735
2,2015,11,interpolate,0.041262510333333335
2,2015,12,interpolate,0.04159264716666666
2,2016,1,real,0.041922784
2,2016,2,interpolate,0.04242002558333333
2,2016,3,interpolate,0.04291726716666666
2,2016,4,interpolate,0.04341450875
2,2016,5,interpolate,0.04391175033333333
2,2016,6,interpolate,0.04440899191666666
2,2016,7,interpolate,0.044906233499999997
2,2016,8,interpolate,0.04540347508333333
2,2016,9,interpolate,0.04590071666666666
2,2016,10,interpolate,0.046397958249999996
2,2016,11,interpolate,0.04689519983333333
2,2016,12,interpolate,0.04739244141666666
2,2017,1,real,0.047889682999999995
2,2017,2,interpolate,0.04809882658333333
2,2017,3,interpolate,0.04830797016666666
2,2017,4,interpolate,0.04851711374999999
2,2017,5,interpolate,0.04872625733333333
2,2017,6,interpolate,0.04893540091666666
2,2017,7,interpolate,0.0491445445
2,2017,8,interpolate,0.049353688083333326
2,2017,9,interpolate,0.04956283166666666
2,2017,10,interpolate,0.049771975249999996
2,2017,11,interpolate,0.049981118833333324
2,2017,12,interpolate,0.05019026241666666
2,2018,1,real,0.050399405999999994
2,2018,2,interpolate,0.05082413041666666
2,2018,3,interpolate,0.05124885483333333
2,2018,4,interpolate,0.05167357925
2,2018,5,interpolate,0.052098303666666665
2,2018,6,interpolate,0.05252302808333333
2,2018,7,interpolate,0.0529477525
2,2018,8,interpolate,0.05337247691666667
2,2018,9,interpolate,0.053797201333333336
2,2018,10,interpolate,0.054221925750000004
2,2018,11,interpolate,0.05464665016666667
2,2018,12,interpolate,0.05507137458333334
2,2019,1,real,0.05549609900000001
2,2019,2,interpolate,0.056006290040564344
2,2019,3,interpolate,0.056516481081128674
2,2019,4,interpolate,0.05702667212169301
2,2019,5,interpolate,0.05753686316225735
2,2019,6,interpolate,0.058047054202821684
2,2019,7,interpolate,0.058557245243386014
2,2019,8,interpolate,0.05906743628395035
2,2019,9,interpolate,0.05957762732451469
2,2019,10,interpolate,0.060087818365079024
2,2019,11,interpolate,0.060598009405643354
2,2019,12,calculated,0.06110820044620769
3,2000,1,real,0.0
3,2000,2,interpolate,0.00010249849999999999
3,2000,3,interpolate,0.00020499699999999998
3,2000,4,interpolate,0.0003074955
3,2000,5,interpolate,0.00040999399999999995
3,2000,6,interpolate,0.0005124925
3,2000,7,interpolate,0.000614991
3,2000,8,interpolate,0.0007174894999999999
3,2000,9,interpolate,0.0008199879999999999
3,2000,10,interpolate,0.0009224864999999999
3,2000,11,interpolate,0.001024985
3,2000,12,interpolate,0.0011274834999999998
3,2001,1,real,0.001229982
3,2001,2,interpolate,0.00135494675
3,2001,3,interpolate,0.0014799115
3,2001,4,interpolate,0.0016048762500000002
3,2001,5,interpolate,0.0017298410000000002
3,2001,6,interpolate,0.0018548057500000002
3,2001,7,interpolate,0.0019797705000000002
3,2001,8,interpolate,0.0021047352500000002
3,2001,9,interpolate,0.0022297000000000003
3,2001,10,interpolate,0.0023546647500000003
3,2001,11,interpolate,0.0024796295000000003
3,2001,12,interpolate,0.0026045942500000003
3,2002,1,real,0.0027295590000000003
3,2002,2,interpolate,0.002775628833333334
3,2002,3,interpolate,0.002821698666666667
3,2002,4,interpolate,0.0028677685000000003
3,2002,5,interpolate,0.002913838333333334
3,2002,6,interpolate,0.002959908166666667
3,2002,7,interpolate,0.0030059780000000003
3,2002,8,interpolate,0.0030520478333333338
3,2002,9,interpolate,0.003098117666666667
3,2002,10,interpolate,0.0031441875000000003
3,2002,11,interpolate,0.0031902573333333338
3,2002,12,interpolate,0.0032363271666666672
3,2003,1,real,0.0032823970000000003
3,2003,2,interpolate,0.0033449895
3,2003,3,interpolate,0.003407582
3,2003,4,interpolate,0.0034701745
3,2003,5,interpolate,0.0035327670000000005
3,2003,6,interpolate,0.0035953595000000004
3,2003,7,interpolate,0.0036579520000000003
3,2003,8,interpolate,0.0037205445000000003
3,2003,9,interpolate,0.0037831370000000002
3,2003,10,interpolate,0.0038457295000000006
3,2003,11,interpolate,0.0039083220000000005
3,2003,12,interpolate,0.0039709145000000005
3,2004,1,real,0.004033507
3,2004,2,interpolate,0.004172976333333333
3,2004,3,interpolate,0.004312445666666667
3,2004,4,interpolate,0.004451915000000001
3,2004,5,interpolate,0.004591384333333334
3,2004,6,interpolate,0.0047308536666666665
3,2004,7,interpolate,0.004870323
3,2004,8,interpolate,0.005009792333333334
3,2004,9,interpolate,0.005149261666666667
3,2004,10,interpolate,0.005288731
3,2004,11,interpolate,0.005428200333333333
3,2004,12,interpolate,0.005567669666666667
3,2005,1,real,0.005707139
3,2005,2,interpolate,0.005773718333333333
3,2005,3,interpolate,0.005840297666666667
3,2005,4,interpolate,0.005906877
3,2005,5,interpolate,0.005973456333333333
3,2005,6,interpolate,0.006040035666666666
3,2005,7,interpolate,0.006106614999999999
3,2005,8,interpolate,0.006173194333333333
3,2005,9,interpolate,0.006239773666666666
3,2005,10,interpolate,0.006306353
3,2005,11,interpolate,0.006372932333333333
3,2005,12,interpolate,0.0064395116666666665
3,2006,1,real,0.0065060909999999994
3,2006,2,interpolate,0.006654683916666666
3,2006,3,interpolate,0.006803276833333333
3,2006,4,interpolate,0.00695186975
3,2006,5,interpolate,0.007100462666666666
3,2006,6,interpolate,0.007249055583333333
3,2006,7,interpolate,0.0073976484999999995
3,2006,8,interpolate,0.007546241416666667
3,2006,9,interpolate,0.007694834333333333
3,2006,10,interpolate,0.00784342725
3,2006,11,interpolate,0.007992020166666667
3,2006,12,interpolate,0.008140613083333333
3,2007,1,real,0.008289206
3,2007,2,interpolate,0.008429886083333334
3,2007,3,interpolate,0.008570566166666667
3,2007,4,interpolate,0.00871124625
3,2007,5,interpolate,0.008851926333333333
3,2007,6,interpolate,0.008992606416666667
3,2007,7,interpolate,0.0091332865
3,2007,8,interpolate,0.009273966583333333
3,2007,9,interpolate,0.009414646666666667
3,2007,10,interpolate,0.009555326749999999
3,2007,11,interpolate,0.009696006833333333
3,2007,12,interpolate,0.009836686916666665
3,2008,1,real,0.009977367
3,2008,2,interpolate,0.010120884416666667
3,2008,3,interpolate,0.010264401833333332
3,2008,4,interpolate,0.01040791925
3,2008,5,interpolate,0.010551436666666667
3,2008,6,interpolate,0.010694954083333333
3,2008,7,interpolate,0.0108384715
3,2008,8,interpolate,0.010981988916666668
3,2008,9,interpolate,0.011125506333333333
3,2008,10,interpolate,0.011269023750000001
3,2008,11,interpolate,0.011412541166666668
3,2008,12,interpolate,0.011556058583333334
3,2009,1,real,0.011699576000000001
3,2009,2,interpolate,0.011832025416666668
3,2009,3,interpolate,0.011964474833333334
3,2009,4,interpolate,0.012096924250000002
3,2009,5,interpolate,0.012229373666666668
3,2009,6,interpolate,0.012361823083333334
3,2009,7,interpolate,0.0124942725
3,2009,8,interpolate,0.012626721916666667
3,2009,9,interpolate,0.012759171333333333
3,2009,10,interpolate,0.012891620749999999
3,2009,11,interpolate,0.013024070166666667
3,2009,12,interpolate,0.013156519583333333
3,2010,1,real,0.013288969
3,2010,2,interpolate,0.013391369666666667
3,2010,3,interpolate,0.013493770333333332
3,2010,4,interpolate,0.013596170999999999
3,2010,5,interpolate,0.013698571666666666
3,2010,6,interpolate,0.013800972333333333
3,2010,7,interpolate,0.013903373
3,2010,8,interpolate,0.014005773666666665
3,2010,9,interpolate,0.014108174333333333
3,2010,10,interpolate,0.014210575
3,2010,11,interpolate,0.014312975666666665
3,2010,12,interpolate,0.014415376333333332
3,2011,1,real,0.014517776999999999
3,2011,2,interpolate,0.014738024583333332
3,2011,3,interpolate,0.014958272166666666
3,2011,4,interpolate,0.01517851975
3,2011,5,interpolate,0.015398767333333332
3,2011,6,interpolate,0.015619014916666667
3,2011,7,interpolate,0.0158392625
3,2011,8,interpolate,0.016059510083333332
3,2011,9,interpolate,0.016279757666666665
3,2011,10,interpolate,0.016500005249999998
3,2011,11,interpolate,0.016720252833333334
3,2011,12,interpolate,0.016940500416666667
3,2012,1,real,0.017160748
3,2012,2,interpolate,0.017202941083333333
3,2012,3,interpolate,0.017245134166666665
3,2012,4,interpolate,0.017287327249999998
3,2012,5,interpolate,0.017329520333333334
3,2012,6,interpolate,0.017371713416666667
3,2012,7,interpolate,0.0174139065
3,2012,8,interpolate,0.017456099583333332
3,2012,9,interpolate,0.017498292666666665
3,2012,10,interpolate,0.01754048575
3,2012,11,interpolate,0.017582678833333334
3,2012,12,interpolate,0.017624871916666666
3,2013,1,real,0.017667065
3,2013,2,interpolate,0.0177274805
3,2013,3,interpolate,0.017787895999999997
3,2013,4,interpolate,0.0178483115
3,2013,5,interpolate,0.017908727
3,2013,6,interpolate,0.0179691425
3,2013,7,interpolate,0.018029558
3,2013,8,interpolate,0.0180899735
3,2013,9,interpolate,0.018150389
3,2013,10,interpolate,0.0182108045
3,2013,11,interpolate,0.018271219999999998
3,2013,12,interpolate,0.0183316355
3,2014,1,real,0.018392051
3,2014,2,interpolate,0.01840781525
3,2014,3,interpolate,0.0184235795
3,2014,4,interpolate,0.01843934375
3,2014,5,interpolate,0.018455107999999998
3,2014,6,interpolate,0.01847087225
3,2014,7,interpolate,0.0184866365
3,2014,8,interpolate,0.01850240075
3,2014,9,interpolate,0.018518165
3,2014,10,interpolate,0.018533929249999997
3,2014,11,interpolate,0.0185496935
3,2014,12,interpolate,0.018565457749999997
3,2015,1,real,0.018581221999999998
3,2015,2,interpolate,0.018652461
3,2015,3,interpolate,0.0187237
3,2015,4,interpolate,0.018794938999999997
3,2015,5,interpolate,0.018866177999999997
3,2015,6,interpolate,0.018937416999999998
3,2015,7,interpolate,0.019008656
3,2015,8,interpolate,0.019079895
3,2015,9,interpolate,0.019151134
3,2015,10,interpolate,0.019222373
3,2015,11,interpolate,0.019293611999999998
3,2015,12,interpolate,0.019364851
3,2016,1,real,0.01943609
3,2016,2,interpolate,0.019753222583333334
3,2016,3,interpolate,0.020070355166666665
3,2016,4,interpolate,0.02038748775
3,2016,5,interpolate,0.020704620333333333
3,2016,6,interpolate,0.021021752916666667
3,2016,7,interpolate,0.0213388855
3,2016,8,interpolate,0.021656018083333332
3,2016,9,interpolate,0.021973150666666667
3,2016,10,interpolate,0.02229028325
3,2016,11,interpolate,0.02260741583333333
3,2016,12,interpolate,0.022924548416666666
3,2017,1,real,0.023241681
3,2017,2,interpolate,0.023317873
3,2017,3,interpolate,0.023394065
3,2017,4,interpolate,0.023470257
3,2017,5,interpolate,0.023546449
3,2017,6,interpolate,0.023622641
3,2017,7,interpolate,0.023698833000000002
3,2017,8,interpolate,0.023775025
3,2017,9,interpolate,0.023851217
3,2017,10,interpolate,0.023927409
3,2017,11,interpolate,0.024003601
3,2017,12,interpolate,0.024079793000000002
3,2018,1,real,0.024155985
3,2018,2,interpolate,0.024243685333333334
3,2018,3,interpolate,0.024331385666666667
3,2018,4,interpolate,0.024419086
3,2018,5,interpolate,0.024506786333333332
3,2018,6,interpolate,0.024594486666666665
3,2018,7,interpolate,0.024682187
3,2018,8,interpolate,0.024769887333333334
