date,year,month,mc,v_flow_mean,v_loss_cover,v_rainfall_total,v_temperature_mean
2000-01,2000,1,7,230.4,0.0,334.0,
2000-02,2000,2,7,272.4,0.00013263541666666667,400.0,
2000-03,2000,3,7,321.6,0.0002652708333333333,319.0,
2000-04,2000,4,7,310.8,0.00039790625,248.0,
2000-05,2000,5,7,410.0,0.0005305416666666667,302.0,
2000-06,2000,6,7,295.9,0.0006631770833333332,81.0,
2000-07,2000,7,7,244.2,0.0007958125000000001,96.0,
2000-08,2000,8,7,255.0,0.0009284479166666668,64.0,
2000-09,2000,9,7,233.8,0.0010610833333333334,262.0,
2000-10,2000,10,7,216.0,0.00119371875,141.0,
2000-11,2000,11,7,212.9,0.0013263541666666669,199.0,
2000-12,2000,12,7,177.6,0.0014589895833333336,140.0,
2001-01,2001,1,7,134.4,0.001591625,155.0,
2001-02,2001,2,7,103.4,0.001698786,118.0,
2001-03,2001,3,7,184.8,0.001805947,440.0,
2001-04,2001,4,7,120.8,0.001913108,87.0,
2001-05,2001,5,7,202.9,0.002020269,223.0,
2001-06,2001,6,7,249.6,0.00212743,75.0,
2001-07,2001,7,7,200.6,0.002234591,42.0,
2001-08,2001,8,7,139.3,0.0023417520000000003,4.0,
2001-09,2001,9,7,160.85,0.002448913,146.0,
2001-10,2001,10,7,73.8,0.002556074,341.0,
2001-11,2001,11,7,157.2,0.002663235,329.0,
2001-12,2001,12,7,192.0,0.0027703960000000005,229.0,
2002-01,2002,1,7,79.4,0.002877557,185.0,
2002-02,2002,2,7,55.6,0.0029127159166666672,101.0,
2002-03,2002,3,7,121.6,0.002947874833333333,382.0,
2002-04,2002,4,7,197.75,0.00298303375,328.0,
2002-05,2002,5,7,209.0,0.003018192666666667,224.0,
2002-06,2002,6,7,288.9,0.0030533515833333336,129.0,
2002-07,2002,7,7,180.0,0.0030885105,64.0,
2002-08,2002,8,7,176.0,0.0031236694166666672,130.0,
2002-09,2002,9,7,96.75,0.003158828333333333,63.0,
2002-10,2002,10,7,91.6,0.0031939872500000004,267.0,
2002-11,2002,11,7,189.1,0.003229146166666667,132.0,
2002-12,2002,12,7,109.6,0.0032643050833333336,222.0,
2003-01,2003,1,7,147.5,0.003299464,193.0,
2003-02,2003,2,7,152.52500000000273,0.0034289415,173.0,
2003-03,2003,3,7,202.4,0.003558419,113.0,
2003-04,2003,4,7,235.3,0.0036878965,264.0,
2003-05,2003,5,7,232.9,0.003817374,54.0,
2003-06,2003,6,7,223.2,0.0039468515,236.0,
2003-07,2003,7,7,176.0,0.004076329,67.0,
2003-08,2003,8,7,110.5,0.0042058065,17.0,
2003-09,2003,9,7,103.1,0.004335284,190.0,
2003-10,2003,10,7,172.0,0.0044647615,278.0,
2003-11,2003,11,7,217.15,0.004594239,348.0,
2003-12,2003,12,7,164.0,0.0047237165,180.0,
2004-01,2004,1,7,123.9,0.004853194,206.0,
2004-02,2004,2,7,98.3,0.00502035675,226.0,
2004-03,2004,3,7,92.3,0.0051875195,36.0,
2004-04,2004,4,7,214.5,0.005354682249999999,384.0,
2004-05,2004,5,7,237.5,0.005521845,101.0,
2004-06,2004,6,7,216.8,0.00568900775,40.0,
2004-07,2004,7,7,178.7,0.0058561705000000006,77.0,
2004-08,2004,8,7,162.6,0.0060233332499999995,0.0,
2004-09,2004,9,7,122.95,0.006190495999999999,218.0,
2004-10,2004,10,7,228.8,0.00635765875,396.0,
2004-11,2004,11,7,264.575,0.0065248215,433.0,
2004-12,2004,12,7,197.0,0.0066919842500000005,292.0,
2005-01,2005,1,7,125.8,0.0068591469999999995,141.0,
2005-02,2005,2,7,177.8,0.006997256249999999,436.0,
2005-03,2005,3,7,198.6,0.007135365500000002,245.0,
2005-04,2005,4,7,246.55,0.00727347475,177.0,
2005-05,2005,5,7,301.9,0.0074115840000000014,340.0,
2005-06,2005,6,7,227.35,0.007549693249999999,19.0,
2005-07,2005,7,7,176.0,0.0076878025,75.0,
2005-08,2005,8,7,237.5,0.007825911750000001,50.0,
2005-09,2005,9,7,156.8,0.007964021,62.0,
2005-10,2005,10,7,255.9,0.00810213025,50.0,
2005-11,2005,11,7,281.65,0.008240239500000001,269.0,
2005-12,2005,12,7,258.6,0.00837834875,279.0,
2006-01,2006,1,7,258.6,0.008516458000000001,347.0,
2006-02,2006,2,7,176.0,0.008638145750000001,157.0,
2006-03,2006,3,7,279.8,0.008759833500000001,293.0,
2006-04,2006,4,7,357.85,0.00888152125,372.0,
2006-05,2006,5,7,289.0,0.009003209,257.0,
2006-06,2006,6,7,281.20000000000005,0.00912489675,141.0,
2006-07,2006,7,7,212.0,0.0092465845,77.0,
2006-08,2006,8,7,147.4,0.00936827225,32.0,
2006-09,2006,9,7,112.1,0.00948996,75.0,
2006-10,2006,10,7,139.9,0.00961164775,470.0,
2006-11,2006,11,7,331.7,0.0097333355,371.0,
2006-12,2006,12,7,229.9,0.009855023249999999,229.0,
2007-01,2007,1,7,113.4,0.009976711,141.0,
2007-02,2007,2,7,83.89,0.010104609416666663,69.0,
2007-03,2007,3,7,135.6,0.010232507833333331,230.0,
2007-04,2007,4,7,297.0,0.01036040625,353.0,
2007-05,2007,5,7,309.6,0.010488304666666668,268.0,
2007-06,2007,6,7,350.5,0.010616203083333331,141.0,
2007-07,2007,7,7,225.2,0.010744101499999999,121.0,
2007-08,2007,8,7,252.2,0.010871999916666666,92.0,
2007-09,2007,9,7,159.2,0.010999898333333329,4.0,
2007-10,2007,10,7,306.7,0.01112779675,418.0,
2007-11,2007,11,7,340.8,0.011255695166666666,427.0,
2007-12,2007,12,7,302.8,0.011383593583333334,613.0,
2008-01,2008,1,7,229.2,0.011511492,330.0,
2008-02,2008,2,7,238.4,0.011706550333333331,217.0,
2008-03,2008,3,7,279.8,0.011901608666666669,488.0,
2008-04,2008,4,7,358.0,0.012096667,400.0,
2008-05,2008,5,7,377.4,0.012291725333333331,269.0,
2008-06,2008,6,7,369.5,0.012486783666666666,211.0,
2008-07,2008,7,7,352.0,0.012681841999999999,176.0,
2008-08,2008,8,7,276.1,0.012876900333333332,185.0,
2008-09,2008,9,7,244.35,0.013071958666666666,176.0,
2008-10,2008,10,7,275.2,0.013267016999999999,309.0,
2008-11,2008,11,7,416.35,0.013462075333333334,367.0,
2008-12,2008,12,7,342.0,0.013657133666666666,440.0,
2009-01,2009,1,7,303.8,0.013852192,398.0,
2009-02,2009,2,7,283.0,0.013940826166666666,285.0,
2009-03,2009,3,7,335.6,0.014029460333333332,393.0,
2009-04,2009,4,7,320.5,0.0141180945,262.0,
2009-05,2009,5,7,247.6,0.014206728666666666,185.0,
2009-06,2009,6,7,247.3,0.014295362833333332,46.0,
2009-07,2009,7,7,261.4,0.014383996999999999,17.0,
2009-08,2009,8,7,212.3,0.014472631166666666,134.0,
2009-09,2009,9,7,110.85,0.014561265333333332,0.5,
2009-10,2009,10,7,108.7,0.014649899499999999,440.0,
2009-11,2009,11,7,114.2,0.014738533666666666,199.0,
2009-12,2009,12,7,95.65,0.014827167833333332,165.0,
2010-01,2010,1,7,52.75,0.014915801999999999,76.0,
2010-02,2010,2,7,55.34,0.015116860416666666,168.0,
2010-03,2010,3,7,109.8,0.015317918833333331,290.0,
2010-04,2010,4,7,375.65,0.01551897725,623.0,
2010-05,2010,5,7,292.7,0.01572003566666667,131.0,
2010-06,2010,6,7,270.6,0.015921094083333334,215.0,
2010-07,2010,7,7,319.9,0.0161221525,211.0,
2010-08,2010,8,7,173.6,0.016323210916666667,49.0,
2010-09,2010,9,7,202.4,0.016524269333333334,185.5,
2010-10,2010,10,7,221.5,0.016725327749999998,240.0,
2010-11,2010,11,7,452.35,0.016926386166666668,717.0,
2010-12,2010,12,7,319.1,0.017127444583333342,289.0,
2011-01,2011,1,7,192.0,0.017328503000000002,95.0,
2011-02,2011,2,7,282.1,0.017755252250000002,458.0,
2011-03,2011,3,7,322.8,0.018182001500000003,184.0,
2011-04,2011,4,7,541.05,0.01860875075,724.0,
2011-05,2011,5,7,422.4,0.0190355,273.7,
2011-06,2011,6,7,332.7,0.01946224925,225.0,
2011-07,2011,7,7,298.2,0.0198889985,92.0,
2011-08,2011,8,7,236.2,0.02031574775,24.0,
2011-09,2011,9,7,186.0,0.020742497,127.0,
2011-10,2011,10,7,270.6,0.021169246250000003,315.0,
2011-11,2011,11,7,372.0,0.0215959955,490.0,
2011-12,2011,12,7,474.4,0.02202274475,493.0,
2012-01,2012,1,7,329.0,0.022449494,377.0,
2012-02,2012,2,7,260.5,0.02251760125,161.0,
2012-03,2012,3,7,289.0,0.0225857085,343.0,
2012-04,2012,4,7,345.5,0.02265381575,477.0,
2012-05,2012,5,7,327.0,0.022721923,94.0,
2012-06,2012,6,7,282.1,0.02279003025,71.0,
2012-07,2012,7,7,236.6,0.0228581375,48.0,
2012-08,2012,8,7,177.6,0.02292624475,21.0,
2012-09,2012,9,7,124.95,0.022994352000000003,27.0,
2012-10,2012,10,7,212.0,0.02306245925,391.0,
2012-11,2012,11,7,243.0,0.0231305665,390.0,
2012-12,2012,12,7,164.0,0.02319867375,210.0,
2013-01,2013,1,7,107.1,0.023266781,227.0,
2013-02,2013,2,7,178.0,0.02339657425,148.0,
2013-03,2013,3,7,226.4,0.0235263675,223.0,
2013-04,2013,4,7,142.4,0.023656160750000002,186.0,
2013-05,2013,5,7,326.0,0.023785954,295.0,
2013-06,2013,6,7,212.3,0.02391574725,45.0,
2013-07,2013,7,7,216.8,0.0240455405,25.0,
2013-08,2013,8,7,239.6,0.02417533375,74.0,
2013-09,2013,9,7,143.2,0.024305127000000003,67.0,
2013-10,2013,10,7,128.0,0.02443492025,177.0,
2013-11,2013,11,7,185.2,0.0245647135,306.0,
2013-12,2013,12,7,307.4,0.02469450675,338.0,
2014-01,2014,1,7,160.0,0.0248243,236.0,
2014-02,2014,2,7,160.0,0.0249213555,265.0,
2014-03,2014,3,7,279.8,0.025018411,177.0,
2014-04,2014,4,7,189.6,0.025115466500000003,123.0,
2014-05,2014,5,7,252.2,0.025212522,288.0,
2014-06,2014,6,7,318.4,0.0253095775,45.0,
2014-07,2014,7,7,278.0,0.025406633,18.0,
2014-08,2014,8,7,241.4,0.025503688500000003,12.0,
2014-09,2014,9,7,204.8,0.025600744,57.0,
2014-10,2014,10,7,247.6,0.025697799500000004,320.0,
2014-11,2014,11,7,227.7,0.025794855,380.0,
2014-12,2014,12,7,185.6,0.025891910500000004,241.0,
2015-01,2015,1,7,121.3,0.025988966000000002,201.0,
2015-02,2015,2,7,182.4,0.0261256015,146.0,
2015-03,2015,3,7,201.6,0.026262237,412.0,
2015-04,2015,4,7,226.4,0.026398872500000004,235.0,
2015-05,2015,5,7,198.4,0.026535508000000003,56.0,
2015-06,2015,6,7,342.5,0.026672143500000002,19.0,
2015-07,2015,7,7,225.2,0.026808779,22.0,
2015-08,2015,8,7,152.0,0.0269454145,26.0,
2015-09,2015,9,7,113.55,0.02708205,35.0,
2015-10,2015,10,7,113.2,0.0272186855,220.0,
2015-11,2015,11,7,173.60000000000005,0.027355321000000002,178.0,
2015-12,2015,12,7,82.15,0.0274919565,53.5,
2016-01,2016,1,7,59.865624999996605,0.027628592,285.0,
2016-02,2016,2,7,69.5218750000018,0.02778449125,199.0,
2016-03,2016,3,7,168.200000000023,0.0279403905,355.0,
2016-04,2016,4,7,185.2000000000275,0.02809628975,339.0,
2016-05,2016,5,7,266.345000000029,0.028252189,259.0,
2016-06,2016,6,7,296.0875000000335,0.02840808825,94.0,
2016-07,2016,7,7,271.979999999973,0.0285639875,65.0,
2016-08,2016,8,7,167.04687499996598,0.02871988675,14.0,
2016-09,2016,9,7,179.2374999999825,0.028875786,76.0,
2016-10,2016,10,7,192.800000000008,0.029031685249999998,387.0,
2016-11,2016,11,7,222.312500000032,0.0291875845,451.0,
2016-12,2016,12,7,209.60000000000701,0.02934348375,309.0,
2017-01,2017,1,7,265.885000000026,0.029499382999999997,317.0,
2017-02,2017,2,7,168.5499999999995,0.029625386666666663,186.0,
2017-03,2017,3,7,365.59999999997285,0.029751390333333325,503.0,
2017-04,2017,4,7,306.1524999999405,0.029877393999999998,183.0,
2017-05,2017,5,7,388.125000000035,0.030003397666666664,409.0,
2017-06,2017,6,7,289.0,0.03012940133333333,117.0,
2017-07,2017,7,7,252.2,0.030255405,46.0,
2017-08,2017,8,7,232.26000000003899,0.03038140866666666,135.0,
2017-09,2017,9,7,197.724999999977,0.03050741233333333,104.0,
2017-10,2017,10,7,215.87499999997897,0.030633416,241.0,
2017-11,2017,11,7,278.2149999999769,0.030759419666666662,375.0,
2017-12,2017,12,7,195.94999999992905,0.030885423333333325,278.0,
2018-01,2018,1,7,263.875000000022,0.031011427,200.0,
2018-02,2018,2,7,192.73749999991446,0.0311622735,229.0,
2018-03,2018,3,7,185.649999999981,0.03131312,53.0,
2018-04,2018,4,7,362.99999999999017,0.0314639665,471.0,
2018-05,2018,5,7,381.000000000028,0.031614813,296.6,
2018-06,2018,6,7,359.1000000000385,0.0317656595,125.0,
2018-07,2018,7,7,297.395000000015,0.031916506000000004,88.0,
2018-08,2018,8,7,233.8,0.0320673525,21.0,
2018-09,2018,9,7,145.9000000000035,0.032218199,191.0,
2018-10,2018,10,7,226.28499999999,0.0323690455,516.0,
2018-11,2018,11,7,275.487499999996,0.032519892,389.0,
2018-12,2018,12,7,142.899999999989,0.0326707385,56.0,
2019-01,2019,1,7,103.32812499999201,0.032821585,95.5,
2019-02,2019,2,7,152.52500000000273,0.03299575028623592,167.0,
2019-03,2019,3,7,202.4,0.03316991557247182,390.2,
2019-04,2019,4,7,337.0050000000035,0.03334408085870773,438.0,
2019-05,2019,5,7,345.749999999996,0.03351824614494365,430.0,
2019-06,2019,6,7,384.50000000001745,0.03369241143117956,45.0,
2019-07,2019,7,7,289.000000000043,0.03386657671741547,25.6,
2019-08,2019,8,7,170.400000000013,0.034040742003651384,2.0,
2019-09,2019,9,7,120.73124999999351,0.0342149072898873,140.0,
2019-10,2019,10,7,180.50000000002103,0.03438907257612321,169.0,
2019-11,2019,11,7,228.57499999999698,0.03456323786235912,422.0,
2019-12,2019,12,7,183.50000000002498,0.03473740314859503,265.0,
2000-01,2000,1,8,46.0,0.0,78.3,
2000-02,2000,2,8,53.0,0.00017879283333333332,361.3,
2000-03,2000,3,8,45.7,0.00035758566666666664,411.2,
2000-04,2000,4,8,57.75,0.0005363785,290.4000000000001,
2000-05,2000,5,8,89.4,0.0007151713333333332,369.60000000000014,
2000-06,2000,6,8,76.3,0.0008939641666666666,159.4,
2000-07,2000,7,8,55.0,0.001072757,102.5,
2000-08,2000,8,8,51.7,0.0012515498333333331,53.40000000000001,
2000-09,2000,9,8,64.35,0.0014303426666666663,273.90000000000003,
2000-10,2000,10,8,61.0,0.0016091355,224.3,
2000-11,2000,11,8,52.55,0.0017879283333333332,163.79999999999995,
2000-12,2000,12,8,38.8,0.0019667211666666664,149.1,
2001-01,2001,1,8,29.6,0.002145514,165.40000000000003,
2001-02,2001,2,8,24.0,0.002279162833333333,156.6,
2001-03,2001,3,8,34.4,0.002412811666666667,403.0,
2001-04,2001,4,8,34.4,0.0025464605,99.7,
2001-05,2001,5,8,53.8,0.0026801093333333327,258.6,
2001-06,2001,6,8,56.6,0.0028137581666666665,123.8,
2001-07,2001,7,8,54.4,0.002947407,43.6,
2001-08,2001,8,8,40.5,0.003081055833333333,0.0,
2001-09,2001,9,8,47.25,0.0032147046666666677,181.8,
2001-10,2001,10,8,30.4,0.0033483535,189.2,
2001-11,2001,11,8,39.7,0.003482002333333333,436.00000000000006,
2001-12,2001,12,8,43.0,0.003615651166666666,344.9,
2002-01,2002,1,8,23.6,0.0037493,50.7,
2002-02,2002,2,8,18.4,0.0038090570833333335,145.0,
2002-03,2002,3,8,30.4,0.0038688141666666665,357.0,
2002-04,2002,4,8,38.4,0.00392857125,424.3,
2002-05,2002,5,8,47.0,0.0039883283333333325,385.4,
2002-06,2002,6,8,79.0,0.0040480854166666655,187.29999999999995,
2002-07,2002,7,8,54.4,0.0041078425,88.99999999999999,
2002-08,2002,8,8,53.3,0.004167599583333333,61.1,
2002-09,2002,9,8,37.8,0.004227356666666665,34.9,
2002-10,2002,10,8,37.6,0.00428711375,362.6,
2002-11,2002,11,8,47.0,0.004346870833333333,217.8,
2002-12,2002,12,8,29.6,0.004406627916666667,175.70000000000005,
2003-01,2003,1,8,21.2,0.004466385,58.3,
2003-02,2003,2,8,21.75,0.004559326,135.3,
2003-03,2003,3,8,27.2,0.004652267,181.6,
2003-04,2003,4,8,52.7,0.004745208,276.3,
2003-05,2003,5,8,58.8,0.004838149,60.0,
2003-06,2003,6,8,56.6,0.00493109,55.90000000000001,
2003-07,2003,7,8,54.4,0.005024031,32.0,
2003-08,2003,8,8,43.0,0.005116971999999999,31.0,
2003-09,2003,9,8,32.8,0.005209912999999999,153.2,
2003-10,2003,10,8,47.0,0.005302853999999999,127.7,
2003-11,2003,11,8,42.0,0.005395794999999999,428.8,
2003-12,2003,12,8,36.0,0.005488735999999999,81.4,
2004-01,2004,1,8,31.2,0.005581676999999999,135.5,
2004-02,2004,2,8,20.5,0.005672965333333333,165.5,
2004-03,2004,3,8,22.6,0.005764253666666666,85.2,
2004-04,2004,4,8,44.65,0.005855541999999999,272.70000000000005,
2004-05,2004,5,8,68.2,0.0059468303333333325,117.0,
2004-06,2004,6,8,53.95,0.006038118666666666,23.5,
2004-07,2004,7,8,50.1,0.006129407,166.0,
2004-08,2004,8,8,48.5,0.006220695333333333,23.0,
2004-09,2004,9,8,37.6,0.006311983666666666,151.0,
2004-10,2004,10,8,50.7,0.006403272,435.8,
2004-11,2004,11,8,53.1,0.006494560333333333,327.5,
2004-12,2004,12,8,41.0,0.0065858486666666655,245.6,
2005-01,2005,1,8,29.6,0.006677137,204.5,
2005-02,2005,2,8,44.35,0.006788735749999999,185.9,
2005-03,2005,3,8,40.1,0.0069003345,583.2,
2005-04,2005,4,8,46.725,0.00701193325,102.3,
2005-05,2005,5,8,61.5,0.007123531999999998,310.5,
2005-06,2005,6,8,47.40000000000001,0.00723513075,4.5,
2005-07,2005,7,8,43.7,0.007346729499999999,44.0,
2005-08,2005,8,8,50.5,0.007458328249999998,17.0,
2005-09,2005,9,8,41.9,0.007569927,87.6,
2005-10,2005,10,8,61.3,0.0076815257499999985,624.5,
2005-11,2005,11,8,71.1,0.007793124499999998,450.2,
2005-12,2005,12,8,57.15,0.007904723249999999,342.1,
2006-01,2006,1,8,47.3,0.008016322,207.2,
2006-02,2006,2,8,38.525,0.008090387666666666,308.9,
2006-03,2006,3,8,47.3,0.008164453333333333,343.2999999999999,
2006-04,2006,4,8,60.5,0.008238519,455.1,
2006-05,2006,5,8,67.6,0.008312584666666666,69.1,
2006-06,2006,6,8,68.19999999999999,0.008386650333333334,134.4,
2006-07,2006,7,8,62.3,0.008460716,74.5,
2006-08,2006,8,8,50.65,0.008534781666666666,21.5,
2006-09,2006,9,8,46.85,0.008608847333333334,42.7,
2006-10,2006,10,8,49.1,0.008682913,399.3,
2006-11,2006,11,8,64.32499999999999,0.008756978666666667,686.4999999999999,
2006-12,2006,12,8,56.6,0.008831044333333335,424.0,
2007-01,2007,1,8,36.5,0.00890511,178.0,
2007-02,2007,2,8,22.6,0.00903815,4.8,
2007-03,2007,3,8,32.9,0.00917119,307.7,
2007-04,2007,4,8,60.875,0.00930423,510.5,
2007-05,2007,5,8,81.05,0.00943727,268.5,
2007-06,2007,6,8,83.13,0.00957031,94.6,
2007-07,2007,7,8,64.05,0.00970335,241.0,
2007-08,2007,8,8,69.95,0.00983639,164.3,
2007-09,2007,9,8,51.1,0.00996943,15.1,
2007-10,2007,10,8,53.85,0.01010247,389.4,
2007-11,2007,11,8,46.825,0.01023551,383.4,
2007-12,2007,12,8,39.575,0.01036855,287.0,
2008-01,2008,1,8,32.8,0.01050159,242.3,
2008-02,2008,2,8,42.8,0.0106596375,338.5,
2008-03,2008,3,8,50.65,0.010817685,279.1,
2008-04,2008,4,8,61.05,0.0109757325,309.7,
2008-05,2008,5,8,71.2,0.01113378,335.2,
2008-06,2008,6,8,72.03999999999998,0.0112918275,77.1,
2008-07,2008,7,8,74.07,0.011449875,134.5,
2008-08,2008,8,8,81.34,0.0116079225,214.0,
2008-09,2008,9,8,73.175,0.01176597,163.9,
2008-10,2008,10,8,69.54,0.0119240175,299.3,
2008-11,2008,11,8,44.55,0.012082065,524.0,
2008-12,2008,12,8,61.0,0.0122401125,182.3,
2009-01,2009,1,8,71.8,0.01239816,360.1,
2009-02,2009,2,8,63.52500000000001,0.012498146583333331,273.20000000000005,
2009-03,2009,3,8,59.1,0.012598133166666671,261.3,
2009-04,2009,4,8,62.675,0.01269811975,307.5,
2009-05,2009,5,8,47.3,0.012798106333333331,224.9,
2009-06,2009,6,8,54.225,0.012898092916666666,37.1,
2009-07,2009,7,8,41.45,0.012998079499999999,5.4,
2009-08,2009,8,8,40.55,0.013098066083333334,186.4,
2009-09,2009,9,8,26.0,0.013198052666666666,53.0,
2009-10,2009,10,8,27.2,0.01329803925,160.5,
2009-11,2009,11,8,27.2,0.013398025833333334,270.3,
2009-12,2009,12,8,19.05,0.013498012416666668,204.5,
2010-01,2010,1,8,13.0,0.013597999,100.2,
2010-02,2010,2,8,11.6,0.013717295666666664,166.4,
2010-03,2010,3,8,22.95,0.013836592333333331,300.9,
2010-04,2010,4,8,56.25,0.013955888999999999,608.8,
2010-05,2010,5,8,50.2,0.014075185666666669,345.3,
2010-06,2010,6,8,48.225,0.014194482333333331,196.0,
2010-07,2010,7,8,67.0,0.014313778999999999,221.6,
2010-08,2010,8,8,39.65,0.014433075666666666,78.0,
2010-09,2010,9,8,53.625,0.01455237233333333,391.2,
2010-10,2010,10,8,41.45,0.014671668999999997,334.1,
2010-11,2010,11,8,66.42500000000001,0.014790965666666666,333.8,
2010-12,2010,12,8,57.7,0.014910262333333334,558.0999999999998,
2011-01,2011,1,8,32.45,0.015029559,225.2,
2011-02,2011,2,8,45.725,0.0151826485,284.0,
2011-03,2011,3,8,52.4,0.015335738,304.5,
2011-04,2011,4,8,93.64,0.0154888275,627.6,
2011-05,2011,5,8,64.1,0.015641916999999998,217.6,
2011-06,2011,6,8,50.95,0.0157950065,110.0,
2011-07,2011,7,8,45.5,0.015948096000000002,136.1,
2011-08,2011,8,8,33.8,0.0161011855,36.3,
2011-09,2011,9,8,31.725,0.016254275,84.5,
2011-10,2011,10,8,65.8,0.0164073645,298.5,
2011-11,2011,11,8,68.2,0.016560454,527.4000000000002,
2011-12,2011,12,8,47.3,0.0167135435,637.5,
2012-01,2012,1,8,49.3,0.016866633,275.3,
2012-02,2012,2,8,40.1,0.01691786575,217.5,
2012-03,2012,3,8,39.2,0.016969098499999998,158.0,
2012-04,2012,4,8,51.75,0.01702033125,210.0,
2012-05,2012,5,8,62.3,0.017071563999999997,113.0,
2012-06,2012,6,8,44.15000000000001,0.01712279675,31.0,
2012-07,2012,7,8,42.35,0.0171740295,38.5,
2012-08,2012,8,8,41.9,0.01722526225,51.0,
2012-09,2012,9,8,26.4,0.017276495,41.0,
2012-10,2012,10,8,35.7,0.01732772775,416.5,
2012-11,2012,11,8,32.425,0.017378960500000002,372.5,
2012-12,2012,12,8,29.8,0.01743019325,200.5,
2013-01,2013,1,8,17.7,0.017481426,186.7,
2013-02,2013,2,8,27.05,0.017537573333333334,191.2,
2013-03,2013,3,8,33.0,0.01759372066666667,311.0,
2013-04,2013,4,8,23.65,0.017649868,257.0,
2013-05,2013,5,8,53.3,0.017706015333333342,352.2,
2013-06,2013,6,8,39.2,0.017762162666666668,70.1,
2013-07,2013,7,8,36.95,0.01781831,14.5,
2013-08,2013,8,8,40.55,0.01787445733333333,177.0,
2013-09,2013,9,8,27.0,0.017930604666666666,111.0,
2013-10,2013,10,8,26.4,0.017986751999999998,265.0,
2013-11,2013,11,8,31.75,0.01804289933333333,368.4,
2013-12,2013,12,8,45.95,0.01809904666666667,341.7,
2014-01,2014,1,8,24.9,0.018155194,127.5,
2014-02,2014,2,8,21.2,0.01819829391666667,92.2,
2014-03,2014,3,8,35.7,0.01824139383333333,76.8,
2014-04,2014,4,8,29.6,0.01828449375,182.2,
2014-05,2014,5,8,49.1,0.018327593666666663,326.8,
2014-06,2014,6,8,62.8,0.01837069358333333,24.8,
2014-07,2014,7,8,50.2,0.0184137935,3.5,
2014-08,2014,8,8,41.45,0.018456893416666658,47.0,
2014-09,2014,9,8,41.45,0.018499993333333332,170.0,
2014-10,2014,10,8,43.25,0.01854309325,48.4,
2014-11,2014,11,8,36.5,0.018586193166666667,524.2,
2014-12,2014,12,8,33.35,0.01862929308333333,339.5,
2015-01,2015,1,8,23.3,0.018672393,138.3,
2015-02,2015,2,8,29.4,0.01874428416666667,113.0,
2015-03,2015,3,8,33.0,0.01881617533333333,451.0,
2015-04,2015,4,8,39.875,0.018888066499999998,193.3,
2015-05,2015,5,8,30.4,0.018959957666666662,78.5,
2015-06,2015,6,8,60.15,0.01903184883333333,35.7,
2015-07,2015,7,8,40.1,0.01910374,21.0,
2015-08,2015,8,8,28.8,0.019175631166666658,21.3,
2015-09,2015,9,8,22.775,0.019247522333333333,60.0,
2015-10,2015,10,8,30.0,0.0193194135,238.0,
2015-11,2015,11,8,34.90000000000001,0.01939130466666666,261.1,
2015-12,2015,12,8,15.25,0.019463195833333332,118.8,
2016-01,2016,1,8,13.82,0.019535087,103.3,
2016-02,2016,2,8,15.5462500000017,0.019701310833333333,98.0,
2016-03,2016,3,8,30.96875000000649,0.019867534666666662,267.1,
2016-04,2016,4,8,31.49937499999815,0.0200337585,274.7,
2016-05,2016,5,8,46.5218750000019,0.02019998233333333,245.0,
2016-06,2016,6,8,56.50000000000025,0.02036620616666666,43.0,
2016-07,2016,7,8,60.87500000001221,0.02053243,27.5,
2016-08,2016,8,8,36.5749999999943,0.02069865383333333,24.0,
2016-09,2016,9,8,42.010937499997894,0.02086487766666667,31.5,
2016-10,2016,10,8,42.8893750000176,0.0210311015,346.8,
2016-11,2016,11,8,49.40468749998975,0.021197325333333333,291.6,
2016-12,2016,12,8,42.6437499999998,0.021363549166666662,381.5,
2017-01,2017,1,8,45.4968749999909,0.021529773,298.1,
2017-02,2017,2,8,28.48343749999465,0.02158200608333333,139.8,
2017-03,2017,3,8,60.046874999985114,0.021634239166666663,464.70000000000016,
2017-04,2017,4,8,54.22343749999365,0.02168647225,336.6,
2017-05,2017,5,8,93.6593750000033,0.02173870533333333,350.1,
2017-06,2017,6,8,59.44374999999136,0.021790938416666662,223.1,
2017-07,2017,7,8,67.7250000000086,0.0218431715,29.0,
2017-08,2017,8,8,45.281250000002004,0.02189540458333333,138.3,
2017-09,2017,9,8,42.60625000000605,0.021947637666666662,118.2,
2017-10,2017,10,8,45.718750000002004,0.02199987075,252.0,
2017-11,2017,11,8,51.364062499979546,0.022052103833333333,432.9,
2017-12,2017,12,8,34.104374999997695,0.02210433691666667,118.8,
2018-01,2018,1,8,38.656250000000796,0.02215657,501.6,
2018-02,2018,2,8,32.871874999989245,0.0221965385,170.0,
2018-03,2018,3,8,29.732499999986896,0.022236507000000003,265.0,
2018-04,2018,4,8,61.090624999982396,0.0222764755,321.4,
2018-05,2018,5,8,74.4562499999344,0.022316444,298.7999999999999,
2018-06,2018,6,8,77.21562500000705,0.0223564125,65.5,
2018-07,2018,7,8,64.5375000000068,0.022396381,13.7,
2018-08,2018,8,8,48.42499999999289,0.0224363495,44.1,
2018-09,2018,9,8,36.1249999999807,0.022476318,93.0,
2018-10,2018,10,8,38.4718749999884,0.022516286500000003,248.3,
2018-11,2018,11,8,48.237499999996956,0.022556255000000004,326.4,
2018-12,2018,12,8,27.905000000001106,0.022596223500000002,60.1,
2019-01,2019,1,8,19.225000000001,0.022636192000000003,69.4,
