CodigoEstacion,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
24037480,12,12,12,12,11,12,12,11,12,12,12,12,12,12,12,12,11,10,11,9,0,0,11,12,12,0,12,10,0,0
24037490,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,0,5,0,0,0,12,3,0,0
24037500,0,0,0,16,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037550,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037580,10,12,12,12,11,12,12,12,12,12,12,11,12,12,8,12,12,12,12,12,10,12,12,12,12,0,12,12,5,0
24037590,0,10,12,12,11,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,0,0,0,0,0
24057080,0,5,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24057100,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067020,0,10,24,24,24,24,24,22,24,22,24,24,18,24,24,24,24,24,24,24,24,24,24,24,20,24,0,24,24,10
25027080,0,24,24,24,16,24,22,22,24,24,24,24,24,22,24,24,24,24,24,24,24,24,24,20,18,0,0,0,0,0
25027110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25027270,20,12,24,18,18,20,18,18,16,18,20,24,2,22,24,24,24,24,24,24,24,24,24,0,0,24,24,24,24,10
25027290,24,24,24,22,24,24,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,4,0,0,0,0,0,0,0,0
25027320,24,22,24,24,16,24,24,24,24,24,24,24,24,24,24,24,24,24,24,20,24,24,24,24,24,0,0,24,24,2
25027330,24,24,24,24,18,24,22,18,20,14,20,24,24,24,24,24,24,24,24,22,24,24,24,24,24,0,0,24,18,2
25027360,12,12,12,8,11,9,12,12,12,12,11,12,2,9,12,7,11,12,12,12,12,12,12,12,12,0,0,12,12,1
25027390,36,36,36,15,21,27,33,33,36,36,36,33,12,27,36,36,36,36,36,36,36,36,36,36,36,0,0,21,36,3
25027400,36,36,36,36,36,36,36,24,36,36,36,36,33,24,33,36,36,33,36,36,36,36,36,36,36,0,0,36,36,3
25027410,12,12,12,12,9,12,8,9,11,12,11,12,10,6,0,3,7,12,3,11,12,4,5,6,12,11,12,12,11,2
25027420,24,24,24,22,18,24,24,22,24,18,22,22,24,22,24,24,24,24,24,24,24,24,24,24,16,0,0,24,22,0
25027490,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,12,12,1
25027530,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,20,22,0
25027570,24,24,24,6,20,24,24,24,24,24,24,22,24,24,24,24,24,24,24,24,24,24,18,24,24,0,0,24,24,2
25027580,12,12,12,8,7,7,9,9,12,7,12,12,12,9,8,9,12,12,12,9,12,3,0,0,0,0,0,0,0,0
25027590,12,12,12,12,12,12,12,12,12,12,12,0,0,7,12,11,11,11,12,6,5,0,0,0,0,0,0,0,0,0
25027620,12,12,12,12,12,12,7,11,12,12,10,12,7,9,12,12,12,11,12,0,0,12,0,0,0,0,0,0,0,0
25027630,12,12,12,8,6,12,10,12,12,12,12,12,12,12,12,8,12,11,11,10,12,12,12,11,11,0,0,11,12,1
25027640,36,36,36,36,36,36,36,33,36,36,36,33,6,24,36,33,33,36,36,36,36,36,36,15,36,0,36,36,36,12
25027680,24,24,24,22,20,24,24,24,24,24,20,24,24,24,22,24,22,24,24,24,24,24,24,24,24,0,0,24,22,6
25027690,0,0,0,0,0,0,0,0,0,2,8,2,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25027700,0,0,0,0,0,0,0,0,0,3,2,0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25027710,0,0,0,0,0,0,0,0,0,4,4,6,2,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
25027890,12,11,12,12,12,12,12,12,12,11,11,10,8,11,12,12,12,12,12,12,12,11,0,5,0,0,12,12,12,2
25027910,24,24,24,24,20,24,18,24,24,24,24,24,24,24,24,24,24,12,18,24,24,24,24,24,24,0,24,24,24,8
