CodigoEstacion,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
16027280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,364,0
16037010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,363,363,365,121
16037020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,244,254,363,146
16037030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,304,364,365,0
16037050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,358,365,353,120
16047010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,57
16047030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,308,365,365,120
16057020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,66
16057040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,0,0,0
16067010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,286,0,0,0
16067020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21017020,365,366,365,365,365,366,365,360,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,363,364,365,365,365,365,31
21017030,364,366,365,365,0,0,0,0,0,0,0,0,0,0,0,365,365,366,365,365,365,366,342,336,341,358,330,365,365,152
21017040,365,366,365,365,362,366,363,365,365,365,364,365,365,299,364,365,365,366,364,365,365,366,351,357,363,366,365,365,365,152
21017050,364,365,365,365,365,366,356,355,365,346,364,365,365,366,354,365,363,366,365,362,363,366,365,365,364,365,365,365,365,152
21017060,122,365,365,365,338,366,365,363,360,366,345,365,352,366,365,365,365,366,365,365,365,366,362,364,289,366,365,365,364,0
21027010,365,366,365,365,365,365,365,362,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,362,366,365,364,365,31
21037010,364,365,365,365,365,366,365,364,365,366,0,0,364,366,364,365,365,366,365,364,365,366,365,358,358,366,365,360,365,60
