date,mc,v_loss_cover,v_rainfall_total,scenario,v_flow_mean_forecast
2020-01-01,1,0.07693,93.486,Def_25%_P_A1,2.589049999999999
2020-02-01,1,0.07702,85.118,Def_25%_P_A1,2.4535999999999993
2020-03-01,1,0.0771,291.1963,Def_25%_P_A1,3.047400000000005
2020-04-01,1,0.07718,250.2953,Def_25%_P_A1,3.1442000000000005
2020-05-01,1,0.07726,204.826,Def_25%_P_A1,2.808049999999997
2020-06-01,1,0.07735,93.223,Def_25%_P_A1,3.142250000000002
2020-07-01,1,0.07743,156.0213,Def_25%_P_A1,3.0393000000000012
2020-08-01,1,0.07751,159.2936,Def_25%_P_A1,2.9644500000000034
2020-09-01,1,0.07759,280.3861,Def_25%_P_A1,2.6217500000000022
2020-10-01,1,0.07768,56.722,Def_25%_P_A1,3.641650000000004
2020-11-01,1,0.07776,274.1659,Def_25%_P_A1,3.4337999999999993
2020-12-01,1,0.07784,227.239,Def_25%_P_A1,3.197300000000002
2021-01-01,1,0.07792,147.2717,Def_25%_P_A1,2.8512499999999994
2021-02-01,1,0.07801,285.5245,Def_25%_P_A1,2.660900000000004
2021-03-01,1,0.07809,274.7394,Def_25%_P_A1,2.6525
2021-04-01,1,0.07817,83.8006,Def_25%_P_A1,2.5507999999999984
2021-05-01,1,0.07825,177.2718,Def_25%_P_A1,3.0038499999999977
2021-06-01,1,0.07834,168.7282,Def_25%_P_A1,3.3633500000000023
2021-07-01,1,0.07842,173.342,Def_25%_P_A1,3.340650000000002
2021-08-01,1,0.0785,239.911,Def_25%_P_A1,2.9768000000000017
2021-09-01,1,0.07858,225.5663,Def_25%_P_A1,2.780449999999999
2021-10-01,1,0.07867,6.3245,Def_25%_P_A1,4.492500000000003
2021-11-01,1,0.07875,157.4504,Def_25%_P_A1,3.0298000000000007
2021-12-01,1,0.07883,34.1851,Def_25%_P_A1,2.5380000000000007
2020-01-01,2,0.06117,123.1662,Def_25%_P_A1,17.10905
2020-02-01,2,0.06123,407.3505,Def_25%_P_A1,36.5899
2020-03-01,2,0.06129,268.6803,Def_25%_P_A1,36.47590000000001
2020-04-01,2,0.06135,142.1118,Def_25%_P_A1,24.101550000000042
2020-05-01,2,0.06141,106.3132,Def_25%_P_A1,10.946050000000014
2020-06-01,2,0.06147,118.357,Def_25%_P_A1,14.33030000000002
2020-07-01,2,0.06153,122.8898,Def_25%_P_A1,14.574600000000023
2020-08-01,2,0.06159,369.2424,Def_25%_P_A1,36.28855000000005
2020-09-01,2,0.06165,276.3141,Def_25%_P_A1,35.89435000000004
2020-10-01,2,0.06171,43.0188,Def_25%_P_A1,9.622049999999987
2020-11-01,2,0.06177,243.6236,Def_25%_P_A1,24.267650000000007
2020-12-01,2,0.06183,228.0353,Def_25%_P_A1,34.98035
2021-01-01,2,0.06189,298.6538,Def_25%_P_A1,34.50850000000007
2021-02-01,2,0.06195,141.7418,Def_25%_P_A1,20.141050000000043
2021-03-01,2,0.06201,202.1801,Def_25%_P_A1,28.399400000000036
2021-04-01,2,0.06207,329.7173,Def_25%_P_A1,32.551650000000045
2021-05-01,2,0.06213,278.9093,Def_25%_P_A1,34.97180000000003
2021-06-01,2,0.06219,237.4255,Def_25%_P_A1,30.418400000000037
2021-07-01,2,0.06225,134.792,Def_25%_P_A1,19.619650000000046
2021-08-01,2,0.06231,90.7725,Def_25%_P_A1,9.10425000000002
2021-09-01,2,0.06237,80.5329,Def_25%_P_A1,13.038400000000014
2021-10-01,2,0.06243,112.7385,Def_25%_P_A1,16.69135000000001
2021-11-01,2,0.06249,112.4177,Def_25%_P_A1,15.590450000000011
2021-12-01,2,0.06255,293.0377,Def_25%_P_A1,38.82650000000006
2020-01-01,3,0.02633,219.0961,Def_25%_P_A1,147.48020000000005
2020-02-01,3,0.02636,173.0733,Def_25%_P_A1,146.04299999999995
2020-03-01,3,0.02639,117.3557,Def_25%_P_A1,193.52614999999997
2020-04-01,3,0.02642,73.8538,Def_25%_P_A1,194.52535000000017
2020-05-01,3,0.02644,227.1427,Def_25%_P_A1,130.75244999999978
2020-06-01,3,0.02647,232.8006,Def_25%_P_A1,138.49419999999986
2020-07-01,3,0.0265,77.27,Def_25%_P_A1,171.89214999999996
2020-08-01,3,0.02653,267.2054,Def_25%_P_A1,149.31214999999997
2020-09-01,3,0.02655,100.6663,Def_25%_P_A1,146.44120000000004
2020-10-01,3,0.02658,100.3687,Def_25%_P_A1,182.56730000000007
2020-11-01,3,0.02661,33.1965,Def_25%_P_A1,147.9119000000001
2020-12-01,3,0.02664,207.4668,Def_25%_P_A1,134.4234499999998
2021-01-01,3,0.02666,31.7461,Def_25%_P_A1,126.89250000000011
2021-02-01,3,0.02669,220.7948,Def_25%_P_A1,143.74979999999985
2021-03-01,3,0.02672,53.2294,Def_25%_P_A1,136.4097000000001
2021-04-01,3,0.02675,100.0663,Def_25%_P_A1,153.8422999999998
2021-05-01,3,0.02677,199.5775,Def_25%_P_A1,134.92984999999996
2021-06-01,3,0.0268,127.5938,Def_25%_P_A1,150.11450000000005
2021-07-01,3,0.02683,165.2,Def_25%_P_A1,171.67964999999992
2021-08-01,3,0.02686,270.7685,Def_25%_P_A1,156.1520499999999
2021-09-01,3,0.02688,98.8993,Def_25%_P_A1,183.71574999999993
2021-10-01,3,0.02691,169.728,Def_25%_P_A1,179.20034999999996
2021-11-01,3,0.02694,33.0539,Def_25%_P_A1,149.70545
2021-12-01,3,0.02697,80.746,Def_25%_P_A1,155.8955999999999
2020-01-01,4,0.08302,312.3651,Def_25%_P_A1,11.61885
2020-02-01,4,0.08311,476.1265,Def_25%_P_A1,9.462450000000006
2020-03-01,4,0.0832,404.3517,Def_25%_P_A1,5.341999999999993
2020-04-01,4,0.08329,162.2704,Def_25%_P_A1,3.4116499999999985
2020-05-01,4,0.08337,441.0238,Def_25%_P_A1,5.425999999999998
2020-06-01,4,0.08346,374.1163,Def_25%_P_A1,5.165349999999994
2020-07-01,4,0.08355,271.2067,Def_25%_P_A1,5.483899999999998
2020-08-01,4,0.08364,208.5455,Def_25%_P_A1,5.186849999999997
2020-09-01,4,0.08372,327.8427,Def_25%_P_A1,5.264399999999996
2020-10-01,4,0.08381,355.5946,Def_25%_P_A1,5.019399999999994
2020-11-01,4,0.0839,255.6267,Def_25%_P_A1,5.006799999999991
2020-12-01,4,0.08399,401.5859,Def_25%_P_A1,5.109299999999992
2021-01-01,4,0.08407,448.0488,Def_25%_P_A1,5.164449999999989
2021-02-01,4,0.08416,172.8925,Def_25%_P_A1,3.973049999999997
2021-03-01,4,0.08425,241.4897,Def_25%_P_A1,5.3959
2021-04-01,4,0.08434,432.0512,Def_25%_P_A1,5.227249999999994
2021-05-01,4,0.08442,90.4358,Def_25%_P_A1,4.196299999999995
2021-06-01,4,0.08451,229.927,Def_25%_P_A1,5.4818
2021-07-01,4,0.0846,157.8736,Def_25%_P_A1,4.612749999999998
2021-08-01,4,0.08469,442.1547,Def_25%_P_A1,5.220849999999995
2021-09-01,4,0.08477,445.8683,Def_25%_P_A1,5.352049999999994
2021-10-01,4,0.08486,206.7304,Def_25%_P_A1,5.3230499999999985
2021-11-01,4,0.08495,363.1952,Def_25%_P_A1,5.421599999999999
2021-12-01,4,0.08504,362.63,Def_25%_P_A1,5.169599999999992
2020-01-01,5,0.03252,66.0253,Def_25%_P_A1,57.364549999999966
2020-02-01,5,0.03255,153.375,Def_25%_P_A1,76.22355
2020-03-01,5,0.03258,64.8947,Def_25%_P_A1,71.48125000000009
2020-04-01,5,0.03261,126.2901,Def_25%_P_A1,73.27224999999991
2020-05-01,5,0.03265,132.8934,Def_25%_P_A1,76.11010000000005
2020-06-01,5,0.03268,20.7734,Def_25%_P_A1,52.027750000000054
2020-07-01,5,0.03271,38.1093,Def_25%_P_A1,48.31605000000001
2020-08-01,5,0.03274,141.2231,Def_25%_P_A1,58.57540000000001
2020-09-01,5,0.03278,50.7681,Def_25%_P_A1,59.92875000000006
2020-10-01,5,0.03281,122.595,Def_25%_P_A1,70.26329999999996
2020-11-01,5,0.03284,131.4647,Def_25%_P_A1,69.7005
2020-12-01,5,0.03287,85.3198,Def_25%_P_A1,57.26980000000007
2021-01-01,5,0.03291,126.0489,Def_25%_P_A1,71.45659999999991
2021-02-01,5,0.03294,76.4126,Def_25%_P_A1,59.69030000000007
2021-03-01,5,0.03297,191.0187,Def_25%_P_A1,79.76309999999998
2021-04-01,5,0.033,132.7817,Def_25%_P_A1,79.95260000000002
2021-05-01,5,0.03304,12.8557,Def_25%_P_A1,51.82929999999998
2021-06-01,5,0.03307,173.5434,Def_25%_P_A1,69.39234999999995
2021-07-01,5,0.0331,74.0426,Def_25%_P_A1,86.31649999999995
2021-08-01,5,0.03313,66.3296,Def_25%_P_A1,61.320500000000045
2021-09-01,5,0.03317,204.4644,Def_25%_P_A1,85.99935000000004
2021-10-01,5,0.0332,111.3914,Def_25%_P_A1,89.09140000000019
2021-11-01,5,0.03323,96.0608,Def_25%_P_A1,64.77899999999998
2021-12-01,5,0.03326,42.4689,Def_25%_P_A1,54.82720000000003
2020-01-01,6,0.02084,96.6206,Def_25%_P_A1,46.37660000000003
2020-02-01,6,0.02086,217.5423,Def_25%_P_A1,44.3318
2020-03-01,6,0.02088,21.0134,Def_25%_P_A1,26.39200000000002
2020-04-01,6,0.0209,291.1701,Def_25%_P_A1,37.9674
2020-05-01,6,0.02093,161.321,Def_25%_P_A1,26.970200000000037
2020-06-01,6,0.02095,248.7327,Def_25%_P_A1,36.17045000000002
2020-07-01,6,0.02097,293.9257,Def_25%_P_A1,32.999999999999986
2020-08-01,6,0.02099,199.3547,Def_25%_P_A1,32.639200000000045
2020-09-01,6,0.02102,221.1822,Def_25%_P_A1,41.09540000000002
2020-10-01,6,0.02104,301.3349,Def_25%_P_A1,39.77374999999999
2020-11-01,6,0.02106,355.3572,Def_25%_P_A1,35.69115
2020-12-01,6,0.02108,242.8393,Def_25%_P_A1,33.528700000000015
2021-01-01,6,0.02111,225.9144,Def_25%_P_A1,41.29460000000004
2021-02-01,6,0.02113,29.6573,Def_25%_P_A1,34.928200000000004
2021-03-01,6,0.02115,15.467,Def_25%_P_A1,28.153949999999995
2021-04-01,6,0.02117,186.985,Def_25%_P_A1,27.86600000000007
2021-05-01,6,0.0212,26.1589,Def_25%_P_A1,28.541600000000038
2021-06-01,6,0.02122,249.4421,Def_25%_P_A1,29.372550000000025
2021-07-01,6,0.02124,209.4898,Def_25%_P_A1,27.550000000000022
2021-08-01,6,0.02126,63.6431,Def_25%_P_A1,33.92985000000004
2021-09-01,6,0.02129,110.1566,Def_25%_P_A1,27.700100000000056
2021-10-01,6,0.02131,125.5877,Def_25%_P_A1,24.013200000000033
2021-11-01,6,0.02133,185.6499,Def_25%_P_A1,29.365050000000046
2021-12-01,6,0.02135,111.4204,Def_25%_P_A1,30.282300000000056
2020-01-01,7,0.03477,131.8464,Def_25%_P_A1,189.95757812499963
2020-02-01,7,0.03481,75.4957,Def_25%_P_A1,166.11820312500026
2020-03-01,7,0.03484,191.4592,Def_25%_P_A1,174.8963562499986
2020-04-01,7,0.03488,55.3942,Def_25%_P_A1,169.5354781249972
2020-05-01,7,0.03491,212.6962,Def_25%_P_A1,163.95599374999676
2020-06-01,7,0.03495,397.7755,Def_25%_P_A1,232.7543874999991
2020-07-01,7,0.03498,179.0591,Def_25%_P_A1,243.55051875000441
2020-08-01,7,0.03502,9.7681,Def_25%_P_A1,227.41407187500837
2020-09-01,7,0.03505,163.2403,Def_25%_P_A1,152.28520624999777
2020-10-01,7,0.03509,232.4024,Def_25%_P_A1,166.11645625000244
2020-11-01,7,0.03512,17.1422,Def_25%_P_A1,202.65485624999815
2020-12-01,7,0.03516,303.279,Def_25%_P_A1,233.01481874999746
2021-01-01,7,0.03519,440.463,Def_25%_P_A1,281.9586562500038
2021-02-01,7,0.03523,347.846,Def_25%_P_A1,259.19175000000143
2021-03-01,7,0.03526,199.017,Def_25%_P_A1,236.52111875000628
2021-04-01,7,0.0353,9.9415,Def_25%_P_A1,220.0186281250002
2021-05-01,7,0.03533,447.9991,Def_25%_P_A1,209.4646062499978
2021-06-01,7,0.03537,227.6898,Def_25%_P_A1,190.92940000000638
2021-07-01,7,0.0354,451.5404,Def_25%_P_A1,291.89080625000673
2021-08-01,7,0.03544,215.8084,Def_25%_P_A1,268.24699687500055
2021-09-01,7,0.03547,41.0211,Def_25%_P_A1,254.0040406250058
2021-10-01,7,0.03551,179.395,Def_25%_P_A1,175.9571718749984
2021-11-01,7,0.03554,441.8268,Def_25%_P_A1,224.80240000000052
2021-12-01,7,0.03558,219.8284,Def_25%_P_A1,244.77247187500555
2020-01-01,8,0.02315,214.2765,Def_25%_P_A1,48.98952031249955
2020-02-01,8,0.02318,21.8062,Def_25%_P_A1,45.892271093748896
2020-03-01,8,0.0232,461.0592,Def_25%_P_A1,44.277424999989826
2020-04-01,8,0.02323,461.548,Def_25%_P_A1,47.46070312498646
2020-05-01,8,0.02325,206.4904,Def_25%_P_A1,55.21458359374096
2020-06-01,8,0.02328,163.7764,Def_25%_P_A1,37.637187499996806
2020-07-01,8,0.0233,149.3355,Def_25%_P_A1,31.836429687500164
2020-08-01,8,0.02333,170.4763,Def_25%_P_A1,32.53243750000072
2020-09-01,8,0.02335,328.6526,Def_25%_P_A1,43.276024999996814
2020-10-01,8,0.02338,178.3922,Def_25%_P_A1,37.27390937499387
2020-11-01,8,0.0234,65.0917,Def_25%_P_A1,34.64464609374673
2020-12-01,8,0.02343,337.6362,Def_25%_P_A1,41.739964062497165
2021-01-01,8,0.02345,251.6698,Def_25%_P_A1,43.68565078124045
2021-02-01,8,0.02348,163.3861,Def_25%_P_A1,44.72107343749483
2021-03-01,8,0.0235,148.6232,Def_25%_P_A1,34.20182343749739
2021-04-01,8,0.02353,45.5373,Def_25%_P_A1,47.04166015624647
2021-05-01,8,0.02355,58.6992,Def_25%_P_A1,35.24178671874713
2021-06-01,8,0.02358,352.5614,Def_25%_P_A1,40.205662499999036
2021-07-01,8,0.0236,435.7335,Def_25%_P_A1,42.49676718748018
2021-08-01,8,0.02363,457.7554,Def_25%_P_A1,55.9962874999852
2021-09-01,8,0.02365,6.8945,Def_25%_P_A1,60.39877499999457
2021-10-01,8,0.02368,6.2117,Def_25%_P_A1,52.11549296874465
2021-11-01,8,0.0237,238.3243,Def_25%_P_A1,37.772676562498646
2021-12-01,8,0.02373,386.135,Def_25%_P_A1,45.4924515624946
2020-01-01,9,0.00641,229.8477,Def_25%_P_A1,25.297370052078346
2020-02-01,9,0.00641,139.3056,Def_25%_P_A1,28.39661837796494
2020-03-01,9,0.00642,48.3316,Def_25%_P_A1,11.674735312500161
2020-04-01,9,0.00643,126.7238,Def_25%_P_A1,11.295202447915372
2020-05-01,9,0.00644,3.8314,Def_25%_P_A1,6.0778470833337295
2020-06-01,9,0.00644,214.0382,Def_25%_P_A1,22.908336458331206
2020-07-01,9,0.00645,136.076,Def_25%_P_A1,22.569873511879056
2020-08-01,9,0.00646,75.6131,Def_25%_P_A1,12.929199531249854
2020-09-01,9,0.00647,17.1374,Def_25%_P_A1,6.2001079166670605
2020-10-01,9,0.00647,222.8841,Def_25%_P_A1,24.258205989580336
2020-11-01,9,0.00648,26.5085,Def_25%_P_A1,12.231866428567566
2020-12-01,9,0.00649,111.3441,Def_25%_P_A1,10.186877447915451
2021-01-01,9,0.0065,137.8543,Def_25%_P_A1,17.783968474701584
2021-02-01,9,0.0065,92.6991,Def_25%_P_A1,11.480402500000835
2021-03-01,9,0.00651,172.7419,Def_25%_P_A1,23.04962473958205
2021-04-01,9,0.00652,198.7639,Def_25%_P_A1,29.35218776041571
2021-05-01,9,0.00653,112.4173,Def_25%_P_A1,17.004773229157493
2021-06-01,9,0.00653,201.276,Def_25%_P_A1,32.18278854166456
2021-07-01,9,0.00654,122.8534,Def_25%_P_A1,16.384304010404932
2021-08-01,9,0.00655,204.1374,Def_25%_P_A1,32.79364999999769
2021-09-01,9,0.00656,186.063,Def_25%_P_A1,32.74641177082972
2021-10-01,9,0.00656,202.8038,Def_25%_P_A1,32.686426145831284
2021-11-01,9,0.00657,130.5349,Def_25%_P_A1,21.236640327348137
2021-12-01,9,0.00658,85.8587,Def_25%_P_A1,14.815241458333787
2020-01-01,10,0.06927,11.0564,Def_25%_P_A1,4.26997854166667
2020-02-01,10,0.06934,443.8663,Def_25%_P_A1,18.934862187499963
2020-03-01,10,0.06941,489.7803,Def_25%_P_A1,29.816766145833352
2020-04-01,10,0.06948,164.8768,Def_25%_P_A1,16.562557343749994
2020-05-01,10,0.06955,319.5697,Def_25%_P_A1,19.69718463541667
2020-06-01,10,0.06962,333.3672,Def_25%_P_A1,20.66072109375013
2020-07-01,10,0.06969,402.3034,Def_25%_P_A1,26.14838958333336
2020-08-01,10,0.06976,190.5873,Def_25%_P_A1,15.318911979166662
2020-09-01,10,0.06983,516.8329,Def_25%_P_A1,36.866029687500024
2020-10-01,10,0.0699,229.4532,Def_25%_P_A1,17.037454427083343
2020-11-01,10,0.06997,98.4845,Def_25%_P_A1,10.658994843750026
2020-12-01,10,0.07004,484.9194,Def_25%_P_A1,24.87680703125001
2021-01-01,10,0.07011,17.4119,Def_25%_P_A1,10.569556875000014
2021-02-01,10,0.07018,478.8538,Def_25%_P_A1,31.83449401041668
2021-03-01,10,0.07025,429.1752,Def_25%_P_A1,24.687853125000007
2021-04-01,10,0.07032,180.5988,Def_25%_P_A1,15.968588645833327
2021-05-01,10,0.07039,326.6344,Def_25%_P_A1,23.38932625000004
2021-06-01,10,0.07046,475.1666,Def_25%_P_A1,31.86663125000004
2021-07-01,10,0.07053,265.9802,Def_25%_P_A1,17.468685156250018
2021-08-01,10,0.0706,370.1879,Def_25%_P_A1,27.36489036458335
2021-09-01,10,0.07067,509.4283,Def_25%_P_A1,33.18394869791669
2021-10-01,10,0.07074,81.2188,Def_25%_P_A1,12.30192036458335
2021-11-01,10,0.07081,423.1665,Def_25%_P_A1,23.312980208333308
2021-12-01,10,0.07088,446.0037,Def_25%_P_A1,27.526959114583335
2020-01-01,11,0.02478,161.0378,Def_25%_P_A1,20.19434859075594
2020-02-01,11,0.02481,53.2505,Def_25%_P_A1,16.759379697557247
2020-03-01,11,0.02484,27.1205,Def_25%_P_A1,11.572516027872863
2020-04-01,11,0.02486,115.1726,Def_25%_P_A1,17.801186129156925
2020-05-01,11,0.02489,21.6999,Def_25%_P_A1,14.879191354166666
2020-06-01,11,0.02492,149.5169,Def_25%_P_A1,19.005719977335435
2020-07-01,11,0.02495,35.316,Def_25%_P_A1,15.44595817540785
2020-08-01,11,0.02497,32.7066,Def_25%_P_A1,13.319157311504295
2020-09-01,11,0.025,9.2497,Def_25%_P_A1,5.721830231602561
2020-10-01,11,0.02503,86.5394,Def_25%_P_A1,12.33470087122628
2020-11-01,11,0.02506,185.4005,Def_25%_P_A1,26.729654347147992
2020-12-01,11,0.02508,119.8059,Def_25%_P_A1,21.611749086731333
2021-01-01,11,0.02511,83.1165,Def_25%_P_A1,18.664017707888615
2021-02-01,11,0.02514,20.1641,Def_25%_P_A1,10.652235598958187
2021-03-01,11,0.02517,70.1194,Def_25%_P_A1,16.954857656946324
2021-04-01,11,0.02519,32.3486,Def_25%_P_A1,12.626694228806901
2021-05-01,11,0.02522,181.7678,Def_25%_P_A1,19.596215804680565
2021-06-01,11,0.02525,141.2796,Def_25%_P_A1,23.217723970588313
2021-07-01,11,0.02528,108.8277,Def_25%_P_A1,22.00969132053159
2021-08-01,11,0.0253,45.4608,Def_25%_P_A1,18.062486237177588
2021-09-01,11,0.02533,46.2642,Def_25%_P_A1,17.699742503871907
2021-10-01,11,0.02536,69.2291,Def_25%_P_A1,14.779411041415992
2021-11-01,11,0.02539,111.0354,Def_25%_P_A1,17.299796579853442
2021-12-01,11,0.02541,97.4188,Def_25%_P_A1,18.56657514311806
2020-01-01,12,0.03197,72.5747,Def_25%_P_A1,20.66420000000002
2020-02-01,12,0.032,45.5456,Def_25%_P_A1,17.493300000000012
2020-03-01,12,0.03204,68.1705,Def_25%_P_A1,9.114899999999984
2020-04-01,12,0.03207,76.4207,Def_25%_P_A1,9.465849999999984
2020-05-01,12,0.03211,79.0584,Def_25%_P_A1,8.52349999999999
2020-06-01,12,0.03214,189.4688,Def_25%_P_A1,9.812249999999986
2020-07-01,12,0.03218,60.592,Def_25%_P_A1,7.384899999999996
2020-08-01,12,0.03221,268.5211,Def_25%_P_A1,12.798199999999994
2020-09-01,12,0.03225,24.8121,Def_25%_P_A1,6.503999999999992
2020-10-01,12,0.03228,167.7868,Def_25%_P_A1,9.666249999999984
2020-11-01,12,0.03232,126.8882,Def_25%_P_A1,9.670899999999994
2020-12-01,12,0.03235,30.7428,Def_25%_P_A1,6.177199999999995
2021-01-01,12,0.03239,60.1059,Def_25%_P_A1,7.14489999999999
2021-02-01,12,0.03242,178.7802,Def_25%_P_A1,10.319149999999986
2021-03-01,12,0.03246,100.5162,Def_25%_P_A1,9.28724999999999
2021-04-01,12,0.03249,253.609,Def_25%_P_A1,11.79134999999999
2021-05-01,12,0.03253,239.5147,Def_25%_P_A1,12.475999999999994
2021-06-01,12,0.03256,287.2462,Def_25%_P_A1,12.446899999999992
2021-07-01,12,0.0326,292.564,Def_25%_P_A1,12.90175
2021-08-01,12,0.03263,95.5442,Def_25%_P_A1,8.476949999999992
2021-09-01,12,0.03267,176.3859,Def_25%_P_A1,8.850649999999984
2021-10-01,12,0.0327,130.1564,Def_25%_P_A1,9.05724999999999
2021-11-01,12,0.03274,95.8893,Def_25%_P_A1,8.032899999999993
2021-12-01,12,0.03277,195.6764,Def_25%_P_A1,9.067199999999984
2020-01-01,13,0.05786,494.9582,Def_25%_P_A1,261.3622386718745
2020-02-01,13,0.05792,169.8855,Def_25%_P_A1,216.33061984375047
2020-03-01,13,0.05798,130.253,Def_25%_P_A1,146.08455687496223
2020-04-01,13,0.05803,342.5374,Def_25%_P_A1,171.64115140623323
2020-05-01,13,0.05809,465.919,Def_25%_P_A1,292.1516366406317
2020-06-01,13,0.05815,314.8916,Def_25%_P_A1,310.43656023436944
2020-07-01,13,0.05821,487.3983,Def_25%_P_A1,341.4481935937392
2020-08-01,13,0.05826,499.3745,Def_25%_P_A1,357.6139421092986
2020-09-01,13,0.05832,552.8409,Def_25%_P_A1,375.1462314843367
2020-10-01,13,0.05838,106.2495,Def_25%_P_A1,282.41283804689266
2020-11-01,13,0.05844,379.0089,Def_25%_P_A1,276.6590639843939
2020-12-01,13,0.05849,84.0036,Def_25%_P_A1,196.53367140624684
2021-01-01,13,0.05855,261.285,Def_25%_P_A1,208.01438843749946
2021-02-01,13,0.05861,212.7388,Def_25%_P_A1,207.0087071874223
2021-03-01,13,0.05867,455.3133,Def_25%_P_A1,280.29759937500626
2021-04-01,13,0.05872,276.5041,Def_25%_P_A1,266.3623835937532
2021-05-01,13,0.05878,576.9921,Def_25%_P_A1,318.49739796873996
2021-06-01,13,0.05884,523.7557,Def_25%_P_A1,348.5912679686877
2021-07-01,13,0.0589,354.4106,Def_25%_P_A1,348.1512505468976
2021-08-01,13,0.05895,594.143,Def_25%_P_A1,358.72972914062206
2021-09-01,13,0.05901,82.7925,Def_25%_P_A1,246.12132734376908
2021-10-01,13,0.05907,337.9675,Def_25%_P_A1,289.37213007813085
2021-11-01,13,0.05913,571.6384,Def_25%_P_A1,295.199738046855
2021-12-01,13,0.05918,302.7809,Def_25%_P_A1,326.7345143750074
2020-01-01,14,0.01751,252.4931,Def_25%_P_A1,103.77322880208331
2020-02-01,14,0.01753,84.8171,Def_25%_P_A1,105.46080763020602
2020-03-01,14,0.01754,227.8023,Def_25%_P_A1,76.82830515624994
2020-04-01,14,0.01756,219.2866,Def_25%_P_A1,90.66514861979061
2020-05-01,14,0.01758,205.2193,Def_25%_P_A1,72.28024276040821
2020-06-01,14,0.0176,132.5518,Def_25%_P_A1,66.9948044791464
2020-07-01,14,0.01761,217.1476,Def_25%_P_A1,68.82328528645695
2020-08-01,14,0.01763,281.7523,Def_25%_P_A1,96.07369570312585
2020-09-01,14,0.01765,92.2447,Def_25%_P_A1,86.79357765623755
2020-10-01,14,0.01767,24.5744,Def_25%_P_A1,57.009808749999685
2020-11-01,14,0.01768,138.1413,Def_25%_P_A1,74.79424760416562
2020-12-01,14,0.0177,169.0303,Def_25%_P_A1,96.66258947916553
2021-01-01,14,0.01772,224.0859,Def_25%_P_A1,73.51132002604145
2021-02-01,14,0.01774,121.5111,Def_25%_P_A1,85.84315624998578
2021-03-01,14,0.01775,181.5394,Def_25%_P_A1,68.64317999999676
2021-04-01,14,0.01777,219.0465,Def_25%_P_A1,62.27104632812253
2021-05-01,14,0.01779,55.0743,Def_25%_P_A1,79.66864231768511
2021-06-01,14,0.01781,309.1907,Def_25%_P_A1,135.0089820833332
2021-07-01,14,0.01782,79.1446,Def_25%_P_A1,119.76588148436953
2021-08-01,14,0.01784,330.7046,Def_25%_P_A1,134.82983580729152
2021-09-01,14,0.01786,236.1157,Def_25%_P_A1,108.08902750000027
2021-10-01,14,0.01788,122.0594,Def_25%_P_A1,86.22394940102748
2021-11-01,14,0.01789,191.033,Def_25%_P_A1,69.15039729166422
2021-12-01,14,0.01791,176.301,Def_25%_P_A1,67.45214236978764
2020-01-01,15,0.20571,379.3226,Def_25%_P_A1,109.95162854166144
2020-02-01,15,0.20593,68.3429,Def_25%_P_A1,69.74430817708352
2020-03-01,15,0.20614,186.3591,Def_25%_P_A1,58.56676033854033
2020-04-01,15,0.20636,340.9088,Def_25%_P_A1,104.9392204947592
2020-05-01,15,0.20658,162.9932,Def_25%_P_A1,77.93775421875364
2020-06-01,15,0.2068,309.2551,Def_25%_P_A1,81.18090710935948
2020-07-01,15,0.20701,81.631,Def_25%_P_A1,47.86037692708029
2020-08-01,15,0.20723,223.3688,Def_25%_P_A1,55.4375952343685
2020-09-01,15,0.20745,45.7009,Def_25%_P_A1,44.26537078124858
2020-10-01,15,0.20767,378.9244,Def_25%_P_A1,99.04430140622706
2020-11-01,15,0.20788,278.5511,Def_25%_P_A1,101.91873705729367
2020-12-01,15,0.2081,392.3427,Def_25%_P_A1,139.01141169269758
2021-01-01,15,0.20832,350.2388,Def_25%_P_A1,118.59407065104065
2021-02-01,15,0.20854,365.7655,Def_25%_P_A1,140.9808454166623
2021-03-01,15,0.20875,122.727,Def_25%_P_A1,59.448607343749856
2021-04-01,15,0.20897,280.1374,Def_25%_P_A1,69.85766429686593
2021-05-01,15,0.20919,262.2866,Def_25%_P_A1,84.1730554947915
2021-06-01,15,0.20941,326.2993,Def_25%_P_A1,96.16491804686687
2021-07-01,15,0.20962,122.489,Def_25%_P_A1,47.31903531249523
2021-08-01,15,0.20984,274.3447,Def_25%_P_A1,63.19576765624051
2021-09-01,15,0.21006,42.5053,Def_25%_P_A1,42.62019843749862
2021-10-01,15,0.21028,324.5106,Def_25%_P_A1,62.70925812498887
2021-11-01,15,0.21049,138.3702,Def_25%_P_A1,56.890488359371865
2021-12-01,15,0.21071,67.1371,Def_25%_P_A1,51.51360666666149
2020-01-01,16,0.10128,26.9767,Def_25%_P_A1,261.5789968489706
2020-02-01,16,0.10139,56.1365,Def_25%_P_A1,288.10822739582085
2020-03-01,16,0.1015,222.8865,Def_25%_P_A1,326.6370569531239
2020-04-01,16,0.1016,320.9211,Def_25%_P_A1,491.3493070833713
2020-05-01,16,0.10171,259.249,Def_25%_P_A1,437.9411660937635
2020-06-01,16,0.10182,164.1444,Def_25%_P_A1,442.55646283855526
2020-07-01,16,0.10193,35.8758,Def_25%_P_A1,313.80259867186834
2020-08-01,16,0.10203,133.0816,Def_25%_P_A1,347.6861816406061
2020-09-01,16,0.10214,270.7814,Def_25%_P_A1,490.7897890364768
