month_year,v_flow_mean_forecast,basin,scenario,v_loss_cover,v_rainfall_total
2020-01,1.7550255092497775,1,Def_25%_P_A1,0.07693,210.44
2020-02,1.6654933565106014,1,Def_25%_P_A1,0.07702,135.49
2020-03,2.082900820790424,1,Def_25%_P_A1,0.0771,259.4
2020-04,2.7118219295902906,1,Def_25%_P_A1,0.07718,61.71
2020-05,3.4747002557479565,1,Def_25%_P_A1,0.07726,202.86
2020-06,4.345078757012484,1,Def_25%_P_A1,0.07735,137.33
2020-07,4.404147664733388,1,Def_25%_P_A1,0.07743,14.2
2020-08,3.729668876384287,1,Def_25%_P_A1,0.07751,20.29
2020-09,2.7028932740284852,1,Def_25%_P_A1,0.07758999999999999,3.46
2020-10,2.724919763790679,1,Def_25%_P_A1,0.07768,78.47
2020-11,2.782441327144306,1,Def_25%_P_A1,0.07776,285.87
2020-12,2.798058080334726,1,Def_25%_P_A1,0.07783999999999999,293.65
2021-01,1.8725253031367204,1,Def_25%_P_A1,0.07792,114.9
2021-02,1.9346320059814281,1,Def_25%_P_A1,0.07801,97.13
2021-03,2.165588001695602,1,Def_25%_P_A1,0.07808999999999999,104.92
2021-04,2.9466941258598474,1,Def_25%_P_A1,0.07817,123.63
2021-05,3.632134122019688,1,Def_25%_P_A1,0.07825,190.42
2021-06,4.369828250641901,1,Def_25%_P_A1,0.07833999999999999,149.28
2021-07,4.300696452136187,1,Def_25%_P_A1,0.07842,23.72
2021-08,3.6969818653342665,1,Def_25%_P_A1,0.0785,1.68
2021-09,2.99120154967732,1,Def_25%_P_A1,0.07858,0.84
2021-10,2.858041101020157,1,Def_25%_P_A1,0.07867,38.94
2021-11,2.8915393989595732,1,Def_25%_P_A1,0.07875,102.93
2021-12,2.6682428769266155,1,Def_25%_P_A1,0.07883,288.84
2020-01,12.781848578531333,2,Def_25%_P_A1,0.06117,276.11
2020-02,9.324969173890551,2,Def_25%_P_A1,0.061229999999999986,152.33
2020-03,25.073194007501787,2,Def_25%_P_A1,0.06129,236.37
2020-04,43.32111329271133,2,Def_25%_P_A1,0.06135,192.22
2020-05,42.72869849245459,2,Def_25%_P_A1,0.06141,209.7
2020-06,35.947716585200915,2,Def_25%_P_A1,0.06147,381.38
2020-07,17.241251772837025,2,Def_25%_P_A1,0.06153,175.51
2020-08,11.138770183109251,2,Def_25%_P_A1,0.06159,102.94
2020-09,15.220377357114323,2,Def_25%_P_A1,0.06165,48.36
2020-10,25.847432147118138,2,Def_25%_P_A1,0.06171,169.3
2020-11,35.40575155750548,2,Def_25%_P_A1,0.06177000000000001,346.12
2020-12,27.475682811781596,2,Def_25%_P_A1,0.06183,441.01
2021-01,14.93639498217043,2,Def_25%_P_A1,0.06189,43.3
2021-02,8.619092620619423,2,Def_25%_P_A1,0.06195,75.91
2021-03,18.821355821230767,2,Def_25%_P_A1,0.06201,219.32
2021-04,34.362707938019895,2,Def_25%_P_A1,0.062070000000000014,239.29
2021-05,38.07318489900179,2,Def_25%_P_A1,0.06213,251.85
2021-06,30.54878644034183,2,Def_25%_P_A1,0.06219,269.02
2021-07,16.74011788927229,2,Def_25%_P_A1,0.06225,97.03
2021-08,11.36521400039856,2,Def_25%_P_A1,0.06231,87.37
2021-09,17.26033200890253,2,Def_25%_P_A1,0.06237,0.0
2021-10,27.638236540512228,2,Def_25%_P_A1,0.062429999999999986,149.92
2021-11,33.12038804370615,2,Def_25%_P_A1,0.06249,245.41
2021-12,26.047744734936085,2,Def_25%_P_A1,0.06255,307.34
2020-01,97.61759271985075,3,Def_25%_P_A1,0.026330000000000003,224.4
2020-02,86.50921661197322,3,Def_25%_P_A1,0.02636,129.95
2020-03,105.31546225050175,3,Def_25%_P_A1,0.02639,96.66
2020-04,147.38332348844034,3,Def_25%_P_A1,0.02642,162.37
2020-05,217.29125524808796,3,Def_25%_P_A1,0.02644,148.55
2020-06,228.08532001048175,3,Def_25%_P_A1,0.02647,94.65
2020-07,198.48242394531928,3,Def_25%_P_A1,0.0265,89.5
2020-08,150.51976763482074,3,Def_25%_P_A1,0.02653,85.97
2020-09,121.13009172623633,3,Def_25%_P_A1,0.02655,54.99
2020-10,122.09235081808698,3,Def_25%_P_A1,0.02658,98.27
2020-11,126.84880263761438,3,Def_25%_P_A1,0.02661,193.75
2020-12,115.76835361148984,3,Def_25%_P_A1,0.02664,231.14
2021-01,99.97562047805877,3,Def_25%_P_A1,0.026660000000000003,67.46
2021-02,91.05646424051525,3,Def_25%_P_A1,0.02669,152.65
2021-03,112.50162183103947,3,Def_25%_P_A1,0.02672,147.18
2021-04,153.66940083527479,3,Def_25%_P_A1,0.02675,236.31
2021-05,202.41523285462884,3,Def_25%_P_A1,0.02677,178.89
2021-06,211.76316558618043,3,Def_25%_P_A1,0.0268,278.46
2021-07,192.98807045293924,3,Def_25%_P_A1,0.02683,67.93
2021-08,157.10132233459476,3,Def_25%_P_A1,0.02686,55.34
2021-09,136.1117824743577,3,Def_25%_P_A1,0.02688,28.28
2021-10,128.66091489537217,3,Def_25%_P_A1,0.026910000000000003,28.85
2021-11,125.66023341020522,3,Def_25%_P_A1,0.02694,189.49
2021-12,113.7145501483488,3,Def_25%_P_A1,0.02697,184.89
2020-01,3.1285609712355082,4,Def_25%_P_A1,0.08302000000000001,159.41
2020-02,2.0988272913755455,4,Def_25%_P_A1,0.08311,143.0
2020-03,2.269810332221784,4,Def_25%_P_A1,0.0832,455.37
2020-04,3.6727489058679073,4,Def_25%_P_A1,0.08329,262.94
2020-05,4.519757545266856,4,Def_25%_P_A1,0.08337,255.26
2020-06,4.429469880372874,4,Def_25%_P_A1,0.08346,336.85
2020-07,3.3055754074726806,4,Def_25%_P_A1,0.08355,138.25
2020-08,2.421113807255609,4,Def_25%_P_A1,0.08363999999999999,102.36
2020-09,2.4905121228291867,4,Def_25%_P_A1,0.08372,123.01
2020-10,3.348704784338265,4,Def_25%_P_A1,0.08381,228.52
2020-11,4.008838998587315,4,Def_25%_P_A1,0.0839,478.89
2020-12,3.9292870220040177,4,Def_25%_P_A1,0.08399,374.16
2021-01,3.208949598243664,4,Def_25%_P_A1,0.08407,164.06
2021-02,2.615582296676389,4,Def_25%_P_A1,0.08416,124.54
2021-03,2.6343465065787264,4,Def_25%_P_A1,0.08425,229.84
2021-04,3.1379784574558642,4,Def_25%_P_A1,0.08434,276.73
2021-05,3.5548233948283983,4,Def_25%_P_A1,0.08442000000000001,386.84
2021-06,3.496378516798472,4,Def_25%_P_A1,0.08451,435.33
2021-07,3.0579067171299914,4,Def_25%_P_A1,0.0846,151.02
2021-08,2.6795390748471446,4,Def_25%_P_A1,0.08469,111.41
2021-09,2.6694446637096645,4,Def_25%_P_A1,0.08477,56.94
2021-10,2.9522630084039374,4,Def_25%_P_A1,0.08486,182.76
2021-11,3.1946503673664095,4,Def_25%_P_A1,0.08495,243.71
2021-12,3.1550088127294336,4,Def_25%_P_A1,0.08504,358.07
2020-01,64.93045403123958,5,Def_25%_P_A1,0.03252,0.0
2020-02,58.68975424443303,5,Def_25%_P_A1,0.03255,31.55
2020-03,50.5815718801782,5,Def_25%_P_A1,0.03258,58.59
2020-04,48.928352781084286,5,Def_25%_P_A1,0.03261,57.61
2020-05,54.69580244250659,5,Def_25%_P_A1,0.03265,215.49
2020-06,54.692827856730574,5,Def_25%_P_A1,0.03268,191.01
2020-07,57.36086120349644,5,Def_25%_P_A1,0.03271,118.15
2020-08,54.813647798441316,5,Def_25%_P_A1,0.03274,130.88
2020-09,52.05321616886641,5,Def_25%_P_A1,0.032780000000000004,24.15
2020-10,51.4184571171256,5,Def_25%_P_A1,0.03281,34.25
2020-11,52.601966999163835,5,Def_25%_P_A1,0.03284,54.98
2020-12,53.36383825429741,5,Def_25%_P_A1,0.03287,27.68
2021-01,53.89983573269573,5,Def_25%_P_A1,0.03291,20.99
2021-02,52.978221583034,5,Def_25%_P_A1,0.03294,47.97
2021-03,51.96666120685463,5,Def_25%_P_A1,0.03297,31.44
2021-04,51.55659808017485,5,Def_25%_P_A1,0.033,62.42
2021-05,51.71400779617028,5,Def_25%_P_A1,0.03304,193.15
2021-06,52.05815873992069,5,Def_25%_P_A1,0.03307,97.83
2021-07,52.14428059280232,5,Def_25%_P_A1,0.0331,103.58
2021-08,51.75937940443895,5,Def_25%_P_A1,0.03313,72.11
2021-09,51.31328220678263,5,Def_25%_P_A1,0.03317,9.91
2021-10,51.02291843145803,5,Def_25%_P_A1,0.0332,24.34
2021-11,50.96941218320835,5,Def_25%_P_A1,0.03323,80.97
2021-12,51.0199978857977,5,Def_25%_P_A1,0.033260000000000005,165.69
2020-01,8.695723762752515,6,Def_25%_P_A1,0.02084,238.88
2020-02,15.336227130756424,6,Def_25%_P_A1,0.02086,97.09
2020-03,13.916634205209169,6,Def_25%_P_A1,0.020880000000000003,165.44
2020-04,19.483092309003894,6,Def_25%_P_A1,0.0209,189.06
2020-05,21.03260149167741,6,Def_25%_P_A1,0.02093,191.26
2020-06,26.758109837421316,6,Def_25%_P_A1,0.02095,115.76
2020-07,24.343169201181986,6,Def_25%_P_A1,0.02097,80.11
2020-08,21.670922847557563,6,Def_25%_P_A1,0.02099,28.16
2020-09,17.016343152104376,6,Def_25%_P_A1,0.02102,41.51
2020-10,19.716153424262686,6,Def_25%_P_A1,0.02104,70.73
2020-11,19.650834432023835,6,Def_25%_P_A1,0.02106,366.13
2020-12,19.921486906227695,6,Def_25%_P_A1,0.02108,307.93
2021-01,17.81163275929005,6,Def_25%_P_A1,0.02111,12.47
2021-02,17.48277942481164,6,Def_25%_P_A1,0.02113,75.9
2021-03,17.972280132947954,6,Def_25%_P_A1,0.02115,158.16
2021-04,19.74907147396076,6,Def_25%_P_A1,0.02117,212.31
2021-05,20.367030023634335,6,Def_25%_P_A1,0.0212,173.23
2021-06,20.826452027188008,6,Def_25%_P_A1,0.02122,263.65
2021-07,20.03264654518899,6,Def_25%_P_A1,0.02124,104.96
2021-08,19.31462274307102,6,Def_25%_P_A1,0.02126,78.09
2021-09,18.60978887256757,6,Def_25%_P_A1,0.02129,1.99
2021-10,18.597071365128564,6,Def_25%_P_A1,0.02131,87.53
2021-11,18.724617416985993,6,Def_25%_P_A1,0.02133,212.45
2021-12,18.820523759978272,6,Def_25%_P_A1,0.02135,263.98
2020-01,117.7206879110133,7,Def_25%_P_A1,0.03477,186.36
2020-02,99.44747634696563,7,Def_25%_P_A1,0.03481,213.38
2020-03,158.74705366331443,7,Def_25%_P_A1,0.03484,49.39
2020-04,248.35282247961976,7,Def_25%_P_A1,0.03488,438.88
2020-05,293.5187095202298,7,Def_25%_P_A1,0.034910000000000004,276.37
2020-06,303.4470348864458,7,Def_25%_P_A1,0.03495,116.48
2020-07,230.36264079498716,7,Def_25%_P_A1,0.034980000000000004,82.0
2020-08,153.30981826219502,7,Def_25%_P_A1,0.03502,19.57
2020-09,133.8746827958734,7,Def_25%_P_A1,0.03505,177.97
2020-10,177.43344158724685,7,Def_25%_P_A1,0.03509,480.81
2020-11,197.56393637666366,7,Def_25%_P_A1,0.03512,362.47
2020-12,185.47920431086908,7,Def_25%_P_A1,0.035160000000000004,52.18
2021-01,137.12813776957523,7,Def_25%_P_A1,0.03519,88.99
2021-02,103.9852463126906,7,Def_25%_P_A1,0.035230000000000004,155.61
2021-03,136.34678851485523,7,Def_25%_P_A1,0.03526,363.59
2021-04,208.98548432599824,7,Def_25%_P_A1,0.0353,408.13
2021-05,262.06371784680067,7,Def_25%_P_A1,0.03533,400.68
2021-06,267.26404085051706,7,Def_25%_P_A1,0.03537,41.93
2021-07,215.7739929092023,7,Def_25%_P_A1,0.0354,23.85
2021-08,154.4867373251948,7,Def_25%_P_A1,0.03544,1.86
2021-09,137.30604310723015,7,Def_25%_P_A1,0.03547,130.45
2021-10,170.73343970714922,7,Def_25%_P_A1,0.03551,157.48
2021-11,194.66619970260683,7,Def_25%_P_A1,0.035539999999999995,393.22
2021-12,185.2657183097563,7,Def_25%_P_A1,0.03558,246.93
2020-01,26.412196010532313,8,Def_25%_P_A1,0.02315,464.77
2020-02,24.05681190467942,8,Def_25%_P_A1,0.023180000000000003,157.52
2020-03,31.794115812089828,8,Def_25%_P_A1,0.0232,245.54
2020-04,48.02375062107356,8,Def_25%_P_A1,0.02323,297.8
2020-05,62.78536359878073,8,Def_25%_P_A1,0.02325,276.86
2020-06,63.54129096189713,8,Def_25%_P_A1,0.02328,60.69
2020-07,57.2449916823483,8,Def_25%_P_A1,0.0233,12.69
2020-08,42.178728550969694,8,Def_25%_P_A1,0.02333,40.86
2020-09,36.83354334306947,8,Def_25%_P_A1,0.02335,86.17
2020-10,43.52755460254187,8,Def_25%_P_A1,0.02338,230.07
2020-11,45.207606438409734,8,Def_25%_P_A1,0.0234,302.44
2020-12,42.93495349512064,8,Def_25%_P_A1,0.02343,55.69
2021-01,37.05776273443803,8,Def_25%_P_A1,0.02345,64.3
2021-02,33.23917902279624,8,Def_25%_P_A1,0.02348,158.17
2021-03,37.86477673444868,8,Def_25%_P_A1,0.0235,231.64
2021-04,50.390631082933595,8,Def_25%_P_A1,0.02353,378.41
2021-05,63.38813210596807,8,Def_25%_P_A1,0.02355,298.91
2021-06,66.28174761463069,8,Def_25%_P_A1,0.02358,14.83
2021-07,60.32288761063663,8,Def_25%_P_A1,0.0236,40.49
2021-08,49.966936767363144,8,Def_25%_P_A1,0.02363,0.0
2021-09,43.52259699556304,8,Def_25%_P_A1,0.02365,108.78
2021-10,45.173378482604754,8,Def_25%_P_A1,0.02368,230.35
2021-11,47.659798015161314,8,Def_25%_P_A1,0.0237,312.26
2021-12,46.48756658360631,8,Def_25%_P_A1,0.02373,408.16
2020-01,0.0011481542672480138,9,Def_25%_P_A1,0.006409999999999999,13.26
2020-02,0.4383766660972701,9,Def_25%_P_A1,0.006409999999999999,11.37
2020-03,2.942332581874098,9,Def_25%_P_A1,0.00642,59.69
2020-04,9.532931873118166,9,Def_25%_P_A1,0.00643,162.01
2020-05,18.287370949925716,9,Def_25%_P_A1,0.00644,178.11
2020-06,29.96474638985018,9,Def_25%_P_A1,0.00644,215.06
2020-07,30.609979120381347,9,Def_25%_P_A1,0.00645,197.06
2020-08,28.03581180267929,9,Def_25%_P_A1,0.00646,192.33
2020-09,21.477717823792855,9,Def_25%_P_A1,0.00647,119.37
2020-10,13.583460881373348,9,Def_25%_P_A1,0.00647,99.48
2020-11,6.36023320436473,9,Def_25%_P_A1,0.00648,23.69
2020-12,0.4730587863379023,9,Def_25%_P_A1,0.006490000000000001,0.0
2021-01,-1.2266255076237123,9,Def_25%_P_A1,0.0065,28.42
2021-02,0.6526768538506484,9,Def_25%_P_A1,0.0065,6.63
2021-03,4.503176191867574,9,Def_25%_P_A1,0.006509999999999999,18.0
2021-04,11.219934524143198,9,Def_25%_P_A1,0.006520000000000001,54.95
2021-05,19.81799056685757,9,Def_25%_P_A1,0.006529999999999999,150.64
2021-06,27.303406465936142,9,Def_25%_P_A1,0.006529999999999999,237.8
2021-07,29.499256207600794,9,Def_25%_P_A1,0.006540000000000001,172.24
2021-08,27.22652907446432,9,Def_25%_P_A1,0.00655,187.59
2021-09,21.010702618526274,9,Def_25%_P_A1,0.00656,72.95
2021-10,13.258206713891916,9,Def_25%_P_A1,0.00656,54.95
2021-11,6.044632654048441,9,Def_25%_P_A1,0.00657,30.32
2021-12,1.1322864790956153,9,Def_25%_P_A1,0.00658,8.53
2020-01,11.080046708408462,10,Def_25%_P_A1,0.06927,162.7
2020-02,6.720558770145197,10,Def_25%_P_A1,0.06934,399.9
2020-03,14.325420293490271,10,Def_25%_P_A1,0.06941,275.43
2020-04,19.066729545328013,10,Def_25%_P_A1,0.06948,296.17
2020-05,16.81604711487958,10,Def_25%_P_A1,0.06955,215.39
2020-06,10.77500122409603,10,Def_25%_P_A1,0.06962,99.63
2020-07,7.541903438686515,10,Def_25%_P_A1,0.06969,74.5
2020-08,3.8753226345090255,10,Def_25%_P_A1,0.06976,55.76
2020-09,4.550794203074059,10,Def_25%_P_A1,0.06982999999999999,73.15
2020-10,11.324324819955704,10,Def_25%_P_A1,0.0699,520.27
2020-11,16.946389098064923,10,Def_25%_P_A1,0.06997,306.64
2020-12,15.431959656757723,10,Def_25%_P_A1,0.07003999999999999,86.05
2021-01,9.268311995086624,10,Def_25%_P_A1,0.07011,137.92
2021-02,7.416411151890213,10,Def_25%_P_A1,0.07017999999999999,167.72
2021-03,10.734512727476194,10,Def_25%_P_A1,0.07025,169.15
2021-04,14.96859053106319,10,Def_25%_P_A1,0.07032000000000001,376.78
2021-05,14.613800821190527,10,Def_25%_P_A1,0.07039,180.72
2021-06,10.76410489418944,10,Def_25%_P_A1,0.07046000000000001,99.46
2021-07,6.325056535259568,10,Def_25%_P_A1,0.07053,42.33
2021-08,4.218742375399495,10,Def_25%_P_A1,0.0706,1.97
2021-09,5.717604221336629,10,Def_25%_P_A1,0.07067000000000001,88.02
2021-10,10.436810299027544,10,Def_25%_P_A1,0.07074,224.74
2021-11,14.262776630014432,10,Def_25%_P_A1,0.07081,432.55
2021-12,13.26474008423154,10,Def_25%_P_A1,0.07088,241.66
2020-01,7.755946421900801,11,Def_25%_P_A1,0.02478,70.39
2020-02,6.233335420835354,11,Def_25%_P_A1,0.02481,122.81
2020-03,5.605157031453821,11,Def_25%_P_A1,0.02484,46.71
2020-04,12.226660860254615,11,Def_25%_P_A1,0.02486,179.06
2020-05,17.13486378946577,11,Def_25%_P_A1,0.02489,187.77
2020-06,12.8202904224338,11,Def_25%_P_A1,0.02492,30.8
2020-07,9.396299380564956,11,Def_25%_P_A1,0.02495,67.67
2020-08,6.352441310341078,11,Def_25%_P_A1,0.02497,29.39
2020-09,7.797026281667454,11,Def_25%_P_A1,0.025,77.5
2020-10,11.111195817344049,11,Def_25%_P_A1,0.02503,104.83
2020-11,13.81376215532811,11,Def_25%_P_A1,0.02506,72.82
2020-12,12.473887859862847,11,Def_25%_P_A1,0.02508,9.08
2021-01,9.82632331241443,11,Def_25%_P_A1,0.02511,27.71
2021-02,8.108680323445974,11,Def_25%_P_A1,0.02514,49.52
2021-03,8.673774161263202,11,Def_25%_P_A1,0.02517,87.8
2021-04,10.573629033906736,11,Def_25%_P_A1,0.02519,134.79
2021-05,12.034478854944089,11,Def_25%_P_A1,0.02522,152.1
2021-06,11.580953906252311,11,Def_25%_P_A1,0.02525,43.53
2021-07,10.133496541155148,11,Def_25%_P_A1,0.02528,36.5
2021-08,9.038034375935107,11,Def_25%_P_A1,0.0253,22.09
2021-09,9.223504631099889,11,Def_25%_P_A1,0.02533,76.1
2021-10,10.22224378631994,11,Def_25%_P_A1,0.02536,134.41
2021-11,11.04730410491869,11,Def_25%_P_A1,0.02539,167.08
2021-12,10.925104838047398,11,Def_25%_P_A1,0.02541,19.94
2020-01,11.232906578273678,12,Def_25%_P_A1,0.03197,78.41
2020-02,27.713279958783165,12,Def_25%_P_A1,0.032,52.01
2020-03,44.161033438314014,12,Def_25%_P_A1,0.03204,71.31
2020-04,53.38800794108093,12,Def_25%_P_A1,0.03207,120.16
2020-05,43.39146061350575,12,Def_25%_P_A1,0.03211,222.53
2020-06,25.22907000822404,12,Def_25%_P_A1,0.032139999999999995,207.46
2020-07,8.108912845666957,12,Def_25%_P_A1,0.03218,301.13
2020-08,1.0734464020263808,12,Def_25%_P_A1,0.03221,275.62
2020-09,1.9246961637832585,12,Def_25%_P_A1,0.03225,128.43
2020-10,5.525927835929247,12,Def_25%_P_A1,0.03228,145.73
2020-11,7.970917789282423,12,Def_25%_P_A1,0.03232,68.78
2020-12,13.19758587973306,12,Def_25%_P_A1,0.03235,138.77
2021-01,23.283896252004027,12,Def_25%_P_A1,0.032389999999999995,89.91
2021-02,36.75069502174597,12,Def_25%_P_A1,0.03242,44.64
2021-03,45.815447588158285,12,Def_25%_P_A1,0.03246,52.11
2021-04,44.60511714525747,12,Def_25%_P_A1,0.03249,132.03
2021-05,32.23965232293686,12,Def_25%_P_A1,0.03253,61.18
2021-06,15.916378414946653,12,Def_25%_P_A1,0.032560000000000006,115.81
2021-07,3.692546086306331,12,Def_25%_P_A1,0.0326,41.39
2021-08,-0.4464481701047225,12,Def_25%_P_A1,0.03263,45.3
2021-09,1.902658913075888,12,Def_25%_P_A1,0.03267,8.45
2021-10,7.5260837666765745,12,Def_25%_P_A1,0.0327,189.1
2021-11,14.327740393317628,12,Def_25%_P_A1,0.03274,191.69
2021-12,22.62291933234407,12,Def_25%_P_A1,0.03277,56.68
2020-01,261.5245830047386,13,Def_25%_P_A1,0.05786,391.64
2020-02,282.04105149212705,13,Def_25%_P_A1,0.05792000000000001,183.73
2020-03,346.5333642819214,13,Def_25%_P_A1,0.05798,274.9
2020-04,398.6026206175936,13,Def_25%_P_A1,0.05803,338.75
2020-05,343.772548697875,13,Def_25%_P_A1,0.05809,634.11
2020-06,249.786595569462,13,Def_25%_P_A1,0.05815,48.06
2020-07,205.68347247671784,13,Def_25%_P_A1,0.05821000000000001,112.57
2020-08,208.23465356213586,13,Def_25%_P_A1,0.05826,183.9
2020-09,252.7536387692091,13,Def_25%_P_A1,0.05832,309.11
2020-10,284.349789971464,13,Def_25%_P_A1,0.05838,644.54
2020-11,281.96318717856366,13,Def_25%_P_A1,0.05844,450.19
2020-12,262.850917364043,13,Def_25%_P_A1,0.05849,202.04
2021-01,247.49508586653786,13,Def_25%_P_A1,0.05855,193.57
2021-02,272.4347301253129,13,Def_25%_P_A1,0.05861,301.0
2021-03,320.2231897037677,13,Def_25%_P_A1,0.058670000000000014,507.11
2021-04,351.5234327130171,13,Def_25%_P_A1,0.05872,490.2
2021-05,318.4312825377142,13,Def_25%_P_A1,0.05878,302.33
2021-06,262.905339448047,13,Def_25%_P_A1,0.05884,133.21
2021-07,229.9764419137488,13,Def_25%_P_A1,0.0589,157.31
2021-08,233.63632100846726,13,Def_25%_P_A1,0.05895,80.71
2021-09,272.8892391991212,13,Def_25%_P_A1,0.05901,369.7
2021-10,296.33531529027925,13,Def_25%_P_A1,0.05907,367.91
2021-11,283.54636897720553,13,Def_25%_P_A1,0.05913,358.89
2021-12,255.32385479191979,13,Def_25%_P_A1,0.05918,367.52
2020-01,30.58788903233557,14,Def_25%_P_A1,0.017509999999999998,94.94
2020-02,34.40306641557566,14,Def_25%_P_A1,0.01753,24.17
2020-03,59.689089870959826,14,Def_25%_P_A1,0.01754,188.52
2020-04,99.68952907261831,14,Def_25%_P_A1,0.01756,215.72
2020-05,97.28819825348464,14,Def_25%_P_A1,0.017580000000000002,330.81
2020-06,70.93602923990545,14,Def_25%_P_A1,0.0176,186.17
2020-07,47.134679433392165,14,Def_25%_P_A1,0.01761,239.79
2020-08,40.924495045961066,14,Def_25%_P_A1,0.01763,150.27
2020-09,58.393006683777685,14,Def_25%_P_A1,0.01765,154.63
2020-10,81.23199895733032,14,Def_25%_P_A1,0.017669999999999998,299.51
2020-11,85.96631626784108,14,Def_25%_P_A1,0.01768,110.36
2020-12,60.04800962713712,14,Def_25%_P_A1,0.0177,14.78
2021-01,39.825531028653515,14,Def_25%_P_A1,0.01772,56.79
2021-02,36.19758480405657,14,Def_25%_P_A1,0.017740000000000002,68.57
2021-03,56.41580182203076,14,Def_25%_P_A1,0.01775,104.07
2021-04,84.16778427398992,14,Def_25%_P_A1,0.017769999999999998,184.84
2021-05,90.04866496752605,14,Def_25%_P_A1,0.01779,290.51
2021-06,71.26154712110761,14,Def_25%_P_A1,0.01781,140.92
2021-07,49.14080794189624,14,Def_25%_P_A1,0.01782,158.18
2021-08,44.921044618767795,14,Def_25%_P_A1,0.01784,193.84
2021-09,60.7535299422745,14,Def_25%_P_A1,0.01786,215.45
2021-10,81.83038583802325,14,Def_25%_P_A1,0.01788,211.06
2021-11,85.61801736317011,14,Def_25%_P_A1,0.01789,80.57
2021-12,66.71100425224166,14,Def_25%_P_A1,0.01791,59.51
2020-01,5.845938587697976,15,Def_25%_P_A1,0.20571,113.78
2020-02,8.928018997163445,15,Def_25%_P_A1,0.20593000000000006,21.81
2020-03,31.13178593977968,15,Def_25%_P_A1,0.20614,138.49
2020-04,64.57826216473369,15,Def_25%_P_A1,0.20636,278.03
2020-05,89.92703809481506,15,Def_25%_P_A1,0.20658,334.23
2020-06,70.31024168141423,15,Def_25%_P_A1,0.2068,149.81
2020-07,34.600370275164636,15,Def_25%_P_A1,0.20701,137.63
2020-08,18.654363985029264,15,Def_25%_P_A1,0.20723000000000005,136.06
2020-09,43.92606099171428,15,Def_25%_P_A1,0.20745,253.53
2020-10,83.10283358111231,15,Def_25%_P_A1,0.20767,427.34
2020-11,95.43998319891068,15,Def_25%_P_A1,0.20788,314.97
2020-12,65.93842479743599,15,Def_25%_P_A1,0.2081,29.92
2021-01,20.229118861020165,15,Def_25%_P_A1,0.20832,49.39
2021-02,6.724537835323169,15,Def_25%_P_A1,0.20854,110.6
2021-03,28.046692751321274,15,Def_25%_P_A1,0.20875,163.99
2021-04,64.03869930558372,15,Def_25%_P_A1,0.20897,162.16
2021-05,82.39861588670601,15,Def_25%_P_A1,0.20919,327.87
2021-06,65.34745718825806,15,Def_25%_P_A1,0.20941,227.41
2021-07,33.228998986019235,15,Def_25%_P_A1,0.20962,123.73
2021-08,22.100906936109478,15,Def_25%_P_A1,0.20984,132.35
2021-09,43.977406252852276,15,Def_25%_P_A1,0.21006,273.78
2021-10,76.7956543653384,15,Def_25%_P_A1,0.21028,330.37
2021-11,89.54900854836143,15,Def_25%_P_A1,0.21049,302.21
2021-12,66.19551975827011,15,Def_25%_P_A1,0.21071,160.67
2020-01,170.08981038130716,16,Def_25%_P_A1,0.10128,100.29
2020-02,202.61610197690715,16,Def_25%_P_A1,0.10139,17.6
2020-03,254.81014304279856,16,Def_25%_P_A1,0.1015,125.94
2020-04,324.1643207836322,16,Def_25%_P_A1,0.1016,243.17
2020-05,411.10129950947726,16,Def_25%_P_A1,0.10171,291.36
2020-06,403.58435025724435,16,Def_25%_P_A1,0.10182,126.94
2020-07,269.6118076410578,16,Def_25%_P_A1,0.10193,118.5
2020-08,238.46316571323752,16,Def_25%_P_A1,0.10203,136.17
2020-09,311.2743294413991,16,Def_25%_P_A1,0.10214,229.38
2020-10,397.8029007125447,16,Def_25%_P_A1,0.10225,378.04
2020-11,420.43398963639754,16,Def_25%_P_A1,0.10236,264.19
2020-12,346.6658021447592,16,Def_25%_P_A1,0.10246,24.94
2021-01,224.9133147821167,16,Def_25%_P_A1,0.10257,47.0
2021-02,186.6731586193526,16,Def_25%_P_A1,0.10268,87.61
2021-03,240.33153491008449,16,Def_25%_P_A1,0.10279,145.57
2021-04,327.99583119313013,16,Def_25%_P_A1,0.10289,147.49
2021-05,393.550445629466,16,Def_25%_P_A1,0.103,290.8
2021-06,366.4924352816258,16,Def_25%_P_A1,0.10311,188.76
2021-07,273.787598975801,16,Def_25%_P_A1,0.10322,103.67
2021-08,228.23849681986144,16,Def_25%_P_A1,0.10332,123.14
2021-09,278.97311700410336,16,Def_25%_P_A1,0.10343,235.8
2021-10,373.33151346516655,16,Def_25%_P_A1,0.10354,272.48
2021-11,416.6897251605441,16,Def_25%_P_A1,0.10365,253.39
2021-12,359.670847755373,16,Def_25%_P_A1,0.10375,136.37
2020-01,11.70102450609048,17,Def_25%_P_A1,0.04593,114.01
2020-02,11.327330518450625,17,Def_25%_P_A1,0.04597,72.61
2020-03,11.15992743676072,17,Def_25%_P_A1,0.04602,82.99
2020-04,12.81112934039692,17,Def_25%_P_A1,0.04606,167.6
2020-05,14.59492351423794,17,Def_25%_P_A1,0.046110000000000005,225.86
2020-06,15.571139199383145,17,Def_25%_P_A1,0.04615,180.09
2020-07,15.345716312132042,17,Def_25%_P_A1,0.0462,136.51
2020-08,13.745898320040832,17,Def_25%_P_A1,0.04624,127.52
