month_year,v_flow_mean_forecast,basin,scenario,v_loss_cover,v_rainfall_total
2020-01,1.9630569559335707,1,Def_25%_P_A1,0.07693,210.44
2020-02,0.7851264215447008,1,Def_25%_P_A1,0.07702,135.49
2020-03,1.2933242183178664,1,Def_25%_P_A1,0.0771,259.4
2020-04,2.348375273644924,1,Def_25%_P_A1,0.07718,61.71
2020-05,2.9847157117724414,1,Def_25%_P_A1,0.07726,202.86
2020-06,4.30644673615694,1,Def_25%_P_A1,0.07735,137.33
2020-07,3.927741384208202,1,Def_25%_P_A1,0.07743,14.2
2020-08,3.358061168789863,1,Def_25%_P_A1,0.07751,20.29
2020-09,2.7465622821450233,1,Def_25%_P_A1,0.07758999999999999,3.46
2020-10,2.4686642959713936,1,Def_25%_P_A1,0.07768,78.47
2020-11,2.2114171032607555,1,Def_25%_P_A1,0.07776,285.87
2020-12,1.4398030308634042,1,Def_25%_P_A1,0.07783999999999999,293.65
2021-01,1.2637926384061575,1,Def_25%_P_A1,0.07792,114.9
2021-02,1.5635206655412912,1,Def_25%_P_A1,0.07801,97.13
2021-03,1.6963485006988048,1,Def_25%_P_A1,0.07808999999999999,104.92
2021-04,1.8347187830507754,1,Def_25%_P_A1,0.07817,123.63
2021-05,2.872870152890682,1,Def_25%_P_A1,0.07825,190.42
2021-06,3.6812680649757383,1,Def_25%_P_A1,0.07833999999999999,149.28
2021-07,2.8887811674177644,1,Def_25%_P_A1,0.07842,23.72
2021-08,1.7702883459627627,1,Def_25%_P_A1,0.0785,1.68
2021-09,1.5071194788068532,1,Def_25%_P_A1,0.07858,0.84
2021-10,1.7660203944146633,1,Def_25%_P_A1,0.07867,38.94
2021-11,2.0398343454301355,1,Def_25%_P_A1,0.07875,102.93
2021-12,1.928920404911041,1,Def_25%_P_A1,0.07883,288.84
2020-01,28.60381260991096,2,Def_25%_P_A1,0.06117,276.11
2020-02,8.355663544237615,2,Def_25%_P_A1,0.061229999999999986,152.33
2020-03,14.596423484683037,2,Def_25%_P_A1,0.06129,236.37
2020-04,22.115032588243484,2,Def_25%_P_A1,0.06135,192.22
2020-05,20.509337459802627,2,Def_25%_P_A1,0.06141,209.7
2020-06,10.017134847044945,2,Def_25%_P_A1,0.06147,381.38
2020-07,7.775489060878754,2,Def_25%_P_A1,0.06153,175.51
2020-08,6.4525857958197586,2,Def_25%_P_A1,0.06159,102.94
2020-09,7.456924276351929,2,Def_25%_P_A1,0.06165,48.36
2020-10,10.492765768170356,2,Def_25%_P_A1,0.06171,169.3
2020-11,12.478730990290641,2,Def_25%_P_A1,0.06177000000000001,346.12
2020-12,8.457427837252617,2,Def_25%_P_A1,0.06183,441.01
2021-01,7.90576364427805,2,Def_25%_P_A1,0.06189,43.3
2021-02,11.273351516127587,2,Def_25%_P_A1,0.06195,75.91
2021-03,8.864492738544941,2,Def_25%_P_A1,0.06201,219.32
2021-04,6.108835918009281,2,Def_25%_P_A1,0.062070000000000014,239.29
2021-05,10.109050064086913,2,Def_25%_P_A1,0.06213,251.85
2021-06,5.974010037183761,2,Def_25%_P_A1,0.06219,269.02
2021-07,7.403770345747471,2,Def_25%_P_A1,0.06225,97.03
2021-08,12.024317218661308,2,Def_25%_P_A1,0.06231,87.37
2021-09,7.348062514066696,2,Def_25%_P_A1,0.06237,0.0
2021-10,3.7066862157732245,2,Def_25%_P_A1,0.062429999999999986,149.92
2021-11,9.822502200603486,2,Def_25%_P_A1,0.06249,245.41
2021-12,9.443451698422432,2,Def_25%_P_A1,0.06255,307.34
2020-01,127.18311180412769,3,Def_25%_P_A1,0.026330000000000003,224.4
2020-02,63.71198125109076,3,Def_25%_P_A1,0.02636,129.95
2020-03,72.6345211341232,3,Def_25%_P_A1,0.02639,96.66
2020-04,105.62051410332322,3,Def_25%_P_A1,0.02642,162.37
2020-05,129.604600546062,3,Def_25%_P_A1,0.02644,148.55
2020-06,121.9366366675496,3,Def_25%_P_A1,0.02647,94.65
2020-07,92.6527356596291,3,Def_25%_P_A1,0.0265,89.5
2020-08,65.30177836455404,3,Def_25%_P_A1,0.02653,85.97
2020-09,55.30774639425799,3,Def_25%_P_A1,0.02655,54.99
2020-10,53.725322062056506,3,Def_25%_P_A1,0.02658,98.27
2020-11,52.08778244866058,3,Def_25%_P_A1,0.02661,193.75
2020-12,45.57157320849597,3,Def_25%_P_A1,0.02664,231.14
2021-01,47.45886104820296,3,Def_25%_P_A1,0.026660000000000003,67.46
2021-02,36.88042093202471,3,Def_25%_P_A1,0.02669,152.65
2021-03,41.30568995177746,3,Def_25%_P_A1,0.02672,147.18
2021-04,51.2951496004872,3,Def_25%_P_A1,0.02675,236.31
2021-05,58.94075369907543,3,Def_25%_P_A1,0.02677,178.89
2021-06,54.492051406484094,3,Def_25%_P_A1,0.0268,278.46
2021-07,56.84361944450065,3,Def_25%_P_A1,0.02683,67.93
2021-08,33.02024217404425,3,Def_25%_P_A1,0.02686,55.34
2021-09,28.476044904887676,3,Def_25%_P_A1,0.02688,28.28
2021-10,28.48769569508731,3,Def_25%_P_A1,0.026910000000000003,28.85
2021-11,45.85213596910238,3,Def_25%_P_A1,0.02694,189.49
2021-12,31.264949566498398,3,Def_25%_P_A1,0.02697,184.89
2020-01,1.645562718883157,4,Def_25%_P_A1,0.08302000000000001,159.41
2020-02,-0.521074406430125,4,Def_25%_P_A1,0.08311,143.0
2020-03,-0.07780609108507615,4,Def_25%_P_A1,0.0832,455.37
2020-04,2.787295960970223,4,Def_25%_P_A1,0.08329,262.94
2020-05,2.9026011192798613,4,Def_25%_P_A1,0.08337,255.26
2020-06,0.9792422051727773,4,Def_25%_P_A1,0.08346,336.85
2020-07,0.7368043859303,4,Def_25%_P_A1,0.08355,138.25
2020-08,-0.7785668334364889,4,Def_25%_P_A1,0.08363999999999999,102.36
2020-09,-0.24733188994228822,4,Def_25%_P_A1,0.08372,123.01
2020-10,1.8769774451665582,4,Def_25%_P_A1,0.08381,228.52
2020-11,1.6281275801360608,4,Def_25%_P_A1,0.0839,478.89
2020-12,-1.338293382823467,4,Def_25%_P_A1,0.08399,374.16
2021-01,-1.2696092101931569,4,Def_25%_P_A1,0.08407,164.06
2021-02,-0.36609453670680503,4,Def_25%_P_A1,0.08416,124.54
2021-03,0.24295973666012305,4,Def_25%_P_A1,0.08425,229.84
2021-04,1.2576629035919906,4,Def_25%_P_A1,0.08434,276.73
2021-05,1.6574261555075647,4,Def_25%_P_A1,0.08442000000000001,386.84
2021-06,0.17640107952058331,4,Def_25%_P_A1,0.08451,435.33
2021-07,-1.0840510509908197,4,Def_25%_P_A1,0.0846,151.02
2021-08,-2.0646385544538495,4,Def_25%_P_A1,0.08469,111.41
2021-09,-1.0007602864503857,4,Def_25%_P_A1,0.08477,56.94
2021-10,2.0651356998272243,4,Def_25%_P_A1,0.08486,182.76
2021-11,1.4359307108074428,4,Def_25%_P_A1,0.08495,243.71
2021-12,0.3943442743271591,4,Def_25%_P_A1,0.08504,358.07
2020-01,61.31045022636652,5,Def_25%_P_A1,0.03252,0.0
2020-02,12.35202899649739,5,Def_25%_P_A1,0.03255,31.55
2020-03,16.07289681024849,5,Def_25%_P_A1,0.03258,58.59
2020-04,32.7026283301413,5,Def_25%_P_A1,0.03261,57.61
2020-05,35.253343696407974,5,Def_25%_P_A1,0.03265,215.49
2020-06,37.06671632878482,5,Def_25%_P_A1,0.03268,191.01
2020-07,33.91952440906316,5,Def_25%_P_A1,0.03271,118.15
2020-08,25.919068665169178,5,Def_25%_P_A1,0.03274,130.88
2020-09,17.54959334939718,5,Def_25%_P_A1,0.032780000000000004,24.15
2020-10,33.517630283385515,5,Def_25%_P_A1,0.03281,34.25
2020-11,34.38494113482535,5,Def_25%_P_A1,0.03284,54.98
2020-12,17.831215487122535,5,Def_25%_P_A1,0.03287,27.68
2021-01,25.923931008875368,5,Def_25%_P_A1,0.03291,20.99
2021-02,13.945605155825612,5,Def_25%_P_A1,0.03294,47.97
2021-03,16.28258632197976,5,Def_25%_P_A1,0.03297,31.44
2021-04,31.652054967842993,5,Def_25%_P_A1,0.033,62.42
2021-05,26.614590233042833,5,Def_25%_P_A1,0.03304,193.15
2021-06,36.15576262336224,5,Def_25%_P_A1,0.03307,97.83
2021-07,35.48623317595571,5,Def_25%_P_A1,0.0331,103.58
2021-08,23.637603389695286,5,Def_25%_P_A1,0.03313,72.11
2021-09,21.792667357921598,5,Def_25%_P_A1,0.03317,9.91
2021-10,26.818497037813067,5,Def_25%_P_A1,0.0332,24.34
2021-11,19.83853225506842,5,Def_25%_P_A1,0.03323,80.97
2021-12,22.796441977210343,5,Def_25%_P_A1,0.033260000000000005,165.69
2020-01,19.737900277376177,6,Def_25%_P_A1,0.02084,238.88
2020-02,13.05484022833407,6,Def_25%_P_A1,0.02086,97.09
2020-03,6.070052315555513,6,Def_25%_P_A1,0.020880000000000003,165.44
2020-04,8.916475433371962,6,Def_25%_P_A1,0.0209,189.06
2020-05,14.628752782791853,6,Def_25%_P_A1,0.02093,191.26
2020-06,11.035173118896783,6,Def_25%_P_A1,0.02095,115.76
2020-07,8.030023434050381,6,Def_25%_P_A1,0.02097,80.11
2020-08,4.8478956101462245,6,Def_25%_P_A1,0.02099,28.16
2020-09,2.355865070186555,6,Def_25%_P_A1,0.02102,41.51
2020-10,1.275942080430686,6,Def_25%_P_A1,0.02104,70.73
2020-11,2.664930251576006,6,Def_25%_P_A1,0.02106,366.13
2020-12,4.847538186907768,6,Def_25%_P_A1,0.02108,307.93
2021-01,9.401784075535835,6,Def_25%_P_A1,0.02111,12.47
2021-02,8.091543500460684,6,Def_25%_P_A1,0.02113,75.9
2021-03,2.1127401944249864,6,Def_25%_P_A1,0.02115,158.16
2021-04,5.266777165979146,6,Def_25%_P_A1,0.02117,212.31
2021-05,8.257300442866981,6,Def_25%_P_A1,0.0212,173.23
2021-06,7.345573707707226,6,Def_25%_P_A1,0.02122,263.65
2021-07,7.092338667176664,6,Def_25%_P_A1,0.02124,104.96
2021-08,5.945195769555866,6,Def_25%_P_A1,0.02126,78.09
2021-09,-0.7980542626976972,6,Def_25%_P_A1,0.02129,1.99
2021-10,1.0482693369314071,6,Def_25%_P_A1,0.02131,87.53
2021-11,4.05230753917247,6,Def_25%_P_A1,0.02133,212.45
2021-12,3.5299724636971948,6,Def_25%_P_A1,0.02135,263.98
2020-01,151.80091964602468,7,Def_25%_P_A1,0.03477,186.36
2020-02,86.48213636055588,7,Def_25%_P_A1,0.03481,213.38
2020-03,105.71710537672043,7,Def_25%_P_A1,0.03484,49.39
2020-04,98.6033103570342,7,Def_25%_P_A1,0.03488,438.88
2020-05,153.23604825288055,7,Def_25%_P_A1,0.034910000000000004,276.37
2020-06,143.31719837933778,7,Def_25%_P_A1,0.03495,116.48
2020-07,162.2392200797796,7,Def_25%_P_A1,0.034980000000000004,82.0
2020-08,82.03114576116204,7,Def_25%_P_A1,0.03502,19.57
2020-09,56.02091683801263,7,Def_25%_P_A1,0.03505,177.97
2020-10,84.98525069206953,7,Def_25%_P_A1,0.03509,480.81
2020-11,134.4096508592367,7,Def_25%_P_A1,0.03512,362.47
2020-12,159.23654262870548,7,Def_25%_P_A1,0.035160000000000004,52.18
2021-01,128.44096091538665,7,Def_25%_P_A1,0.03519,88.99
2021-02,113.32377450093627,7,Def_25%_P_A1,0.035230000000000004,155.61
2021-03,84.42983005419373,7,Def_25%_P_A1,0.03526,363.59
2021-04,142.95775227099656,7,Def_25%_P_A1,0.0353,408.13
2021-05,183.95822001099586,7,Def_25%_P_A1,0.03533,400.68
2021-06,186.28313781321046,7,Def_25%_P_A1,0.03537,41.93
2021-07,128.8477680504322,7,Def_25%_P_A1,0.0354,23.85
2021-08,112.15040124431252,7,Def_25%_P_A1,0.03544,1.86
2021-09,88.13228868544101,7,Def_25%_P_A1,0.03547,130.45
2021-10,108.51130408495663,7,Def_25%_P_A1,0.03551,157.48
2021-11,118.14851265251636,7,Def_25%_P_A1,0.035539999999999995,393.22
2021-12,123.99964771121739,7,Def_25%_P_A1,0.03558,246.93
2020-01,29.165476441849727,8,Def_25%_P_A1,0.02315,464.77
2020-02,14.58791636392719,8,Def_25%_P_A1,0.023180000000000003,157.52
2020-03,10.549716679553926,8,Def_25%_P_A1,0.0232,245.54
2020-04,22.733634212334156,8,Def_25%_P_A1,0.02323,297.8
2020-05,28.15674287923678,8,Def_25%_P_A1,0.02325,276.86
2020-06,24.623474900518133,8,Def_25%_P_A1,0.02328,60.69
2020-07,16.789434191026004,8,Def_25%_P_A1,0.0233,12.69
2020-08,12.643026121298359,8,Def_25%_P_A1,0.02333,40.86
2020-09,7.183421751891552,8,Def_25%_P_A1,0.02335,86.17
2020-10,10.299259548529465,8,Def_25%_P_A1,0.02338,230.07
2020-11,13.35608842916561,8,Def_25%_P_A1,0.0234,302.44
2020-12,13.436980215588193,8,Def_25%_P_A1,0.02343,55.69
2021-01,8.727105045749225,8,Def_25%_P_A1,0.02345,64.3
2021-02,8.836943702504394,8,Def_25%_P_A1,0.02348,158.17
2021-03,10.33805407738541,8,Def_25%_P_A1,0.0235,231.64
2021-04,15.889932480605959,8,Def_25%_P_A1,0.02353,378.41
2021-05,23.3907439427455,8,Def_25%_P_A1,0.02355,298.91
2021-06,22.258042500773872,8,Def_25%_P_A1,0.02358,14.83
2021-07,12.879819908889528,8,Def_25%_P_A1,0.0236,40.49
2021-08,12.139330034807813,8,Def_25%_P_A1,0.02363,0.0
2021-09,11.370714998536268,8,Def_25%_P_A1,0.02365,108.78
2021-10,16.4399694825641,8,Def_25%_P_A1,0.02368,230.35
2021-11,20.231499902578417,8,Def_25%_P_A1,0.0237,312.26
2021-12,18.326021081302585,8,Def_25%_P_A1,0.02373,408.16
2020-01,0.794022574045954,9,Def_25%_P_A1,0.006409999999999999,13.26
2020-02,1.534386618132943,9,Def_25%_P_A1,0.006409999999999999,11.37
2020-03,4.8253458148457335,9,Def_25%_P_A1,0.00642,59.69
2020-04,12.67105063966181,9,Def_25%_P_A1,0.00643,162.01
2020-05,22.503878570490734,9,Def_25%_P_A1,0.00644,178.11
2020-06,28.653671700441375,9,Def_25%_P_A1,0.00644,215.06
2020-07,28.86563390605537,9,Def_25%_P_A1,0.00645,197.06
2020-08,24.427079867877538,9,Def_25%_P_A1,0.00646,192.33
2020-09,19.155830932387854,9,Def_25%_P_A1,0.00647,119.37
2020-10,10.876197143540796,9,Def_25%_P_A1,0.00647,99.48
2020-11,5.90195824258344,9,Def_25%_P_A1,0.00648,23.69
2020-12,0.4053002500761977,9,Def_25%_P_A1,0.006490000000000001,0.0
2021-01,-0.7022614169691779,9,Def_25%_P_A1,0.0065,28.42
2021-02,1.047045596747369,9,Def_25%_P_A1,0.0065,6.63
2021-03,1.7484213548133039,9,Def_25%_P_A1,0.006509999999999999,18.0
2021-04,6.356866130967105,9,Def_25%_P_A1,0.006520000000000001,54.95
2021-05,10.49075404456959,9,Def_25%_P_A1,0.006529999999999999,150.64
2021-06,18.33069169409819,9,Def_25%_P_A1,0.006529999999999999,237.8
2021-07,23.114659461032897,9,Def_25%_P_A1,0.006540000000000001,172.24
2021-08,21.330194996067384,9,Def_25%_P_A1,0.00655,187.59
2021-09,19.193055335202033,9,Def_25%_P_A1,0.00656,72.95
2021-10,10.524035261747459,9,Def_25%_P_A1,0.00656,54.95
2021-11,6.2018128082513995,9,Def_25%_P_A1,0.00657,30.32
2021-12,1.1251723080933558,9,Def_25%_P_A1,0.00658,8.53
2020-01,13.361420283056795,10,Def_25%_P_A1,0.06927,162.7
2020-02,4.748656777348369,10,Def_25%_P_A1,0.06934,399.9
2020-03,14.744116856865583,10,Def_25%_P_A1,0.06941,275.43
2020-04,8.35466719854623,10,Def_25%_P_A1,0.06948,296.17
2020-05,2.84699658341473,10,Def_25%_P_A1,0.06955,215.39
2020-06,0.3815766459703452,10,Def_25%_P_A1,0.06962,99.63
2020-07,-4.039093285258859,10,Def_25%_P_A1,0.06969,74.5
2020-08,-2.3385125545598555,10,Def_25%_P_A1,0.06976,55.76
2020-09,-13.140075597278772,10,Def_25%_P_A1,0.06982999999999999,73.15
2020-10,-9.221622677966952,10,Def_25%_P_A1,0.0699,520.27
2020-11,10.487363347951321,10,Def_25%_P_A1,0.06997,306.64
2020-12,4.472074434757233,10,Def_25%_P_A1,0.07003999999999999,86.05
2021-01,-0.556072740107774,10,Def_25%_P_A1,0.07011,137.92
2021-02,4.91032758269459,10,Def_25%_P_A1,0.07017999999999999,167.72
2021-03,-0.8170027566142373,10,Def_25%_P_A1,0.07025,169.15
2021-04,2.2735826749331323,10,Def_25%_P_A1,0.07032000000000001,376.78
2021-05,3.2508258338808087,10,Def_25%_P_A1,0.07039,180.72
2021-06,-7.939472882263361,10,Def_25%_P_A1,0.07046000000000001,99.46
2021-07,-3.6288616027124214,10,Def_25%_P_A1,0.07053,42.33
2021-08,-0.12441537715494565,10,Def_25%_P_A1,0.0706,1.97
2021-09,-6.194705838728695,10,Def_25%_P_A1,0.07067000000000001,88.02
2021-10,-1.8714024388231327,10,Def_25%_P_A1,0.07074,224.74
2021-11,-1.791765007171779,10,Def_25%_P_A1,0.07081,432.55
2021-12,3.833064259977546,10,Def_25%_P_A1,0.07088,241.66
2020-01,8.404611367344854,11,Def_25%_P_A1,0.02478,70.39
2020-02,6.271784898161887,11,Def_25%_P_A1,0.02481,122.81
2020-03,4.765146618008614,11,Def_25%_P_A1,0.02484,46.71
2020-04,17.597285128116607,11,Def_25%_P_A1,0.02486,179.06
2020-05,30.243124955654142,11,Def_25%_P_A1,0.02489,187.77
2020-06,11.941401151299475,11,Def_25%_P_A1,0.02492,30.8
2020-07,14.654923177242278,11,Def_25%_P_A1,0.02495,67.67
2020-08,18.283108997821806,11,Def_25%_P_A1,0.02497,29.39
2020-09,5.578115733027458,11,Def_25%_P_A1,0.025,77.5
2020-10,22.247044573307036,11,Def_25%_P_A1,0.02503,104.83
2020-11,25.52040004992485,11,Def_25%_P_A1,0.02506,72.82
2020-12,16.6059130320549,11,Def_25%_P_A1,0.02508,9.08
2021-01,15.39454013419151,11,Def_25%_P_A1,0.02511,27.71
2021-02,10.917656302809714,11,Def_25%_P_A1,0.02514,49.52
2021-03,7.951832946300505,11,Def_25%_P_A1,0.02517,87.8
2021-04,15.571051758050917,11,Def_25%_P_A1,0.02519,134.79
2021-05,17.24689052081108,11,Def_25%_P_A1,0.02522,152.1
2021-06,13.96869004011154,11,Def_25%_P_A1,0.02525,43.53
2021-07,13.19824260687828,11,Def_25%_P_A1,0.02528,36.5
2021-08,11.88101389312744,11,Def_25%_P_A1,0.0253,22.09
2021-09,8.269105480670929,11,Def_25%_P_A1,0.02533,76.1
2021-10,16.717864224195477,11,Def_25%_P_A1,0.02536,134.41
2021-11,20.5911545882225,11,Def_25%_P_A1,0.02539,167.08
2021-12,17.086224467754363,11,Def_25%_P_A1,0.02541,19.94
2020-01,0.5547051571309566,12,Def_25%_P_A1,0.03197,78.41
2020-02,0.5932967860251664,12,Def_25%_P_A1,0.032,52.01
2020-03,4.421129645965993,12,Def_25%_P_A1,0.03204,71.31
2020-04,7.256517063081264,12,Def_25%_P_A1,0.03207,120.16
2020-05,8.557817372679711,12,Def_25%_P_A1,0.03211,222.53
2020-06,5.798784141615033,12,Def_25%_P_A1,0.032139999999999995,207.46
2020-07,4.632007648423314,12,Def_25%_P_A1,0.03218,301.13
2020-08,4.62763001602143,12,Def_25%_P_A1,0.03221,275.62
2020-09,6.117853942513466,12,Def_25%_P_A1,0.03225,128.43
2020-10,6.130261131748557,12,Def_25%_P_A1,0.03228,145.73
2020-11,4.710900338552892,12,Def_25%_P_A1,0.03232,68.78
2020-12,4.156434492394328,12,Def_25%_P_A1,0.03235,138.77
2021-01,4.021006930805743,12,Def_25%_P_A1,0.032389999999999995,89.91
2021-02,4.099803724512458,12,Def_25%_P_A1,0.03242,44.64
2021-03,3.5027362855151294,12,Def_25%_P_A1,0.03246,52.11
2021-04,3.8896070189774035,12,Def_25%_P_A1,0.03249,132.03
2021-05,4.582168037258088,12,Def_25%_P_A1,0.03253,61.18
2021-06,5.749470978230238,12,Def_25%_P_A1,0.032560000000000006,115.81
2021-07,5.612080487608909,12,Def_25%_P_A1,0.0326,41.39
2021-08,4.675689255073666,12,Def_25%_P_A1,0.03263,45.3
2021-09,4.817245737835765,12,Def_25%_P_A1,0.03267,8.45
2021-10,4.455677904374897,12,Def_25%_P_A1,0.0327,189.1
2021-11,5.281956855393946,12,Def_25%_P_A1,0.03274,191.69
2021-12,5.882777224481106,12,Def_25%_P_A1,0.03277,56.68
2020-01,298.180483520031,13,Def_25%_P_A1,0.05786,391.64
2020-02,182.95681571364403,13,Def_25%_P_A1,0.05792000000000001,183.73
2020-03,68.85827541612089,13,Def_25%_P_A1,0.05798,274.9
2020-04,71.63493135683238,13,Def_25%_P_A1,0.05803,338.75
2020-05,62.34835640131496,13,Def_25%_P_A1,0.05809,634.11
2020-06,103.17154368609191,13,Def_25%_P_A1,0.05815,48.06
2020-07,14.744226482510573,13,Def_25%_P_A1,0.05821000000000001,112.57
2020-08,-6.053473226726045,13,Def_25%_P_A1,0.05826,183.9
2020-09,38.709157158434394,13,Def_25%_P_A1,0.05832,309.11
2020-10,43.93646905086935,13,Def_25%_P_A1,0.05838,644.54
2020-11,148.11521812975406,13,Def_25%_P_A1,0.05844,450.19
2020-12,116.83783829361201,13,Def_25%_P_A1,0.05849,202.04
2021-01,-32.79298899471758,13,Def_25%_P_A1,0.05855,193.57
2021-02,-35.37962256669997,13,Def_25%_P_A1,0.05861,301.0
2021-03,37.51927856728435,13,Def_25%_P_A1,0.058670000000000014,507.11
2021-04,108.96780271232129,13,Def_25%_P_A1,0.05872,490.2
2021-05,128.41278424561023,13,Def_25%_P_A1,0.05878,302.33
2021-06,28.645432693511253,13,Def_25%_P_A1,0.05884,133.21
2021-07,-60.358736309409124,13,Def_25%_P_A1,0.0589,157.31
2021-08,-34.05794858932494,13,Def_25%_P_A1,0.05895,80.71
2021-09,-22.667928957939136,13,Def_25%_P_A1,0.05901,369.7
2021-10,63.86955456077121,13,Def_25%_P_A1,0.05907,367.91
2021-11,71.86558776013553,13,Def_25%_P_A1,0.05913,358.89
2021-12,25.57220528349281,13,Def_25%_P_A1,0.05918,367.52
2020-01,25.163821327164772,14,Def_25%_P_A1,0.017509999999999998,94.94
2020-02,11.806841272972525,14,Def_25%_P_A1,0.01753,24.17
2020-03,5.599869897365569,14,Def_25%_P_A1,0.01754,188.52
2020-04,49.111561815142636,14,Def_25%_P_A1,0.01756,215.72
2020-05,29.795499878376724,14,Def_25%_P_A1,0.017580000000000002,330.81
2020-06,15.812432372048498,14,Def_25%_P_A1,0.0176,186.17
2020-07,1.78683875337243,14,Def_25%_P_A1,0.01761,239.79
2020-08,0.970813179463147,14,Def_25%_P_A1,0.01763,150.27
2020-09,-0.5687091509997857,14,Def_25%_P_A1,0.01765,154.63
2020-10,11.020321196056903,14,Def_25%_P_A1,0.017669999999999998,299.51
2020-11,31.74911391556263,14,Def_25%_P_A1,0.01768,110.36
2020-12,13.423148257918657,14,Def_25%_P_A1,0.0177,14.78
2021-01,-2.860184283703567,14,Def_25%_P_A1,0.01772,56.79
2021-02,10.784130631983281,14,Def_25%_P_A1,0.017740000000000002,68.57
2021-03,-11.437657347321514,14,Def_25%_P_A1,0.01775,104.07
2021-04,10.90999358881265,14,Def_25%_P_A1,0.017769999999999998,184.84
2021-05,11.990751332081855,14,Def_25%_P_A1,0.01779,290.51
2021-06,15.072440562434496,14,Def_25%_P_A1,0.01781,140.92
2021-07,4.365763026475905,14,Def_25%_P_A1,0.01782,158.18
2021-08,-0.17742296651005865,14,Def_25%_P_A1,0.01784,193.84
2021-09,12.505396508909762,14,Def_25%_P_A1,0.01786,215.45
2021-10,14.081932041607798,14,Def_25%_P_A1,0.01788,211.06
2021-11,18.358247473575176,14,Def_25%_P_A1,0.01789,80.57
2021-12,5.983849411755799,14,Def_25%_P_A1,0.01791,59.51
2020-01,11.339646930247545,15,Def_25%_P_A1,0.20571,113.78
2020-02,0.5511909365653993,15,Def_25%_P_A1,0.20593000000000006,21.81
2020-03,10.92509226873517,15,Def_25%_P_A1,0.20614,138.49
2020-04,35.62525255382061,15,Def_25%_P_A1,0.20636,278.03
2020-05,25.980221197009087,15,Def_25%_P_A1,0.20658,334.23
2020-06,21.050416970252993,15,Def_25%_P_A1,0.2068,149.81
2020-07,20.405302008986475,15,Def_25%_P_A1,0.20701,137.63
2020-08,7.772101927548646,15,Def_25%_P_A1,0.20723000000000005,136.06
2020-09,-6.045871356129646,15,Def_25%_P_A1,0.20745,253.53
2020-10,17.427586040645835,15,Def_25%_P_A1,0.20767,427.34
2020-11,35.24922243356705,15,Def_25%_P_A1,0.20788,314.97
2020-12,17.918543506413698,15,Def_25%_P_A1,0.2081,29.92
2021-01,-9.070419719815254,15,Def_25%_P_A1,0.20832,49.39
2021-02,-18.64500038921833,15,Def_25%_P_A1,0.20854,110.6
2021-03,-24.463354587554928,15,Def_25%_P_A1,0.20875,163.99
2021-04,7.151507399231195,15,Def_25%_P_A1,0.20897,162.16
2021-05,16.337526506930587,15,Def_25%_P_A1,0.20919,327.87
2021-06,3.6123340122401713,15,Def_25%_P_A1,0.20941,227.41
2021-07,-2.9513617813587185,15,Def_25%_P_A1,0.20962,123.73
2021-08,14.176939875632524,15,Def_25%_P_A1,0.20984,132.35
2021-09,-0.5947451800107955,15,Def_25%_P_A1,0.21006,273.78
2021-10,-5.522282135486602,15,Def_25%_P_A1,0.21028,330.37
2021-11,16.198142296820876,15,Def_25%_P_A1,0.21049,302.21
2021-12,27.003235188126563,15,Def_25%_P_A1,0.21071,160.67
2020-01,302.72713040709493,16,Def_25%_P_A1,0.10128,100.29
2020-02,119.32905760705472,16,Def_25%_P_A1,0.10139,17.6
2020-03,64.61868104971946,16,Def_25%_P_A1,0.1015,125.94
2020-04,108.10734535157683,16,Def_25%_P_A1,0.1016,243.17
2020-05,216.00203570127488,16,Def_25%_P_A1,0.10171,291.36
2020-06,209.35690340399742,16,Def_25%_P_A1,0.10182,126.94
2020-07,71.39350486248732,16,Def_25%_P_A1,0.10193,118.5
2020-08,19.92620181143285,16,Def_25%_P_A1,0.10203,136.17
2020-09,46.041086969152104,16,Def_25%_P_A1,0.10214,229.38
2020-10,113.53273428678514,16,Def_25%_P_A1,0.10225,378.04
2020-11,251.64799734950066,16,Def_25%_P_A1,0.10236,264.19
2020-12,298.80856748223306,16,Def_25%_P_A1,0.10246,24.94
2021-01,83.27912192940714,16,Def_25%_P_A1,0.10257,47.0
2021-02,53.61943427808584,16,Def_25%_P_A1,0.10268,87.61
2021-03,86.28946998566391,16,Def_25%_P_A1,0.10279,145.57
2021-04,117.02118389159442,16,Def_25%_P_A1,0.10289,147.49
2021-05,176.17368280291558,16,Def_25%_P_A1,0.103,290.8
2021-06,247.27288502454758,16,Def_25%_P_A1,0.10311,188.76
2021-07,157.43518521785737,16,Def_25%_P_A1,0.10322,103.67
2021-08,30.998746837675583,16,Def_25%_P_A1,0.10332,123.14
2021-09,52.04963217414917,16,Def_25%_P_A1,0.10343,235.8
2021-10,204.52564321756364,16,Def_25%_P_A1,0.10354,272.48
2021-11,218.88105008006096,16,Def_25%_P_A1,0.10365,253.39
2021-12,240.14716338515282,16,Def_25%_P_A1,0.10375,136.37
2020-01,13.503131694197656,17,Def_25%_P_A1,0.04593,114.01
2020-02,7.26514836780727,17,Def_25%_P_A1,0.04597,72.61
2020-03,6.535488965362311,17,Def_25%_P_A1,0.04602,82.99
2020-04,8.366885637640953,17,Def_25%_P_A1,0.04606,167.6
2020-05,10.148654637038709,17,Def_25%_P_A1,0.046110000000000005,225.86
2020-06,14.622315216660501,17,Def_25%_P_A1,0.04615,180.09
