date,mc,v_loss_cover,v_rainfall_total,scenario,v_flow_mean_forecast
2021-05-01,32,0.02504,171.57,Def_75%_P_A1,37.03185000000001
2021-06-01,32,0.02512,122.91,Def_75%_P_A1,41.429849999999966
2021-07-01,32,0.02519,33.55,Def_75%_P_A1,35.058900000000065
2021-08-01,32,0.02527,14.8,Def_75%_P_A1,34.99694999999996
2021-09-01,32,0.02534,8.69,Def_75%_P_A1,21.75679999999997
2021-10-01,32,0.02542,49.49,Def_75%_P_A1,25.047999999999973
2021-11-01,32,0.02549,122.75,Def_75%_P_A1,40.90944999999995
2021-12-01,32,0.02557,269.78,Def_75%_P_A1,48.48100000000006
2020-01-01,33,0.02665,341.53,Def_75%_P_A1,5.943100000000008
2020-02-01,33,0.02673,284.57,Def_75%_P_A1,7.3746000000000045
2020-03-01,33,0.02681,380.03,Def_75%_P_A1,4.951999999999995
2020-04-01,33,0.02689,187.77,Def_75%_P_A1,4.3784
2020-05-01,33,0.02698,199.62,Def_75%_P_A1,3.9275000000000024
2020-06-01,33,0.02706,247.61,Def_75%_P_A1,3.5329500000000054
2020-07-01,33,0.02714,39.27,Def_75%_P_A1,2.4402500000000042
2020-08-01,33,0.02722,51.2,Def_75%_P_A1,2.127199999999996
2020-09-01,33,0.02731,34.84,Def_75%_P_A1,2.157949999999998
2020-10-01,33,0.02739,56.25,Def_75%_P_A1,2.8189999999999986
2020-11-01,33,0.02747,293.81,Def_75%_P_A1,5.594200000000002
2020-12-01,33,0.02755,602.77,Def_75%_P_A1,8.441449999999996
2021-01-01,33,0.02764,50.54,Def_75%_P_A1,5.624900000000004
2021-02-01,33,0.02772,313.57,Def_75%_P_A1,5.161850000000007
2021-03-01,33,0.0278,168.46,Def_75%_P_A1,4.415750000000003
2021-04-01,33,0.02788,174.2,Def_75%_P_A1,3.4379999999999997
2021-05-01,33,0.02797,376.79,Def_75%_P_A1,4.368149999999995
2021-06-01,33,0.02805,192.88,Def_75%_P_A1,4.054750000000006
2021-07-01,33,0.02813,39.39,Def_75%_P_A1,2.601849999999996
2021-08-01,33,0.02821,62.25,Def_75%_P_A1,2.251699999999997
2021-09-01,33,0.0283,3.84,Def_75%_P_A1,2.107900000000001
2021-10-01,33,0.02838,138.59,Def_75%_P_A1,3.4288000000000056
2021-11-01,33,0.02846,263.18,Def_75%_P_A1,5.287750000000002
2021-12-01,33,0.02854,561.93,Def_75%_P_A1,6.7885499999999945
2020-01-01,34,0.03719,105.98,Def_75%_P_A1,180.7066302083333
2020-02-01,34,0.0373,171.38,Def_75%_P_A1,218.26125520833324
2020-03-01,34,0.0374,219.72,Def_75%_P_A1,239.7045755208333
2020-04-01,34,0.03751,276.36,Def_75%_P_A1,350.5298098958364
2020-05-01,34,0.03761,381.23,Def_75%_P_A1,477.2513255208391
2020-06-01,34,0.03772,377.45,Def_75%_P_A1,637.3387497735515
2020-07-01,34,0.03782,282.9,Def_75%_P_A1,492.0050509510919
2020-08-01,34,0.03793,279.97,Def_75%_P_A1,431.1032552083576
2020-09-01,34,0.03803,136.86,Def_75%_P_A1,256.77872916666706
2020-10-01,34,0.03814,132.92,Def_75%_P_A1,199.5342656249999
2020-11-01,34,0.03824,140.13,Def_75%_P_A1,196.55947916666662
2020-12-01,34,0.03835,133.49,Def_75%_P_A1,196.51019531249997
2021-01-01,34,0.03845,153.0,Def_75%_P_A1,199.45677083333328
2021-02-01,34,0.03856,143.78,Def_75%_P_A1,193.9445807291666
2021-03-01,34,0.03866,244.23,Def_75%_P_A1,249.25937239583334
2021-04-01,34,0.03877,232.33,Def_75%_P_A1,296.4159218750004
2021-05-01,34,0.03887,354.43,Def_75%_P_A1,440.64537500000483
2021-06-01,34,0.03898,355.9,Def_75%_P_A1,521.5713524683033
2021-07-01,34,0.03908,352.97,Def_75%_P_A1,554.2695006793535
2021-08-01,34,0.03919,256.76,Def_75%_P_A1,403.04562500000725
2021-09-01,34,0.03929,145.14,Def_75%_P_A1,266.5075885416671
2021-10-01,34,0.0394,202.75,Def_75%_P_A1,238.202536458333
2021-11-01,34,0.0395,216.61,Def_75%_P_A1,264.65689062500036
2021-12-01,34,0.03961,182.09,Def_75%_P_A1,284.33015364583366
2020-01-01,35,0.09536,245.69,Def_75%_P_A1,321.6915618912308
2020-02-01,35,0.09563,91.9,Def_75%_P_A1,206.48916183712186
2020-03-01,35,0.0959,245.81,Def_75%_P_A1,348.8247393533498
2020-04-01,35,0.09617,319.5,Def_75%_P_A1,462.9335800459934
2020-05-01,35,0.09644,466.05,Def_75%_P_A1,493.9090558035579
2020-06-01,35,0.09671,532.77,Def_75%_P_A1,549.5293187500048
2020-07-01,35,0.09698,424.78,Def_75%_P_A1,413.72952708333963
2020-08-01,35,0.09725,350.53,Def_75%_P_A1,417.3923114583426
2020-09-01,35,0.09752,198.24,Def_75%_P_A1,282.1438610795082
2020-10-01,35,0.09779,211.7,Def_75%_P_A1,272.971755208336
2020-11-01,35,0.09806,182.76,Def_75%_P_A1,327.96342723213024
2020-12-01,35,0.09833,183.51,Def_75%_P_A1,313.1182775568063
2021-01-01,35,0.0986,293.73,Def_75%_P_A1,398.54930708874167
2021-02-01,35,0.09887,173.02,Def_75%_P_A1,325.7747612283508
2021-03-01,35,0.09914,314.16,Def_75%_P_A1,389.20470238095265
2021-04-01,35,0.09941,289.13,Def_75%_P_A1,447.8206345373377
2021-05-01,35,0.09968,449.87,Def_75%_P_A1,417.7552022321465
2021-06-01,35,0.09995,635.87,Def_75%_P_A1,556.7934906250001
2021-07-01,35,0.10022,481.89,Def_75%_P_A1,527.3085471726185
2021-08-01,35,0.10049,422.9,Def_75%_P_A1,382.66970595238666
2021-09-01,35,0.10076,178.23,Def_75%_P_A1,284.0631684253178
2021-10-01,35,0.10103,352.14,Def_75%_P_A1,380.8855599702423
2021-11-01,35,0.1013,322.59,Def_75%_P_A1,462.6770212662299
2021-12-01,35,0.10157,280.13,Def_75%_P_A1,413.0329416396081
2020-01-01,36,0.08816,101.82,Def_75%_P_A1,29.473415624999426
2020-02-01,36,0.08843,1.91,Def_75%_P_A1,32.760785937499186
2020-03-01,36,0.0887,180.09,Def_75%_P_A1,28.800306249998986
2020-04-01,36,0.08897,594.62,Def_75%_P_A1,240.415107812526
2020-05-01,36,0.08924,428.24,Def_75%_P_A1,331.85893750001344
2020-06-01,36,0.08951,480.38,Def_75%_P_A1,377.2653749999797
2020-07-01,36,0.08978,479.43,Def_75%_P_A1,372.9926562499872
2020-08-01,36,0.09005,240.24,Def_75%_P_A1,224.16564062500606
2020-09-01,36,0.09032,215.5,Def_75%_P_A1,132.6126171875085
2020-10-01,36,0.09059,304.78,Def_75%_P_A1,171.14169531250857
2020-11-01,36,0.09086,135.68,Def_75%_P_A1,115.16442187500881
2020-12-01,36,0.09113,30.87,Def_75%_P_A1,56.68590468749923
2021-01-01,36,0.0914,30.04,Def_75%_P_A1,29.369415624998766
2021-02-01,36,0.09167,62.21,Def_75%_P_A1,28.15064687499869
2021-03-01,36,0.09194,128.08,Def_75%_P_A1,36.21533124999978
2021-04-01,36,0.09221,278.75,Def_75%_P_A1,105.65938593750175
2021-05-01,36,0.09248,416.61,Def_75%_P_A1,192.22171874998955
2021-06-01,36,0.09275,554.28,Def_75%_P_A1,387.1672187499798
2021-07-01,36,0.09302,245.08,Def_75%_P_A1,226.12993750000587
2021-08-01,36,0.09329,125.99,Def_75%_P_A1,107.63931250001629
2021-09-01,36,0.09356,150.66,Def_75%_P_A1,76.75406718749349
2021-10-01,36,0.09383,235.56,Def_75%_P_A1,105.40548437499885
2021-11-01,36,0.0941,265.49,Def_75%_P_A1,149.93617187501022
2021-12-01,36,0.09437,137.2,Def_75%_P_A1,99.98168750000828
2020-01-01,37,0.03542,187.29,Def_75%_P_A1,68.38561249999997
2020-02-01,37,0.03553,111.81,Def_75%_P_A1,93.21221446874902
2020-03-01,37,0.03564,232.89,Def_75%_P_A1,134.18110921874984
2020-04-01,37,0.03575,141.69,Def_75%_P_A1,107.4530986875097
2020-05-01,37,0.03587,353.0,Def_75%_P_A1,194.7192682812457
2020-06-01,37,0.03598,33.41,Def_75%_P_A1,104.29446331247624
2020-07-01,37,0.03609,32.06,Def_75%_P_A1,40.63956953125034
2020-08-01,37,0.0362,45.11,Def_75%_P_A1,27.88979265625012
2020-09-01,37,0.03632,147.9,Def_75%_P_A1,38.637190562501125
2020-10-01,37,0.03643,442.65,Def_75%_P_A1,215.39498131253177
2020-11-01,37,0.03654,283.95,Def_75%_P_A1,196.21632328125438
2020-12-01,37,0.03665,44.63,Def_75%_P_A1,89.10777724999915
2021-01-01,37,0.03677,142.42,Def_75%_P_A1,43.74234843750073
2021-02-01,37,0.03688,282.24,Def_75%_P_A1,98.95630471873403
2021-03-01,37,0.03699,295.52,Def_75%_P_A1,186.25022678125382
2021-04-01,37,0.0371,331.28,Def_75%_P_A1,198.3696903750129
2021-05-01,37,0.03722,292.06,Def_75%_P_A1,189.4224258750133
2021-06-01,37,0.03733,89.13,Def_75%_P_A1,104.46333121874588
2021-07-01,37,0.03744,25.36,Def_75%_P_A1,39.34201571875241
2021-08-01,37,0.03755,7.96,Def_75%_P_A1,23.671892499998986
2021-09-01,37,0.03767,113.31,Def_75%_P_A1,27.929842750000198
2021-10-01,37,0.03778,258.86,Def_75%_P_A1,85.0346426249938
2021-11-01,37,0.03789,210.53,Def_75%_P_A1,143.59677409375547
2021-12-01,37,0.038,166.83,Def_75%_P_A1,91.25175443750906
2020-01-01,38,0.02397,148.56,Def_75%_P_A1,47.18074729166662
2020-02-01,38,0.02404,77.27,Def_75%_P_A1,43.28749031250011
2020-03-01,38,0.02412,74.91,Def_75%_P_A1,46.741934322916926
2020-04-01,38,0.02419,153.53,Def_75%_P_A1,50.979301875000495
2020-05-01,38,0.02427,130.44,Def_75%_P_A1,52.51076067708362
2020-06-01,38,0.02434,59.43,Def_75%_P_A1,59.21871575520864
2020-07-01,38,0.02442,37.71,Def_75%_P_A1,50.71855083333342
2020-08-01,38,0.02449,5.26,Def_75%_P_A1,44.02758708333343
2020-09-01,38,0.02457,18.02,Def_75%_P_A1,33.63739999999999
2020-10-01,38,0.02464,117.68,Def_75%_P_A1,31.30489010416669
2020-11-01,38,0.02472,238.36,Def_75%_P_A1,47.51228255208282
2020-12-01,38,0.02479,16.05,Def_75%_P_A1,55.232180807292394
2021-01-01,38,0.02487,67.28,Def_75%_P_A1,40.81441000000012
2021-02-01,38,0.02494,55.78,Def_75%_P_A1,34.33101963541676
2021-03-01,38,0.02502,92.43,Def_75%_P_A1,42.86946528645843
2021-04-01,38,0.02509,149.61,Def_75%_P_A1,52.03324010416661
2021-05-01,38,0.02517,120.34,Def_75%_P_A1,52.94037369791727
2021-06-01,38,0.02524,38.82,Def_75%_P_A1,57.51710651041737
2021-07-01,38,0.02532,26.95,Def_75%_P_A1,51.871284062500216
2021-08-01,38,0.02539,0.0,Def_75%_P_A1,40.37736570312498
2021-09-01,38,0.02547,45.36,Def_75%_P_A1,31.055321874999972
2021-10-01,38,0.02554,122.47,Def_75%_P_A1,32.95448359375001
2021-11-01,38,0.02562,326.14,Def_75%_P_A1,71.96174119791559
2021-12-01,38,0.02569,144.62,Def_75%_P_A1,79.21048520833243
2020-01-01,39,0.02683,100.17,Def_75%_P_A1,176.36430000000135
2020-02-01,39,0.02692,7.08,Def_75%_P_A1,176.35515000000046
2020-03-01,39,0.027,173.87,Def_75%_P_A1,179.23115000001067
2020-04-01,39,0.02708,417.89,Def_75%_P_A1,784.189081249937
2020-05-01,39,0.02716,515.64,Def_75%_P_A1,1633.9774437500246
2020-06-01,39,0.02725,506.66,Def_75%_P_A1,1762.2782374999772
2020-07-01,39,0.02733,478.86,Def_75%_P_A1,1689.413237499972
2020-08-01,39,0.02741,362.05,Def_75%_P_A1,1255.6623041667206
2020-09-01,39,0.02749,223.91,Def_75%_P_A1,873.8292250000019
2020-10-01,39,0.02758,390.48,Def_75%_P_A1,985.1022875000208
2020-11-01,39,0.02766,139.95,Def_75%_P_A1,567.9435937499575
2020-12-01,39,0.02774,35.28,Def_75%_P_A1,219.05316250000197
2021-01-01,39,0.02782,9.9,Def_75%_P_A1,136.78168750000285
2021-02-01,39,0.02791,5.93,Def_75%_P_A1,122.97835000000188
2021-03-01,39,0.02799,140.83,Def_75%_P_A1,195.36070000001257
2021-04-01,39,0.02807,422.17,Def_75%_P_A1,620.1190874999406
2021-05-01,39,0.02815,456.85,Def_75%_P_A1,1440.5330395833892
2021-06-01,39,0.02824,460.05,Def_75%_P_A1,1630.0345395833738
2021-07-01,39,0.02832,405.66,Def_75%_P_A1,1527.1710208334198
2021-08-01,39,0.0284,366.84,Def_75%_P_A1,1080.5333562500446
2021-09-01,39,0.02848,234.99,Def_75%_P_A1,797.7481375000018
2021-10-01,39,0.02857,228.12,Def_75%_P_A1,742.7470875000151
2021-11-01,39,0.02865,215.56,Def_75%_P_A1,565.4186062500276
2021-12-01,39,0.02873,61.86,Def_75%_P_A1,324.4212500000007
2020-01-01,40,0.02628,101.41,Def_75%_P_A1,296.55446874999984
2020-02-01,40,0.02636,5.24,Def_75%_P_A1,320.318940624996
2020-03-01,40,0.02644,141.39,Def_75%_P_A1,277.3305718749769
2020-04-01,40,0.02652,530.42,Def_75%_P_A1,1414.4885041665495
2020-05-01,40,0.02661,457.12,Def_75%_P_A1,3515.096972916668
2020-06-01,40,0.02669,484.88,Def_75%_P_A1,3575.601633333443
2020-07-01,40,0.02677,460.3,Def_75%_P_A1,3567.261412500132
2020-08-01,40,0.02685,337.97,Def_75%_P_A1,2903.2906531249632
2020-09-01,40,0.02694,231.5,Def_75%_P_A1,1940.418196875054
2020-10-01,40,0.02702,344.61,Def_75%_P_A1,1781.824585416684
2020-11-01,40,0.0271,119.13,Def_75%_P_A1,915.3578562500135
2020-12-01,40,0.02718,25.9,Def_75%_P_A1,336.310693750001
2021-01-01,40,0.02727,7.65,Def_75%_P_A1,239.59852187498873
2021-02-01,40,0.02735,5.59,Def_75%_P_A1,215.73449375000018
2021-03-01,40,0.02743,140.01,Def_75%_P_A1,270.84685312499215
2021-04-01,40,0.02751,351.88,Def_75%_P_A1,1019.2435562496804
2021-05-01,40,0.0276,418.88,Def_75%_P_A1,2729.966743750103
2021-06-01,40,0.02768,413.8,Def_75%_P_A1,3124.0432260417933
2021-07-01,40,0.02776,367.8,Def_75%_P_A1,2977.6418812501106
2021-08-01,40,0.02784,350.6,Def_75%_P_A1,2537.814481250034
2021-09-01,40,0.02793,209.15,Def_75%_P_A1,1582.2541614583304
2021-10-01,40,0.02801,229.11,Def_75%_P_A1,1033.126876041623
2021-11-01,40,0.02809,188.16,Def_75%_P_A1,1082.3428958333038
2021-12-01,40,0.02817,73.04,Def_75%_P_A1,546.9506749999648
2020-01-01,41,0.02383,83.58,Def_75%_P_A1,702.2906041666663
2020-02-01,41,0.02391,3.37,Def_75%_P_A1,756.6755312499977
2020-03-01,41,0.02398,121.8,Def_75%_P_A1,725.4039374999895
2020-04-01,41,0.02406,461.77,Def_75%_P_A1,1796.0583342802868
2020-05-01,41,0.02413,394.42,Def_75%_P_A1,6384.59495947912
2020-06-01,41,0.02421,412.28,Def_75%_P_A1,8685.152284600657
2020-07-01,41,0.02428,389.7,Def_75%_P_A1,7795.389989843735
2020-08-01,41,0.02436,286.83,Def_75%_P_A1,7599.847958333351
2020-09-01,41,0.02443,200.84,Def_75%_P_A1,5371.913964824897
2020-10-01,41,0.02451,296.29,Def_75%_P_A1,4376.630067708344
2020-11-01,41,0.02458,110.21,Def_75%_P_A1,3014.76496875004
2020-12-01,41,0.02466,22.17,Def_75%_P_A1,953.6966770832914
2021-01-01,41,0.02473,6.83,Def_75%_P_A1,627.5094374999958
2021-02-01,41,0.02481,5.53,Def_75%_P_A1,574.0118749999843
2021-03-01,41,0.02488,124.96,Def_75%_P_A1,633.6614687499656
2021-04-01,41,0.02496,308.49,Def_75%_P_A1,1249.456164299244
2021-05-01,41,0.02503,362.96,Def_75%_P_A1,4729.860684027764
2021-06-01,41,0.02511,347.45,Def_75%_P_A1,7127.4772230034705
2021-07-01,41,0.02518,317.88,Def_75%_P_A1,7239.041202777868
2021-08-01,41,0.02526,295.96,Def_75%_P_A1,5885.727205464984
2021-09-01,41,0.02533,183.9,Def_75%_P_A1,3912.329698611107
2021-10-01,41,0.02541,203.21,Def_75%_P_A1,2659.3144053819587
2021-11-01,41,0.02548,166.27,Def_75%_P_A1,2769.793031597225
2021-12-01,41,0.02556,66.88,Def_75%_P_A1,1077.4922421874826
2020-01-01,42,0.04257,223.44,Def_75%_P_A1,368.62154947916747
2020-02-01,42,0.0427,65.95,Def_75%_P_A1,487.307335937504
2020-03-01,42,0.04283,256.16,Def_75%_P_A1,500.9132526041696
2020-04-01,42,0.04295,517.64,Def_75%_P_A1,1090.0635859374765
2020-05-01,42,0.04308,489.27,Def_75%_P_A1,2067.703132812478
2020-06-01,42,0.04321,511.07,Def_75%_P_A1,2636.6121718750014
2020-07-01,42,0.04334,516.32,Def_75%_P_A1,2618.214250000006
2020-08-01,42,0.04346,357.26,Def_75%_P_A1,2392.3921692708464
2020-09-01,42,0.04359,309.38,Def_75%_P_A1,1577.7031328124992
2020-10-01,42,0.04372,398.92,Def_75%_P_A1,1057.7886249999815
2020-11-01,42,0.04385,440.79,Def_75%_P_A1,1188.7798411458289
2020-12-01,42,0.04397,379.58,Def_75%_P_A1,1610.7069244791567
2021-01-01,42,0.0441,348.01,Def_75%_P_A1,1186.464513020823
2021-02-01,42,0.04423,332.15,Def_75%_P_A1,899.7410182291591
2021-03-01,42,0.04436,457.99,Def_75%_P_A1,972.259872395805
2021-04-01,42,0.04448,447.94,Def_75%_P_A1,1592.6037708333295
2021-05-01,42,0.04461,539.13,Def_75%_P_A1,2166.241463541678
2021-06-01,42,0.04474,480.97,Def_75%_P_A1,2506.1722109374946
2021-07-01,42,0.04487,379.27,Def_75%_P_A1,2452.187375000001
2021-08-01,42,0.04499,182.53,Def_75%_P_A1,1684.4024583333203
2021-09-01,42,0.04512,252.46,Def_75%_P_A1,1120.1201041666736
2021-10-01,42,0.04525,301.93,Def_75%_P_A1,1101.2073203124987
2021-11-01,42,0.04538,223.46,Def_75%_P_A1,1127.0658359374854
2021-12-01,42,0.0455,295.43,Def_75%_P_A1,1042.9188333333366
2020-01-01,43,0.01334,574.84,Def_75%_P_A1,1002.3424758853845
2020-02-01,43,0.01338,356.82,Def_75%_P_A1,553.5961953124768
2020-03-01,43,0.01343,421.65,Def_75%_P_A1,722.2753150347025
2020-04-01,43,0.01347,496.14,Def_75%_P_A1,831.5403699651839
2020-05-01,43,0.01352,567.31,Def_75%_P_A1,1095.3507996005665
2020-06-01,43,0.01356,753.21,Def_75%_P_A1,1331.125934010445
2020-07-01,43,0.01361,814.79,Def_75%_P_A1,1326.9646294270858
2020-08-01,43,0.01365,655.08,Def_75%_P_A1,1237.5074114410063
2020-09-01,43,0.0137,338.52,Def_75%_P_A1,588.1963897568321
2020-10-01,43,0.01374,460.64,Def_75%_P_A1,744.3875505555308
2020-11-01,43,0.01379,596.56,Def_75%_P_A1,1284.9761664235148
2020-12-01,43,0.01383,425.86,Def_75%_P_A1,769.6338501561775
2021-01-01,43,0.01388,226.01,Def_75%_P_A1,486.61519449653497
2021-02-01,43,0.01392,361.52,Def_75%_P_A1,573.235301753473
2021-03-01,43,0.01397,438.32,Def_75%_P_A1,596.1392813541155
2021-04-01,43,0.01401,440.49,Def_75%_P_A1,716.9394024652267
2021-05-01,43,0.01406,692.49,Def_75%_P_A1,1284.8966142881654
2021-06-01,43,0.0141,561.06,Def_75%_P_A1,1092.5890226388276
2021-07-01,43,0.01415,656.71,Def_75%_P_A1,1261.1239671354292
2021-08-01,43,0.01419,837.32,Def_75%_P_A1,1303.7053721180448
2021-09-01,43,0.01424,693.86,Def_75%_P_A1,1265.1712998264102
2021-10-01,43,0.01428,843.23,Def_75%_P_A1,1378.5085575520873
2021-11-01,43,0.01433,850.29,Def_75%_P_A1,1398.5809057118195
2021-12-01,43,0.01437,788.11,Def_75%_P_A1,1334.5200701041636
2020-01-01,44,0.0086,580.6,Def_75%_P_A1,2695.671415781246
2020-02-01,44,0.00863,416.53,Def_75%_P_A1,2438.8148210937507
2020-03-01,44,0.00866,415.4,Def_75%_P_A1,2217.6599137498815
2020-04-01,44,0.00869,504.97,Def_75%_P_A1,3074.3529391666357
2020-05-01,44,0.00872,520.39,Def_75%_P_A1,3103.703705781247
2020-06-01,44,0.00875,806.16,Def_75%_P_A1,3169.5586643749994
2020-07-01,44,0.00878,718.02,Def_75%_P_A1,3237.5124695313216
2020-08-01,44,0.00881,702.7,Def_75%_P_A1,3025.5417028125444
2020-09-01,44,0.00884,392.05,Def_75%_P_A1,2752.9051015625055
2020-10-01,44,0.00887,411.23,Def_75%_P_A1,2363.4553596874816
2020-11-01,44,0.0089,625.32,Def_75%_P_A1,3384.9889971874495
2020-12-01,44,0.00893,395.69,Def_75%_P_A1,2946.3395456250305
2021-01-01,44,0.00896,180.7,Def_75%_P_A1,1545.6407770312894
2021-02-01,44,0.00899,341.11,Def_75%_P_A1,1860.3890760937481
2021-03-01,44,0.00902,260.92,Def_75%_P_A1,1559.232091822945
2021-04-01,44,0.00905,470.2,Def_75%_P_A1,2988.725856197884
2021-05-01,44,0.00908,648.62,Def_75%_P_A1,3144.5690470832815
2021-06-01,44,0.00911,572.18,Def_75%_P_A1,3563.5498565624735
2021-07-01,44,0.00914,663.99,Def_75%_P_A1,3360.2613915624984
2021-08-01,44,0.00917,478.71,Def_75%_P_A1,3164.380098437515
2021-09-01,44,0.0092,598.64,Def_75%_P_A1,3055.602714531204
2021-10-01,44,0.00923,594.51,Def_75%_P_A1,3383.4307909374666
2021-11-01,44,0.00926,567.41,Def_75%_P_A1,3648.861500312356
2021-12-01,44,0.00929,560.51,Def_75%_P_A1,3614.788921562316
2020-01-01,45,0.18481,75.04,Def_75%_P_A1,143.3328500000004
2020-02-01,45,0.18539,49.7,Def_75%_P_A1,173.97914999999622
2020-03-01,45,0.18597,282.63,Def_75%_P_A1,288.3421062499657
2020-04-01,45,0.18654,493.14,Def_75%_P_A1,1311.5100249998507
2020-05-01,45,0.18712,432.72,Def_75%_P_A1,1917.0406562500448
2020-06-01,45,0.1877,347.93,Def_75%_P_A1,1953.514093750075
2020-07-01,45,0.18828,470.73,Def_75%_P_A1,2032.9908437499244
2020-08-01,45,0.18885,316.74,Def_75%_P_A1,1389.2929687500293
2020-09-01,45,0.18943,146.19,Def_75%_P_A1,644.8549562500089
2020-10-01,45,0.19001,261.19,Def_75%_P_A1,815.8706937498785
2020-11-01,45,0.19059,74.07,Def_75%_P_A1,515.4218062500206
2020-12-01,45,0.19116,33.14,Def_75%_P_A1,275.2914500000004
2021-01-01,45,0.19174,53.6,Def_75%_P_A1,175.75214375000104
2021-02-01,45,0.19232,46.78,Def_75%_P_A1,175.48844375000053
2021-03-01,45,0.1929,205.64,Def_75%_P_A1,239.77257499998558
2021-04-01,45,0.19347,146.19,Def_75%_P_A1,425.855281250016
2021-05-01,45,0.19405,272.89,Def_75%_P_A1,798.6018062497947
2021-06-01,45,0.19463,873.24,Def_75%_P_A1,2356.631931249687
2021-07-01,45,0.19521,339.16,Def_75%_P_A1,1488.3547499999781
2021-08-01,45,0.19578,164.71,Def_75%_P_A1,991.7384562500259
2021-09-01,45,0.19636,184.2,Def_75%_P_A1,590.803762499997
2021-10-01,45,0.19694,416.15,Def_75%_P_A1,1088.2598812499557
2021-11-01,45,0.19752,331.36,Def_75%_P_A1,1285.6127499999807
2021-12-01,45,0.19809,129.62,Def_75%_P_A1,501.1589625000031
2020-01-01,46,0.14643,93.71,Def_75%_P_A1,410.88423281249976
2020-02-01,46,0.14688,8.47,Def_75%_P_A1,427.1242359374989
2020-03-01,46,0.14733,150.53,Def_75%_P_A1,292.12232968750794
2020-04-01,46,0.14778,487.76,Def_75%_P_A1,2077.0208687500435
2020-05-01,46,0.14823,463.23,Def_75%_P_A1,5150.108857812435
2020-06-01,46,0.14868,421.66,Def_75%_P_A1,5659.023365625006
2020-07-01,46,0.14913,497.38,Def_75%_P_A1,5454.536909375003
2020-08-01,46,0.14958,200.18,Def_75%_P_A1,4105.367125000072
2020-09-01,46,0.15003,172.23,Def_75%_P_A1,1867.4369656250615
2020-10-01,46,0.15048,201.58,Def_75%_P_A1,1718.1426218749493
2020-11-01,46,0.15093,113.21,Def_75%_P_A1,1529.7953578125284
2020-12-01,46,0.15138,31.85,Def_75%_P_A1,635.0183515624699
2021-01-01,46,0.15183,30.7,Def_75%_P_A1,351.5154140625101
2021-02-01,46,0.15228,60.28,Def_75%_P_A1,356.1644333333523
2021-03-01,46,0.15273,156.96,Def_75%_P_A1,501.2786093750195
2021-04-01,46,0.15318,282.67,Def_75%_P_A1,1310.1426812500058
2021-05-01,46,0.15363,326.23,Def_75%_P_A1,2963.630195312364
2021-06-01,46,0.15408,556.66,Def_75%_P_A1,5228.345801562378
2021-07-01,46,0.15453,290.2,Def_75%_P_A1,4649.805290625023
2021-08-01,46,0.15498,166.22,Def_75%_P_A1,2906.017717187482
2021-09-01,46,0.15543,158.17,Def_75%_P_A1,1571.638818750009
2021-10-01,46,0.15588,295.61,Def_75%_P_A1,1911.9259625000238
2021-11-01,46,0.15633,258.44,Def_75%_P_A1,2938.224014062453
2021-12-01,46,0.15678,107.59,Def_75%_P_A1,1473.7587937500048
2020-01-01,47,0.08079,100.23,Def_75%_P_A1,692.3266843749996
2020-02-01,47,0.08103,11.71,Def_75%_P_A1,632.6027968750008
2020-03-01,47,0.08127,176.25,Def_75%_P_A1,408.7554812500021
2020-04-01,47,0.08151,513.42,Def_75%_P_A1,1131.6802484374873
2020-05-01,47,0.08175,459.9,Def_75%_P_A1,5006.598187499975
2020-06-01,47,0.08199,426.95,Def_75%_P_A1,7811.40216250001
2020-07-01,47,0.08223,510.5,Def_75%_P_A1,7931.187337500022
2020-08-01,47,0.08247,230.63,Def_75%_P_A1,7914.743360937498
2020-09-01,47,0.08271,180.38,Def_75%_P_A1,5691.61322500009
2020-10-01,47,0.08295,212.87,Def_75%_P_A1,2845.255118750023
2020-11-01,47,0.08319,98.03,Def_75%_P_A1,2529.3076281249887
2020-12-01,47,0.08343,35.24,Def_75%_P_A1,941.5447718750045
2021-01-01,47,0.08367,34.71,Def_75%_P_A1,508.8616312500081
2021-02-01,47,0.08391,53.88,Def_75%_P_A1,393.90753437500103
2021-03-01,47,0.08415,176.9,Def_75%_P_A1,363.7059375000001
2021-04-01,47,0.08439,291.89,Def_75%_P_A1,1115.518312499992
2021-05-01,47,0.08463,344.36,Def_75%_P_A1,2890.0881968748995
2021-06-01,47,0.08487,608.2,Def_75%_P_A1,4767.305715624955
2021-07-01,47,0.08511,304.6,Def_75%_P_A1,7540.581862499979
2021-08-01,47,0.08535,187.35,Def_75%_P_A1,6586.882910937541
2021-09-01,47,0.08559,174.39,Def_75%_P_A1,3369.4987781250297
2021-10-01,47,0.08583,292.7,Def_75%_P_A1,2898.252234374984
2021-11-01,47,0.08607,260.09,Def_75%_P_A1,3003.305915624953
2021-12-01,47,0.08631,111.0,Def_75%_P_A1,2460.1909375000096
2020-01-01,48,0.06653,100.27,Def_75%_P_A1,1091.5517374999993
2020-02-01,48,0.06673,12.08,Def_75%_P_A1,1199.1914306249982
2020-03-01,48,0.06693,177.84,Def_75%_P_A1,940.9568418749946
2020-04-01,48,0.06713,514.19,Def_75%_P_A1,1754.8395762499713
2020-05-01,48,0.06734,459.78,Def_75%_P_A1,6208.56868999998
2020-06-01,48,0.06754,426.67,Def_75%_P_A1,8471.355694687512
2020-07-01,48,0.06774,510.75,Def_75%_P_A1,8418.44243281251
