basin_id,cod_ah,nom_ah,cod_szh,nom_szh,cod_zh,nom_zh,ruleid,shape_area,shape_leng,basin_area,year,type,loss_cover_histo,loss_cover_fcl,loss_cover_fcl_perc,loss_cover_perc_acum
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2000,real,0.0,,,
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2001,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2002,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2003,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2004,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2005,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2006,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2007,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2008,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2009,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2010,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2011,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2012,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2013,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2014,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2015,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2016,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2017,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2018,real,0.0,0.0,0.0,0.0
1,1,Caribe,1701,San Andres,17,Islas Caribe,2,0.0022322220000000003,0.358010867,2683.7740000000003,2019,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2000,real,0.0,,,
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2001,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2002,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2003,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2004,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2005,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2006,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2007,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2008,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2009,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2010,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2011,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2012,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2013,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2014,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2015,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2016,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2017,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2018,real,0.0,0.0,0.0,0.0
2,1,Caribe,1702,Providencia,17,Islas Caribe,2,0.001841503,0.29439256399999997,2207.014,2019,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2000,real,0.0,,,
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2001,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2002,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2003,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2004,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2005,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2006,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2007,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2008,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2009,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2010,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2011,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2012,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2013,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2014,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2015,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2016,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2017,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2018,real,0.0,0.0,0.0,0.0
3,1,Caribe,1703,Roncador y Quitasue?o,17,Islas Caribe,2,0.002259971,0.34105631200000003,2696.73,2019,real,0.0,0.0,0.0,0.0
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2000,real,0.0,,,
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2001,real,8104.0,618.15,0.663,0.663
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2002,real,3127.0,238.52,0.256,0.919
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2003,real,3625.0,276.51,0.297,1.215
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2004,real,4918.0,375.13,0.402,1.617
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2005,real,6631.0,505.8,0.542,2.16
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2006,real,4022.0,306.79,0.329,2.489
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2007,real,3285.0,250.57,0.269,2.757
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2008,real,4008.0,305.72,0.328,3.085
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2009,real,6814.0,519.76,0.557,3.643
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2010,real,3701.0,282.3,0.303,3.945
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2011,real,8854.0,675.36,0.724,4.67
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2012,real,10564.0,805.8,0.864,5.534
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2013,real,1733.0,132.19,0.142,5.675
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2014,real,3391.0,258.66,0.277,5.953
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2015,real,2289.0,174.6,0.187,6.14
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2016,real,2749.0,209.69,0.225,6.365
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2017,real,7217.0,550.5,0.59,6.955
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2018,real,3066.0,233.87,0.251,7.206
4,2,Magdalena Cauca,2602,R?o Palac?,26,Cauca,3,0.075833975,1.7096630119999998,93254.34300000001,2019,real,2882.0,219.83,0.236,7.442
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2000,real,0.0,,,
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2001,real,6565.0,500.76,0.543,0.543
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2002,real,3532.0,269.41,0.292,0.835
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2003,real,1636.0,124.79,0.135,0.97
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2004,real,3837.0,292.68,0.317,1.288
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2005,real,3662.0,279.33,0.303,1.591
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2006,real,2644.0,201.68,0.219,1.809
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2007,real,1091.0,83.22,0.09,1.899
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2008,real,3172.0,241.95,0.262,2.162
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2009,real,3616.0,275.82,0.299,2.461
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2010,real,841.0,64.15,0.07,2.53
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2011,real,7522.0,573.76,0.622,3.153
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2012,real,6728.0,513.2,0.556,3.709
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2013,real,1605.0,122.43,0.133,3.842
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2014,real,2285.0,174.29,0.189,4.031
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2015,real,1069.0,81.54,0.088,4.119
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2016,real,2990.0,228.07,0.247,4.366
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2017,real,5887.0,449.05,0.487,4.853
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2018,real,720.0,54.92,0.06,4.913
5,2,Magdalena Cauca,2606,R?o Ovejas,26,Cauca,3,0.075014629,1.3985276830000002,92229.766,2019,real,3885.0,296.34,0.321,5.234
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2000,real,0.0,,,
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2001,real,6412.0,489.09,0.297,0.297
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2002,real,2020.0,154.08,0.093,0.39
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2003,real,1518.0,115.79,0.07,0.46
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2004,real,3566.0,272.01,0.165,0.625
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2005,real,4255.0,324.56,0.197,0.822
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2006,real,2295.0,175.06,0.106,0.928
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2007,real,1273.0,97.1,0.059,0.987
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2008,real,3046.0,232.34,0.141,1.128
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2009,real,3442.0,262.55,0.159,1.288
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2010,real,1073.0,81.85,0.05,1.337
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2011,real,2835.0,216.25,0.131,1.468
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2012,real,8261.0,630.13,0.382,1.851
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2013,real,945.0,72.08,0.044,1.894
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2014,real,1317.0,100.46,0.061,1.955
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2015,real,258.0,19.68,0.012,1.967
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2016,real,409.0,31.2,0.019,1.986
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2017,real,481.0,36.69,0.022,2.008
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2018,real,377.0,28.76,0.017,2.026
6,2,Magdalena Cauca,2604,R?o Palo,26,Cauca,3,0.134114819,2.115093657,164855.304,2019,real,472.0,36.0,0.022,2.048
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2000,real,0.0,,,
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2001,real,4895.0,373.38,0.315,0.315
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2002,real,2095.0,159.8,0.135,0.45
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2003,real,589.0,44.93,0.038,0.488
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2004,real,4242.0,323.57,0.273,0.761
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2005,real,1852.0,141.27,0.119,0.881
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2006,real,1703.0,129.9,0.11,0.99
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2007,real,1152.0,87.87,0.074,1.064
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2008,real,2653.0,202.36,0.171,1.235
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2009,real,2632.0,200.76,0.17,1.405
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2010,real,1359.0,103.66,0.088,1.492
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2011,real,2114.0,161.25,0.136,1.629
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2012,real,3531.0,269.34,0.227,1.856
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2013,real,1314.0,100.23,0.085,1.941
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2014,real,2770.0,211.29,0.178,2.119
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2015,real,278.0,21.21,0.018,2.137
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2016,real,829.0,63.23,0.053,2.19
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2017,real,129.0,9.84,0.008,2.199
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2018,real,79.0,6.03,0.005,2.204
7,2,Magdalena Cauca,2607,R?o Guachal (Bolo - Fraile y P?rraga),26,Cauca,3,0.096384344,1.6722672140000001,118436.22099999999,2019,real,308.0,23.49,0.02,2.223
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2000,real,0.0,,,
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2001,real,2383.0,181.77,0.327,0.327
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2002,real,705.0,53.78,0.097,0.424
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2003,real,546.0,41.65,0.075,0.499
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2004,real,1902.0,145.08,0.261,0.76
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2005,real,1896.0,144.62,0.26,1.02
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2006,real,3198.0,243.94,0.439,1.459
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2007,real,708.0,54.0,0.097,1.556
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2008,real,2702.0,206.1,0.371,1.927
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2009,real,2741.0,209.08,0.376,2.303
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2010,real,835.0,63.69,0.115,2.418
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2011,real,2420.0,184.59,0.332,2.75
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2012,real,1417.0,108.09,0.194,2.944
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2013,real,829.0,63.23,0.114,3.058
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2014,real,1186.0,90.47,0.163,3.221
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2015,real,401.0,30.59,0.055,3.276
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2016,real,1849.0,141.04,0.254,3.53
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2017,real,730.0,55.68,0.1,3.63
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2018,real,118.0,9.0,0.016,3.646
8,2,Magdalena Cauca,2632,"R?os Guabas,Sabaletas y Sonso",26,Cauca,3,0.045246401,1.027299665,55577.483,2019,real,455.0,34.71,0.062,3.709
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2000,real,0.0,,,
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2001,real,4810.0,366.9,0.327,0.327
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2002,real,1472.0,112.28,0.1,0.427
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2003,real,785.0,59.88,0.053,0.48
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2004,real,4039.0,308.09,0.274,0.754
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2005,real,2936.0,223.95,0.199,0.954
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2006,real,2145.0,163.62,0.146,1.1
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2007,real,1115.0,85.05,0.076,1.175
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2008,real,3433.0,261.86,0.233,1.408
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2009,real,5361.0,408.92,0.364,1.773
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2010,real,2209.0,168.5,0.15,1.923
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2011,real,3117.0,237.76,0.212,2.134
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2012,real,2623.0,200.08,0.178,2.313
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2013,real,1172.0,89.4,0.08,2.392
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2014,real,2285.0,174.29,0.155,2.547
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2015,real,343.0,26.16,0.023,2.571
9,2,Magdalena Cauca,2609,R?os Amaime y Cerrito,26,Cauca,3,0.091403291,1.708338121,112291.524,2016,real,1415.0,107.93,0.096,2.667
